StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
15	22	GO:0003675	protein	PROTEIN	SYN
880	892	GO:0043473	pigmentation	PIGMENTATION	PREF
1019	1026	GO:0005819	spindle	SPINDLE	PREF
1070	1076	GO:0097612	sulcus	SULCUS	SYN
1317	1321	GO:0005623	cell	CELL	PREF
1480	1484	GO:0005623	cell	CELL	PREF
1569	1576	GO:0003675	protein	PROTEIN	SYN
1637	1645	GO:0016020	membrane	MEMBRANE	PREF
1672	1681	GO:0046903	secretion	SECRETION	PREF
1780	1792	GO:0005921	gap junction	GAP JUNCTION	PREF
1895	1902	GO:0003675	protein	PROTEIN	SYN
2224	2231	GO:0003675	protein	PROTEIN	SYN
2444	2451	GO:0003006	puberty	PUBERTY	SYN
2573	2589	GO:0015705	iodide transport	IODIDE TRANSPORT	PREF
2580	2589	GO:0006810	transport	TRANSPORT	PREF
2608	2616	GO:0016020	membrane	MEMBRANE	PREF
2822	2831	GO:0015297	exchanger	EXCHANGER	SYN
2841	2850	GO:0006810	transport	TRANSPORT	PREF
3396	3399	GO:0071173	sac	SAC	SYN
3396	3399	GO:0035003	sac	SAC	SYN
3437	3444	GO:0003675	protein	PROTEIN	SYN
3818	3825	GO:0007605	hearing	HEARING	SYN
4008	4016	GO:0019815	antibody	ANTIBODY	SYN
4008	4016	GO:0042571	antibody	ANTIBODY	SYN
4008	4016	GO:0003823	antibody	ANTIBODY	SYN
4029	4040	GO:0032502	development	DEVELOPMENT	SYN
4662	4666	GO:0005623	cell	CELL	PREF
4784	4796	GO:0043473	pigmentation	PIGMENTATION	PREF
4987	4996	GO:0006810	transport	TRANSPORT	PREF
5078	5087	GO:0046903	secretion	SECRETION	PREF
6238	6246	GO:0005243	connexin	CONNEXIN	SYN
6992	7004	GO:0043473	pigmentation	PIGMENTATION	PREF
7647	7650	GO:0005562	RNA	RNA	SYN
7677	7680	GO:0005574	DNA	DNA	SYN
7720	7729	GO:0007586	digestion	DIGESTION	PREF
7929	7932	GO:0005562	RNA	RNA	SYN
8075	8078	GO:0005562	RNA	RNA	SYN
9319	9325	GO:0040007	growth	GROWTH	PREF
10822	10830	GO:0016020	membrane	MEMBRANE	PREF
11927	11933	GO:0097612	sulcus	SULCUS	SYN
11976	11983	GO:0003675	protein	PROTEIN	SYN
12132	12140	GO:0019815	antibody	ANTIBODY	SYN
12132	12140	GO:0042571	antibody	ANTIBODY	SYN
12132	12140	GO:0003823	antibody	ANTIBODY	SYN
12183	12191	GO:0019815	antibody	ANTIBODY	SYN
12183	12191	GO:0042571	antibody	ANTIBODY	SYN
12183	12191	GO:0003823	antibody	ANTIBODY	SYN
12196	12199	GO:0003904	pre	PRE	SYN
12314	12320	GO:0097612	sulcus	SULCUS	SYN
12502	12509	GO:0005819	spindle	SPINDLE	PREF
12601	12608	GO:0005819	spindle	SPINDLE	PREF
12703	12712	GO:0006810	transport	TRANSPORT	PREF
13012	13021	GO:0046903	secretion	SECRETION	PREF
13168	13177	GO:0046903	secretion	SECRETION	PREF
13205	13212	GO:0003675	Protein	PROTEIN	SYN
