StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6	19	GO:0006351	transcription	TRANSCRIPTION	SYN
6	26	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
59	62	GO:0005574	DNA	DNA	SYN
59	69	GO:0006281	DNA repair	DNA REPAIR	PREF
658	661	GO:0005574	DNA	DNA	SYN
658	668	GO:0006281	DNA repair	DNA REPAIR	PREF
775	778	GO:0005574	DNA	DNA	SYN
775	785	GO:0006281	DNA repair	DNA REPAIR	PREF
824	837	GO:0006351	transcription	TRANSCRIPTION	SYN
936	949	GO:0006351	transcription	TRANSCRIPTION	SYN
1043	1056	GO:0006351	transcription	TRANSCRIPTION	SYN
1043	1063	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
1155	1158	GO:0005574	DNA	DNA	SYN
1219	1232	GO:0006351	transcription	TRANSCRIPTION	SYN
1290	1293	GO:0005574	DNA	DNA	SYN
1290	1300	GO:0006281	DNA repair	DNA REPAIR	PREF
1425	1438	GO:0006351	transcription	TRANSCRIPTION	SYN
1425	1445	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
1519	1522	GO:0005574	DNA	DNA	SYN
1519	1529	GO:0006281	DNA repair	DNA REPAIR	PREF
1818	1831	GO:0006351	transcription	TRANSCRIPTION	SYN
1818	1838	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
2150	2163	GO:0006351	transcription	TRANSCRIPTION	SYN
2150	2170	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
2208	2221	GO:0006351	transcription	TRANSCRIPTION	SYN
2245	2248	GO:0005574	DNA	DNA	SYN
2245	2255	GO:0006281	DNA repair	DNA REPAIR	PREF
2342	2353	GO:0032502	development	DEVELOPMENT	SYN
2391	2401	GO:0065007	regulation	REGULATION	SYN
2421	2424	GO:0005574	DNA	DNA	SYN
2421	2431	GO:0006281	DNA repair	DNA REPAIR	PREF
2726	2729	GO:0005574	DNA	DNA	SYN
2726	2736	GO:0006281	DNA repair	DNA REPAIR	PREF
3107	3117	GO:0008152	metabolism	METABOLISM	SYN
3222	3232	GO:0008152	metabolism	METABOLISM	SYN
3213	3232	GO:0044237	cellular metabolism	CELLULAR METABOLISM	SYN
3381	3393	GO:0005561	nucleic acid	NUCLEIC ACID	SYN
3431	3434	GO:0005574	DNA	DNA	SYN
3431	3441	GO:0006281	DNA repair	DNA REPAIR	PREF
3480	3483	GO:0005574	DNA	DNA	SYN
3990	3993	GO:0005574	DNA	DNA	SYN
3990	4000	GO:0006281	DNA repair	DNA REPAIR	PREF
4114	4117	GO:0004096	CAT	CAT	SYN
4223	4236	GO:0006351	transcription	TRANSCRIPTION	SYN
4223	4243	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
4409	4419	GO:0065007	regulation	REGULATION	SYN
4443	4446	GO:0005574	DNA	DNA	SYN
4443	4453	GO:0006281	DNA repair	DNA REPAIR	PREF
4475	4488	GO:0006351	transcription	TRANSCRIPTION	SYN
4543	4553	GO:0065007	regulation	REGULATION	SYN
