StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	14	GO:0007416	Synaptogenesis	SYNAPTOGENESIS	SYN
33	42	GO:0009058	formation	FORMATION	SYN
252	263	GO:0032502	development	DEVELOPMENT	SYN
321	332	GO:0032502	development	DEVELOPMENT	SYN
478	491	GO:0006351	transcription	TRANSCRIPTION	SYN
478	498	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
748	761	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
853	870	GO:0007602	phototransduction	PHOTOTRANSDUCTION	PREF
1035	1049	GO:0007416	synaptogenesis	SYNAPTOGENESIS	SYN
1176	1187	GO:0032502	development	DEVELOPMENT	SYN
1162	1187	GO:0008594	photoreceptor development	PHOTORECEPTOR DEVELOPMENT	SYN
1304	1310	GO:0007601	vision	VISION	SYN
1706	1723	GO:0007602	phototransduction	PHOTOTRANSDUCTION	PREF
1742	1753	GO:0032502	development	DEVELOPMENT	SYN
1917	1928	GO:0032502	development	DEVELOPMENT	SYN
1903	1928	GO:0008594	photoreceptor development	PHOTORECEPTOR DEVELOPMENT	SYN
2088	2099	GO:0032502	development	DEVELOPMENT	SYN
2137	2152	GO:0010467	gene expression	GENE EXPRESSION	PREF
2365	2372	GO:0003675	protein	PROTEIN	SYN
2508	2515	GO:0005488	binding	BINDING	PREF
3068	3074	GO:0007601	vision	VISION	SYN
3589	3596	GO:0003675	protein	PROTEIN	SYN
3612	3615	GO:0005574	DNA	DNA	SYN
3616	3623	GO:0005488	binding	BINDING	PREF
4371	4382	GO:0032502	development	DEVELOPMENT	SYN
4357	4382	GO:0008594	photoreceptor development	PHOTORECEPTOR DEVELOPMENT	SYN
4592	4596	GO:0097683	apex	APEX	SYN
4685	4702	GO:0007602	phototransduction	PHOTOTRANSDUCTION	PREF
4776	4783	GO:0003675	protein	PROTEIN	SYN
4785	4795	GO:0045102	peripherin	PERIPHERIN	SYN
4785	4795	GO:0045098	peripherin	PERIPHERIN	SYN
5038	5045	GO:0045202	synapse	SYNAPSE	PREF
5118	5125	GO:0045202	synapse	SYNAPSE	PREF
5164	5170	GO:0048788	ribbon	RIBBON	SYN
5190	5199	GO:0005737	cytoplasm	CYTOPLASM	PREF
5400	5409	GO:0009058	formation	FORMATION	SYN
5500	5507	GO:0003675	protein	PROTEIN	SYN
5776	5783	GO:0045202	synapse	SYNAPSE	PREF
5784	5793	GO:0009058	formation	FORMATION	SYN
6146	6155	GO:0009058	formation	FORMATION	SYN
6296	6310	GO:0007416	synaptogenesis	SYNAPTOGENESIS	SYN
6381	6388	GO:0045202	synapse	SYNAPSE	PREF
6389	6398	GO:0009058	formation	FORMATION	SYN
6745	6758	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
6731	6758	GO:0042461	photoreceptor morphogenesis	PHOTORECEPTOR MORPHOGENESIS	SYN
7319	7331	GO:0005739	mitochondria	MITOCHONDRIA	SYN
7407	7412	GO:0019835	lysis	LYSIS	SYN
7471	7483	GO:0005739	mitochondria	MITOCHONDRIA	SYN
7912	7924	GO:0005739	mitochondria	MITOCHONDRIA	SYN
8140	8157	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
8151	8157	GO:0005929	cilium	CILIUM	PREF
8210	8221	GO:0005874	microtubule	MICROTUBULE	PREF
8441	8452	GO:0005874	microtubule	MICROTUBULE	PREF
8494	8511	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
8505	8511	GO:0005929	cilium	CILIUM	PREF
8726	8735	GO:0009058	formation	FORMATION	SYN
8737	8749	GO:0060271	ciliogenesis	CILIOGENESIS	SYN
8737	8749	GO:0042384	ciliogenesis	CILIOGENESIS	SYN
9116	9128	GO:0060271	ciliogenesis	CILIOGENESIS	SYN
9116	9128	GO:0042384	ciliogenesis	CILIOGENESIS	SYN
9271	9288	GO:0035869	Connecting cilium	CONNECTING CILIUM	SYN
9282	9288	GO:0005929	cilium	CILIUM	PREF
9351	9357	GO:0005929	cilium	CILIUM	PREF
9364	9370	GO:0005929	cilium	CILIUM	PREF
9407	9411	GO:0005623	cell	CELL	PREF
9407	9419	GO:0005634	cell nucleus	CELL NUCLEUS	SYN
9412	9419	GO:0005634	nucleus	NUCLEUS	PREF
9698	9715	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
9709	9715	GO:0005929	cilium	CILIUM	PREF
9812	9823	GO:0005874	microtubule	MICROTUBULE	PREF
10525	10540	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
10918	10925	GO:0007114	budding	BUDDING	SYN
11008	11021	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
11335	11352	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
11346	11352	GO:0005929	cilium	CILIUM	PREF
11748	11752	GO:0097683	apex	APEX	SYN
11999	12016	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
12010	12016	GO:0005929	cilium	CILIUM	PREF
12432	12435	GO:0097197	TEM	TEM	SYN
12611	12620	GO:0009058	formation	FORMATION	SYN
12664	12675	GO:0032502	development	DEVELOPMENT	SYN
12748	12757	GO:0009058	formation	FORMATION	SYN
12784	12797	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
13469	13486	GO:0035869	connecting cilium	CONNECTING CILIUM	SYN
13480	13486	GO:0005929	cilium	CILIUM	PREF
14161	14171	GO:0045102	peripherin	PERIPHERIN	SYN
14161	14171	GO:0045098	peripherin	PERIPHERIN	SYN
14205	14215	GO:0045102	peripherin	PERIPHERIN	SYN
