StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
128	136	GO:0005202	collagen	COLLAGEN	SYN
400	408	GO:0005202	collagen	COLLAGEN	SYN
638	653	GO:0010467	gene expression	GENE EXPRESSION	PREF
2313	2321	GO:0005202	collagen	COLLAGEN	SYN
3398	3405	GO:0003675	protein	PROTEIN	SYN
3440	3447	GO:0003675	protein	PROTEIN	SYN
3469	3476	GO:0003675	protein	PROTEIN	SYN
3655	3670	GO:0010467	gene expression	GENE EXPRESSION	PREF
3789	3804	GO:0010467	gene expression	GENE EXPRESSION	PREF
3880	3891	GO:0032502	development	DEVELOPMENT	SYN
4894	4909	GO:0010467	gene expression	GENE EXPRESSION	PREF
5470	5485	GO:0010467	gene expression	GENE EXPRESSION	PREF
6174	6177	GO:0003904	pre	PRE	SYN
6470	6478	GO:0005202	Collagen	COLLAGEN	SYN
6702	6713	GO:0032502	development	DEVELOPMENT	SYN
6881	6896	GO:0010467	gene expression	GENE EXPRESSION	PREF
8040	8043	GO:0004239	Map	MAP	SYN
8368	8371	GO:0005562	RNA	RNA	SYN
8395	8398	GO:0005562	RNA	RNA	SYN
8460	8463	GO:0005020	kit	KIT	SYN
8543	8558	GO:0010467	gene expression	GENE EXPRESSION	PREF
8666	8669	GO:0005562	RNA	RNA	SYN
9068	9071	GO:0034992	MAS	MAS	SYN
9117	9132	GO:0010467	gene expression	GENE EXPRESSION	PREF
9777	9792	GO:0010467	gene expression	GENE EXPRESSION	PREF
10195	10198	GO:0005574	DNA	DNA	SYN
10667	10670	GO:0033736	LOD	LOD	SYN
11154	11165	GO:0032502	development	DEVELOPMENT	SYN
11887	11890	GO:0033736	LOD	LOD	SYN
12493	12503	GO:0005694	chromosome	CHROMOSOME	PREF
12646	12658	GO:0005203	proteoglycan	PROTEOGLYCAN	SYN
12902	12912	GO:0005694	chromosome	CHROMOSOME	PREF
12968	12978	GO:0005694	chromosome	CHROMOSOME	PREF
13039	13049	GO:0005694	chromosome	CHROMOSOME	PREF
13103	13113	GO:0005694	chromosome	CHROMOSOME	PREF
13163	13173	GO:0005694	chromosome	CHROMOSOME	PREF
13277	13292	GO:0010467	gene expression	GENE EXPRESSION	PREF
13840	13855	GO:0010467	gene expression	GENE EXPRESSION	PREF
15793	15808	GO:0010467	gene expression	GENE EXPRESSION	PREF
15979	15994	GO:0010467	gene expression	GENE EXPRESSION	PREF
16260	16275	GO:0006955	immune response	IMMUNE RESPONSE	PREF
16435	16450	GO:0006955	immune response	IMMUNE RESPONSE	PREF
16452	16461	GO:0043226	organelle	ORGANELLE	PREF
16452	16470	GO:0031090	organelle membrane	ORGANELLE MEMBRANE	PREF
16462	16470	GO:0016020	membrane	MEMBRANE	PREF
16475	16488	GO:0005576	extracellular	EXTRACELLULAR	SYN
16475	16495	GO:0005576	extracellular region	EXTRACELLULAR REGION	PREF
16612	16634	GO:0005911	intercellular junction	INTERCELLULAR JUNCTION	SYN
16807	16831	GO:0046651	lymphocyte proliferation	LYMPHOCYTE PROLIFERATION	PREF
16835	16839	GO:0005623	cell	CELL	PREF
16833	16850	GO:0042110	T cell activation	T CELL ACTIVATION	PREF
16835	16850	GO:0001775	cell activation	CELL ACTIVATION	PREF
16852	16859	GO:0003675	protein	PROTEIN	SYN
16852	16867	GO:0005515	protein binding	PROTEIN BINDING	PREF
16860	16867	GO:0005488	binding	BINDING	PREF
18896	18903	GO:0003675	protein	PROTEIN	SYN
18896	18918	GO:0035556	protein kinase cascade	PROTEIN KINASE CASCADE	SYN
20457	20462	GO:0071735	IgG2a	IGG2A	SYN
20457	20471	GO:0071736	IgG2a antibody	IGG2A ANTIBODY	SYN
20463	20471	GO:0019815	antibody	ANTIBODY	SYN
20463	20471	GO:0042571	antibody	ANTIBODY	SYN
20463	20471	GO:0003823	antibody	ANTIBODY	SYN
20482	20490	GO:0005202	collagen	COLLAGEN	SYN
20643	20648	GO:0071735	IgG2a	IGG2A	SYN
20643	20657	GO:0071736	IgG2a antibody	IGG2A ANTIBODY	SYN
20649	20657	GO:0019815	antibody	ANTIBODY	SYN
