StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
33	44	GO:0032502	Development	DEVELOPMENT	SYN
211	226	GO:0010467	gene expression	GENE EXPRESSION	PREF
240	249	GO:0000785	chromatin	CHROMATIN	PREF
421	432	GO:0032502	development	DEVELOPMENT	SYN
610	614	GO:0005623	cell	CELL	PREF
624	635	GO:0032502	development	DEVELOPMENT	SYN
641	648	GO:0003675	protein	PROTEIN	SYN
816	825	GO:0009058	formation	FORMATION	SYN
939	946	GO:0005215	Carrier	CARRIER	SYN
1034	1046	GO:0000805	X chromosome	X CHROMOSOME	PREF
1036	1046	GO:0005694	chromosome	CHROMOSOME	PREF
1126	1133	GO:0005215	carrier	CARRIER	SYN
1355	1366	GO:0032502	development	DEVELOPMENT	SYN
1441	1453	GO:0000805	X chromosome	X CHROMOSOME	PREF
1443	1453	GO:0005694	chromosome	CHROMOSOME	PREF
1441	1466	GO:0009048	X chromosome inactivation	X CHROMOSOME INACTIVATION	SYN
1443	1466	GO:0009048	chromosome inactivation	CHROMOSOME INACTIVATION	SYN
1535	1538	GO:0005574	DNA	DNA	SYN
1556	1565	GO:0000785	chromatin	CHROMATIN	PREF
1619	1626	GO:0005634	nucleus	NUCLEUS	PREF
1630	1633	GO:0005574	DNA	DNA	SYN
1677	1692	GO:0010467	gene expression	GENE EXPRESSION	PREF
1757	1767	GO:0005694	chromosome	CHROMOSOME	PREF
1753	1767	GO:0000803	sex chromosome	SEX CHROMOSOME	PREF
2038	2042	GO:0005623	cell	CELL	PREF
2221	2232	GO:0032502	development	DEVELOPMENT	SYN
2333	2345	GO:0000805	X chromosome	X CHROMOSOME	PREF
2335	2345	GO:0005694	chromosome	CHROMOSOME	PREF
2432	2444	GO:0000805	X chromosome	X CHROMOSOME	PREF
2434	2444	GO:0005694	chromosome	CHROMOSOME	PREF
2793	2803	GO:0005694	chromosome	CHROMOSOME	PREF
3099	3105	GO:0001524	globin	GLOBIN	SYN
3099	3105	GO:0005344	globin	GLOBIN	SYN
3152	3158	GO:0001524	globin	GLOBIN	SYN
3152	3158	GO:0005344	globin	GLOBIN	SYN
3233	3240	GO:0005215	Carrier	CARRIER	SYN
3366	3376	GO:0005694	chromosome	CHROMOSOME	PREF
3366	3389	GO:0009048	chromosome inactivation	CHROMOSOME INACTIVATION	SYN
3393	3400	GO:0005215	carrier	CARRIER	SYN
3460	3470	GO:0005694	chromosome	CHROMOSOME	PREF
3737	3740	GO:0005574	DNA	DNA	SYN
3744	3754	GO:0005694	Chromosome	CHROMOSOME	PREF
3798	3805	GO:0003675	protein	PROTEIN	SYN
3859	3866	GO:0003675	protein	PROTEIN	SYN
4242	4254	GO:0000805	X chromosome	X CHROMOSOME	PREF
4244	4254	GO:0005694	chromosome	CHROMOSOME	PREF
4436	4439	GO:0050175	PHD	PHD	SYN
4556	4563	GO:0003675	protein	PROTEIN	SYN
4564	4571	GO:0003675	protein	PROTEIN	SYN
4588	4597	GO:0000785	chromatin	CHROMATIN	PREF
4634	4643	GO:0000785	chromatin	CHROMATIN	PREF
4797	4806	GO:0000785	chromatin	CHROMATIN	PREF
4842	4857	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
5015	5018	GO:0005574	DNA	DNA	SYN
5004	5030	GO:0044728	changes in DNA methylation	CHANGES IN DNA METHYLATION	SYN
5015	5030	GO:0006306	DNA methylation	DNA METHYLATION	PREF
5019	5030	GO:0032259	methylation	METHYLATION	PREF
5074	5089	GO:0010467	gene expression	GENE EXPRESSION	PREF
5123	5127	GO:0019013	core	CORE	SYN
5229	5238	GO:0000785	chromatin	CHROMATIN	PREF
5251	5258	GO:0003675	protein	PROTEIN	SYN
5284	5297	GO:0006351	transcription	TRANSCRIPTION	SYN
5406	5412	GO:0001524	globin	GLOBIN	SYN
5406	5412	GO:0005344	globin	GLOBIN	SYN
5473	5483	GO:0065007	regulation	REGULATION	SYN
5554	5561	GO:0003675	protein	PROTEIN	SYN
5579	5590	GO:0032502	development	DEVELOPMENT	SYN
5624	5631	GO:0003675	protein	PROTEIN	SYN
5645	5656	GO:0032502	development	DEVELOPMENT	SYN
5845	5852	GO:0003675	protein	PROTEIN	SYN
6175	6199	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
6453	6460	GO:0003675	protein	PROTEIN	SYN
6513	6528	GO:0010467	gene expression	GENE EXPRESSION	PREF
6644	6648	GO:0005623	cell	CELL	PREF
6644	6655	GO:0016049	cell growth	CELL GROWTH	PREF
6649	6655	GO:0040007	growth	GROWTH	PREF
7184	7191	GO:0003675	protein	PROTEIN	SYN
7772	7779	GO:0003675	protein	PROTEIN	SYN
8183	8186	GO:0050175	PHD	PHD	SYN
8299	8306	GO:0003675	protein	PROTEIN	SYN
8427	8433	GO:0040007	Growth	GROWTH	PREF
8438	8449	GO:0032259	Methylation	METHYLATION	PREF
8704	8708	GO:0005623	cell	CELL	PREF
8704	8715	GO:0016049	cell growth	CELL GROWTH	PREF
8709	8715	GO:0040007	growth	GROWTH	PREF
8751	8755	GO:0005623	cell	CELL	PREF
9684	9688	GO:0005623	cell	CELL	PREF
9684	9695	GO:0016049	cell growth	CELL GROWTH	PREF
9689	9695	GO:0040007	growth	GROWTH	PREF
9724	9728	GO:0005623	cell	CELL	PREF
9782	9786	GO:0005623	cell	CELL	PREF
9782	9792	GO:0007049	cell cycle	CELL CYCLE	PREF
9913	9917	GO:0005623	cell	CELL	PREF
9937	9941	GO:0005623	cell	CELL	PREF
9937	9947	GO:0007049	cell cycle	CELL CYCLE	PREF
10228	10235	GO:0000278	mitosis	MITOSIS	SYN
10228	10235	GO:0007067	mitosis	MITOSIS	SYN
10282	10286	GO:0005623	cell	CELL	PREF
10424	10430	GO:0040007	growth	GROWTH	PREF
10469	10475	GO:0040007	growth	GROWTH	PREF
10525	10535	GO:0065007	regulation	REGULATION	SYN
10522	10548	GO:0043065	up-regulation of apoptosis	UP-REGULATION OF APOPTOSIS	SYN
10525	10548	GO:0042981	regulation of apoptosis	REGULATION OF APOPTOSIS	SYN
10539	10548	GO:0097194	apoptosis	APOPTOSIS	SYN
10539	10548	GO:0006915	apoptosis	APOPTOSIS	SYN
10720	10726	GO:0040007	growth	GROWTH	PREF
10793	10797	GO:0005623	cell	CELL	PREF
10793	10803	GO:0007049	cell cycle	CELL CYCLE	PREF
10838	10842	GO:0005623	cell	CELL	PREF
10838	10848	GO:0008219	cell death	CELL DEATH	PREF
11051	11057	GO:0040007	growth	GROWTH	PREF
11106	11110	GO:0033867	fast	FAST	SYN
11187	11191	GO:0005623	cell	CELL	PREF
11336	11339	GO:0005574	DNA	DNA	SYN
11336	11351	GO:0006306	DNA methylation	DNA METHYLATION	PREF
11340	11351	GO:0032259	methylation	METHYLATION	PREF
11463	11466	GO:0005574	DNA	DNA	SYN
11582	11593	GO:0032259	methylation	METHYLATION	PREF
12172	12176	GO:0005623	cell	CELL	PREF
12177	12180	GO:0005574	DNA	DNA	SYN
12601	12612	GO:0032259	methylation	METHYLATION	PREF
12778	12785	GO:0003675	protein	PROTEIN	SYN
12790	12793	GO:0005574	DNA	DNA	SYN
12790	12805	GO:0006306	DNA methylation	DNA METHYLATION	PREF
12794	12805	GO:0032259	methylation	METHYLATION	PREF
12951	12958	GO:0003675	protein	PROTEIN	SYN
12972	12983	GO:0032502	development	DEVELOPMENT	SYN
13092	13096	GO:0005623	cell	CELL	PREF
13972	13985	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
13972	13985	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
13972	13985	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
14200	14213	GO:0006351	transcription	TRANSCRIPTION	SYN
14218	14229	GO:0006412	translation	TRANSLATION	PREF
14218	14241	GO:0006415	translation termination	TRANSLATION TERMINATION	SYN
14323	14327	GO:0005623	cell	CELL	PREF
14344	14355	GO:0032502	development	DEVELOPMENT	SYN
14867	14870	GO:0005574	DNA	DNA	SYN
14886	14890	GO:0060417	yolk	YOLK	PREF
14891	14894	GO:0071173	sac	SAC	SYN
14891	14894	GO:0035003	sac	SAC	SYN
15549	15557	GO:0019815	antibody	ANTIBODY	SYN
15549	15557	GO:0042571	antibody	ANTIBODY	SYN
15549	15557	GO:0003823	antibody	ANTIBODY	SYN
15752	15759	GO:0042600	chorion	CHORION	PREF
16014	16022	GO:0016020	membrane	MEMBRANE	PREF
16146	16161	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
16390	16398	GO:0019815	antibody	ANTIBODY	SYN
16390	16398	GO:0042571	antibody	ANTIBODY	SYN
16390	16398	GO:0003823	antibody	ANTIBODY	SYN
16779	16786	GO:0042600	chorion	CHORION	PREF
17077	17080	GO:0005574	DNA	DNA	SYN
17095	17099	GO:0060417	yolk	YOLK	PREF
17100	17103	GO:0071173	sac	SAC	SYN
17100	17103	GO:0035003	sac	SAC	SYN
17639	17648	GO:0097194	apoptosis	APOPTOSIS	SYN
17639	17648	GO:0006915	apoptosis	APOPTOSIS	SYN
17711	17714	GO:0003912	TdT	TDT	SYN
18424	18431	GO:0000278	mitosis	MITOSIS	SYN
18424	18431	GO:0007067	mitosis	MITOSIS	SYN
18863	18872	GO:0097194	apoptosis	APOPTOSIS	SYN
18863	18872	GO:0006915	apoptosis	APOPTOSIS	SYN
18885	18891	GO:0040007	growth	GROWTH	PREF
19016	19020	GO:0005623	cell	CELL	PREF
19059	19067	GO:0019815	antibody	ANTIBODY	SYN
19059	19067	GO:0042571	antibody	ANTIBODY	SYN
