StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
15	24	GO:0023052	signaling	SIGNALING	PREF
91	95	GO:0005623	cell	CELL	PREF
96	105	GO:0097194	apoptosis	APOPTOSIS	SYN
96	105	GO:0006915	apoptosis	APOPTOSIS	SYN
453	462	GO:0023052	signaling	SIGNALING	PREF
508	512	GO:0005623	cell	CELL	PREF
495	524	GO:0014032	neural crest cell development	NEURAL CREST CELL DEVELOPMENT	PREF
508	524	GO:0048468	cell development	CELL DEVELOPMENT	PREF
513	524	GO:0032502	development	DEVELOPMENT	SYN
549	558	GO:0023052	signaling	SIGNALING	PREF
698	702	GO:0005623	cell	CELL	PREF
723	732	GO:0023052	signaling	SIGNALING	PREF
877	880	GO:0071173	sac	SAC	SYN
877	880	GO:0035003	sac	SAC	SYN
881	892	GO:0032502	development	DEVELOPMENT	SYN
1011	1015	GO:0005623	cell	CELL	PREF
998	1025	GO:0001755	neural crest cell migration	NEURAL CREST CELL MIGRATION	PREF
1011	1025	GO:0016477	cell migration	CELL MIGRATION	PREF
1201	1210	GO:0023052	signaling	SIGNALING	PREF
1252	1256	GO:0005623	cell	CELL	PREF
1317	1328	GO:0032502	development	DEVELOPMENT	SYN
1792	1796	GO:0005623	cell	CELL	PREF
1920	1929	GO:0009058	formation	FORMATION	SYN
1951	1955	GO:0005623	cell	CELL	PREF
2095	2098	GO:0071173	sac	SAC	SYN
2095	2098	GO:0035003	sac	SAC	SYN
2129	2135	GO:0030428	septum	SEPTUM	SYN
2186	2191	GO:0043198	trunk	TRUNK	SYN
2251	2262	GO:0032502	development	DEVELOPMENT	SYN
2502	2505	GO:0008959	PTA	PTA	SYN
3026	3030	GO:0005623	cell	CELL	PREF
3133	3136	GO:0008959	PTA	PTA	SYN
3182	3191	GO:0009058	formation	FORMATION	SYN
3276	3287	GO:0032502	development	DEVELOPMENT	SYN
3457	3466	GO:0000917	septation	SEPTATION	SYN
3543	3559	GO:0043235	receptor complex	RECEPTOR COMPLEX	PREF
3628	3634	GO:0005488	Ligand	LIGAND	SYN
3635	3642	GO:0005488	binding	BINDING	PREF
3652	3667	GO:0016310	phosphorylation	PHOSPHORYLATION	PREF
3776	3785	GO:0023052	signaling	SIGNALING	PREF
4096	4105	GO:0023052	signaling	SIGNALING	PREF
4163	4172	GO:0009058	formation	FORMATION	SYN
4409	4415	GO:0040007	growth	GROWTH	PREF
4471	4478	GO:0005160	Activin	ACTIVIN	SYN
4471	4478	GO:0016915	Activin	ACTIVIN	SYN
4601	4605	GO:0005623	cell	CELL	PREF
4743	4747	GO:0005623	cell	CELL	PREF
5028	5037	GO:0023052	signaling	SIGNALING	PREF
5360	5363	GO:0071173	sac	SAC	SYN
5360	5363	GO:0035003	sac	SAC	SYN
5429	5438	GO:0000917	septation	SEPTATION	SYN
5450	5453	GO:0008959	PTA	PTA	SYN
5572	5581	GO:0097194	apoptosis	APOPTOSIS	SYN
5572	5581	GO:0006915	apoptosis	APOPTOSIS	SYN
5761	5770	GO:0023052	signaling	SIGNALING	PREF
5797	5804	GO:0005488	binding	BINDING	PREF
5881	5892	GO:0032502	development	DEVELOPMENT	SYN
5870	5892	GO:0060465	pharyngeal development	PHARYNGEAL DEVELOPMENT	SYN
6610	6619	GO:0007565	gestation	GESTATION	SYN
6822	6831	GO:0023052	signaling	SIGNALING	PREF
6846	6857	GO:0032502	development	DEVELOPMENT	SYN
7055	7060	GO:0043198	trunk	TRUNK	SYN
7266	7271	GO:0043198	trunk	TRUNK	SYN
7904	7909	GO:0043198	trunk	TRUNK	SYN
7999	8004	GO:0043198	trunk	TRUNK	SYN
8237	8242	GO:0043198	trunk	TRUNK	SYN
8302	8305	GO:0008959	PTA	PTA	SYN
8566	8579	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
8652	8655	GO:0008959	PTA	PTA	SYN
8970	8975	GO:0043198	trunk	TRUNK	SYN
9014	9020	GO:0030428	septum	SEPTUM	SYN
9069	9075	GO:0030428	septum	SEPTUM	SYN
9294	9299	GO:0043198	trunk	TRUNK	SYN
9443	9446	GO:0008959	PTA	PTA	SYN
9543	9546	GO:0071173	sac	SAC	SYN
9543	9546	GO:0035003	sac	SAC	SYN
9594	9605	GO:0032502	development	DEVELOPMENT	SYN
9757	9766	GO:0023052	signaling	SIGNALING	PREF
11218	11223	GO:0043198	trunk	TRUNK	SYN
11286	11289	GO:0071173	sac	SAC	SYN
11286	11289	GO:0035003	sac	SAC	SYN
11555	11558	GO:1990295	PAA	PAA	SYN
11652	11655	GO:0071173	sac	SAC	SYN
11652	11655	GO:0035003	sac	SAC	SYN
11952	11955	GO:0071173	sac	SAC	SYN
11952	11955	GO:0035003	sac	SAC	SYN
12126	12129	GO:0071173	Sac	SAC	SYN
12126	12129	GO:0035003	Sac	SAC	SYN
12243	12246	GO:0071173	sac	SAC	SYN
12243	12246	GO:0035003	sac	SAC	SYN
12472	12475	GO:0071173	sac	SAC	SYN
12472	12475	GO:0035003	sac	SAC	SYN
13432	13435	GO:0071173	sac	SAC	SYN
13432	13435	GO:0035003	sac	SAC	SYN
14101	14123	GO:0015925	galactosidase activity	GALACTOSIDASE ACTIVITY	PREF
14133	14136	GO:0071173	sac	SAC	SYN
14133	14136	GO:0035003	sac	SAC	SYN
14206	14215	GO:0000917	Septation	SEPTATION	SYN
14316	14319	GO:0071173	sac	SAC	SYN
14316	14319	GO:0035003	sac	SAC	SYN
14446	14449	GO:0071173	sac	SAC	SYN
14446	14449	GO:0035003	sac	SAC	SYN
14557	14563	GO:0030428	septum	SEPTUM	SYN
14623	14632	GO:0000917	septation	SEPTATION	SYN
14660	14663	GO:0071173	sac	SAC	SYN
14660	14663	GO:0035003	sac	SAC	SYN
15150	15153	GO:0071173	sac	SAC	SYN
15150	15153	GO:0035003	sac	SAC	SYN
15248	15251	GO:0071173	sac	SAC	SYN
15248	15251	GO:0035003	sac	SAC	SYN
15294	15303	GO:0000917	septation	SEPTATION	SYN
15456	15461	GO:0043198	trunk	TRUNK	SYN
15705	15708	GO:0071173	sac	SAC	SYN
15705	15708	GO:0035003	sac	SAC	SYN
15783	15789	GO:0030428	septum	SEPTUM	SYN
15986	15989	GO:0071173	sac	SAC	SYN
15986	15989	GO:0035003	sac	SAC	SYN
16183	16186	GO:0008959	PTA	PTA	SYN
16254	16257	GO:0071173	sac	SAC	SYN
16254	16257	GO:0035003	sac	SAC	SYN
16654	16660	GO:0030428	septum	SEPTUM	SYN
16768	16777	GO:0000917	septation	SEPTATION	SYN
16838	16841	GO:0071173	sac	SAC	SYN
16838	16841	GO:0035003	sac	SAC	SYN
17004	17013	GO:0023052	signaling	SIGNALING	PREF
17043	17047	GO:0005623	cell	CELL	PREF
17029	17063	GO:0051145	smooth muscle cell differentiation	SMOOTH MUSCLE CELL DIFFERENTIATION	PREF
17036	17063	GO:0042692	muscle cell differentiation	MUSCLE CELL DIFFERENTIATION	PREF
17043	17063	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
17197	17200	GO:0071173	sac	SAC	SYN
17197	17200	GO:0035003	sac	SAC	SYN
17233	17242	GO:0009058	formation	FORMATION	SYN
17253	17259	GO:0030428	septum	SEPTUM	SYN
17728	17731	GO:0071173	sac	SAC	SYN
17728	17731	GO:0035003	sac	SAC	SYN
17749	17752	GO:0071173	sac	SAC	SYN
17749	17752	GO:0035003	sac	SAC	SYN
17787	17796	GO:0023052	Signaling	SIGNALING	PREF
17863	17872	GO:0000917	septation	SEPTATION	SYN
18197	18200	GO:1990295	PAA	PAA	SYN
18213	18216	GO:0071173	sac	SAC	SYN
