StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	8	GO:0016020	Membrane	MEMBRANE	PREF
98	102	GO:0005623	cell	CELL	PREF
374	386	GO:0016467	ATP synthase	ATP SYNTHASE	SYN
374	386	GO:0016468	ATP synthase	ATP SYNTHASE	SYN
812	816	GO:0005623	cell	CELL	PREF
857	860	GO:0004239	MAP	MAP	SYN
1094	1100	GO:0040007	growth	GROWTH	PREF
1114	1123	GO:0006810	transport	TRANSPORT	PREF
1161	1176	GO:0003824	enzyme activity	ENZYME ACTIVITY	SYN
1257	1268	GO:0006897	endocytosis	ENDOCYTOSIS	PREF
1294	1306	GO:0005739	mitochondria	MITOCHONDRIA	SYN
1486	1499	GO:0005622	intracellular	INTRACELLULAR	PREF
1500	1508	GO:0016020	membrane	MEMBRANE	PREF
1486	1508	GO:0031090	intracellular membrane	INTRACELLULAR MEMBRANE	SYN
2024	2027	GO:0005574	DNA	DNA	SYN
2111	2114	GO:0005574	DNA	DNA	SYN
2144	2151	GO:0003675	protein	PROTEIN	SYN
2319	2331	GO:0016467	ATP synthase	ATP SYNTHASE	SYN
2319	2331	GO:0016468	ATP synthase	ATP SYNTHASE	SYN
2665	2672	GO:0003675	protein	PROTEIN	SYN
2770	2778	GO:0016020	membrane	MEMBRANE	PREF
2779	2786	GO:0003675	protein	PROTEIN	SYN
2813	2821	GO:0005764	lysosome	LYSOSOME	PREF
2998	3009	GO:0042592	homeostasis	HOMEOSTASIS	SYN
3025	3034	GO:0006810	transport	TRANSPORT	PREF
3014	3034	GO:0006865	amino acid transport	AMINO ACID TRANSPORT	PREF
3061	3073	GO:0009405	pathogenesis	PATHOGENESIS	PREF
3474	3478	GO:0005623	cell	CELL	PREF
3756	3760	GO:0005623	cell	CELL	PREF
3908	3912	GO:0005623	cell	CELL	PREF
4043	4051	GO:0016020	membrane	MEMBRANE	PREF
4072	4080	GO:0016020	membrane	MEMBRANE	PREF
4234	4238	GO:0005623	cell	CELL	PREF
4297	4301	GO:0005623	cell	CELL	PREF
4487	4491	GO:0005623	cell	CELL	PREF
4652	4658	GO:0040007	Growth	GROWTH	PREF
4808	4812	GO:0045101	GFAP	GFAP	SYN
4833	4837	GO:0005623	cell	CELL	PREF
5046	5050	GO:0005623	cell	CELL	PREF
5046	5059	GO:0051301	cell division	CELL DIVISION	PREF
5634	5638	GO:0045101	GFAP	GFAP	SYN
5828	5832	GO:0005623	cell	CELL	PREF
6034	6038	GO:0005623	cell	CELL	PREF
6424	6431	GO:0003675	protein	PROTEIN	SYN
6460	6468	GO:0019815	antibody	ANTIBODY	SYN
6460	6468	GO:0042571	antibody	ANTIBODY	SYN
6460	6468	GO:0003823	antibody	ANTIBODY	SYN
6744	6747	GO:0005562	RNA	RNA	SYN
7146	7160	GO:0005769	early endosome	EARLY ENDOSOME	PREF
7152	7160	GO:0005768	endosome	ENDOSOME	PREF
8029	8033	GO:0005623	cell	CELL	PREF
8039	8042	GO:0005562	RNA	RNA	SYN
8054	8058	GO:0005623	cell	CELL	PREF
9208	9220	GO:0051179	localization	LOCALIZATION	PREF
9461	9467	GO:0040007	growth	GROWTH	PREF
9582	9591	GO:0009058	formation	FORMATION	SYN
10235	10239	GO:0019013	core	CORE	SYN
10265	10277	GO:0005739	mitochondria	MITOCHONDRIA	SYN
11022	11029	GO:0003675	protein	PROTEIN	SYN
11095	11102	GO:0003675	protein	PROTEIN	SYN
11245	11252	GO:0003675	protein	PROTEIN	SYN
11373	11380	GO:0003675	protein	PROTEIN	SYN
11427	11434	GO:0003675	Protein	PROTEIN	SYN
11461	11471	GO:0045155	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0045154	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0045158	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0045157	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0045153	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0009458	cytochrome	CYTOCHROME	SYN
11461	11471	GO:0045156	cytochrome	CYTOCHROME	SYN
11461	11473	GO:0009461	cytochrome c	CYTOCHROME C	SYN
11461	11473	GO:0045155	cytochrome c	CYTOCHROME C	SYN
11506	11509	GO:0097197	TEM	TEM	SYN
11606	11619	GO:0005776	autophagosome	AUTOPHAGOSOME	PREF
11640	11648	GO:0016020	membrane	MEMBRANE	PREF
11686	11698	GO:0005739	mitochondria	MITOCHONDRIA	SYN
11877	11889	GO:0005739	mitochondria	MITOCHONDRIA	SYN
12143	12155	GO:0016467	ATP synthase	ATP SYNTHASE	SYN
12143	12155	GO:0016468	ATP synthase	ATP SYNTHASE	SYN
12166	12177	GO:0009056	degradation	DEGRADATION	SYN
12185	12193	GO:0005764	lysosome	LYSOSOME	PREF
12228	12237	GO:0006810	transport	TRANSPORT	PREF
12329	12337	GO:0019815	antibody	ANTIBODY	SYN
12329	12337	GO:0042571	antibody	ANTIBODY	SYN
12329	12337	GO:0003823	antibody	ANTIBODY	SYN
12556	12565	GO:0006810	transport	TRANSPORT	PREF
12593	12610	GO:0045045	secretory pathway	SECRETORY PATHWAY	SYN
12631	12639	GO:0005764	lysosome	LYSOSOME	PREF
12833	12837	GO:0005623	cell	CELL	PREF
13201	13205	GO:0005623	cell	CELL	PREF
13371	13377	GO:0040007	growth	GROWTH	PREF
13362	13377	GO:0016049	cellular growth	CELLULAR GROWTH	SYN
13449	13458	GO:0046903	secretion	SECRETION	PREF
13655	13667	GO:0051179	localization	LOCALIZATION	PREF
13827	13835	GO:0019815	antibody	ANTIBODY	SYN
13827	13835	GO:0042571	antibody	ANTIBODY	SYN
13827	13835	GO:0003823	antibody	ANTIBODY	SYN
13896	13903	GO:0003675	protein	PROTEIN	SYN
14976	14996	GO:0004192	cathepsin D activity	CATHEPSIN D ACTIVITY	SYN
15110	15117	GO:0003675	protein	PROTEIN	SYN
15166	15173	GO:0003675	protein	PROTEIN	SYN
15289	15298	GO:0006810	transport	TRANSPORT	PREF
15484	15492	GO:0016020	membrane	MEMBRANE	PREF
15518	15527	GO:0006810	transport	TRANSPORT	PREF
15568	15576	GO:0016020	membrane	MEMBRANE	PREF
15705	15713	GO:0016020	membrane	MEMBRANE	PREF
15744	15761	GO:0045045	secretory pathway	SECRETORY PATHWAY	SYN
15785	15790	GO:0005794	Golgi	GOLGI	SYN
15802	15807	GO:0005794	Golgi	GOLGI	SYN
15900	15907	GO:0003675	protein	PROTEIN	SYN
16350	16359	GO:0005737	cytoplasm	CYTOPLASM	PREF
16367	16371	GO:0005623	cell	CELL	PREF
16483	16490	GO:0003675	protein	PROTEIN	SYN
16659	16671	GO:0051179	localization	LOCALIZATION	PREF
17159	17167	GO:0019815	antibody	ANTIBODY	SYN
17159	17167	GO:0042571	antibody	ANTIBODY	SYN
17159	17167	GO:0003823	antibody	ANTIBODY	SYN
17873	17887	GO:0005769	early endosome	EARLY ENDOSOME	PREF
17879	17887	GO:0005768	endosome	ENDOSOME	PREF
17958	17969	GO:0006897	endocytosis	ENDOCYTOSIS	PREF
17946	17969	GO:0006907	fluid-phase endocytosis	FLUID-PHASE ENDOCYTOSIS	SYN
18049	18055	GO:0098657	uptake	UPTAKE	SYN
18418	18427	GO:0005737	cytoplasm	CYTOPLASM	PREF
18435	18439	GO:0005623	cell	CELL	PREF
18452	18463	GO:0006897	Endocytosis	ENDOCYTOSIS	PREF
18538	18544	GO:0098657	uptake	UPTAKE	SYN
19176	19183	GO:0003675	protein	PROTEIN	SYN
19243	19255	GO:0005739	mitochondria	MITOCHONDRIA	SYN
19298	19302	GO:0005623	cell	CELL	PREF
19342	19368	GO:0048311	Mitochondrial distribution	MITOCHONDRIAL DISTRIBUTION	SYN
19496	19508	GO:0005739	mitochondria	MITOCHONDRIA	SYN
19568	19571	GO:0097197	TEM	TEM	SYN
19617	19629	GO:0005739	mitochondria	MITOCHONDRIA	SYN
19717	19729	GO:0005739	mitochondria	MITOCHONDRIA	SYN
20164	20174	GO:0008152	metabolism	METABOLISM	SYN
20433	20436	GO:0097197	TEM	TEM	SYN
20570	20578	GO:0016020	membrane	MEMBRANE	PREF
20550	20578	GO:0005743	inner mitochondrial membrane	INNER MITOCHONDRIAL MEMBRANE	SYN
20556	20578	GO:0031966	mitochondrial membrane	MITOCHONDRIAL MEMBRANE	PREF
20628	20640	GO:0005739	mitochondria	MITOCHONDRIA	SYN
20713	20725	GO:0005739	mitochondria	MITOCHONDRIA	SYN
20762	20788	GO:0048311	Mitochondrial distribution	MITOCHONDRIAL DISTRIBUTION	SYN
20867	20879	GO:0005739	mitochondria	MITOCHONDRIA	SYN
