StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
122	129	GO:0003675	protein	PROTEIN	SYN
209	225	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
214	225	GO:0032502	development	DEVELOPMENT	SYN
583	599	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
588	599	GO:0032502	development	DEVELOPMENT	SYN
1112	1121	GO:0023052	signaling	SIGNALING	PREF
1151	1165	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
1512	1524	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
1556	1565	GO:0023052	signaling	SIGNALING	PREF
1659	1668	GO:0009058	formation	FORMATION	SYN
2005	2016	GO:0032502	development	DEVELOPMENT	SYN
2622	2633	GO:0032502	development	DEVELOPMENT	SYN
2868	2877	GO:0023052	signaling	SIGNALING	PREF
2918	2924	GO:0040007	growth	GROWTH	PREF
3017	3031	GO:0001503	bone formation	BONE FORMATION	SYN
3022	3031	GO:0009058	formation	FORMATION	SYN
3233	3246	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
3350	3366	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
3355	3366	GO:0032502	development	DEVELOPMENT	SYN
3458	3462	GO:0005623	cell	CELL	PREF
3575	3591	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
3580	3591	GO:0032502	development	DEVELOPMENT	SYN
3605	3614	GO:0023052	signaling	SIGNALING	PREF
3794	3803	GO:0023052	signaling	SIGNALING	PREF
4551	4560	GO:0023052	signaling	SIGNALING	PREF
5552	5561	GO:0023052	signaling	SIGNALING	PREF
6196	6205	GO:0023052	signaling	SIGNALING	PREF
6531	6540	GO:0023052	signaling	SIGNALING	PREF
7469	7478	GO:0023052	signaling	SIGNALING	PREF
7718	7724	GO:0040007	growth	GROWTH	PREF
7707	7731	GO:0005104	fibroblast growth factor	FIBROBLAST GROWTH FACTOR	SYN
7707	7742	GO:0090269	fibroblast growth factor production	FIBROBLAST GROWTH FACTOR PRODUCTION	PREF
7785	7788	GO:0070914	AER	AER	SYN
7947	7953	GO:0040007	growth	GROWTH	PREF
7936	7960	GO:0005104	fibroblast growth factor	FIBROBLAST GROWTH FACTOR	SYN
7985	7988	GO:0070914	AER	AER	SYN
8032	8035	GO:0070914	AER	AER	SYN
8053	8062	GO:0023052	signaling	SIGNALING	PREF
8247	8250	GO:0070914	AER	AER	SYN
8265	8274	GO:0023052	signaling	SIGNALING	PREF
8352	8368	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
8357	8368	GO:0032502	development	DEVELOPMENT	SYN
8516	8525	GO:0023052	signaling	SIGNALING	PREF
8587	8609	GO:0001502	cartilage condensation	CARTILAGE CONDENSATION	PREF
8970	8979	GO:0023052	signaling	SIGNALING	PREF
9045	9059	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
9140	9154	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
9169	9183	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
9409	9423	GO:0001503	bone formation	BONE FORMATION	SYN
9414	9423	GO:0009058	formation	FORMATION	SYN
9434	9444	GO:0008152	metabolism	METABOLISM	SYN
9681	9690	GO:0023052	signaling	SIGNALING	PREF
9864	9880	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
9869	9880	GO:0032502	development	DEVELOPMENT	SYN
9935	9948	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
9935	9948	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
9935	9948	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
10053	10069	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
10058	10069	GO:0032502	development	DEVELOPMENT	SYN
10811	10825	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
10827	10839	GO:0001503	Osteogenesis	OSTEOGENESIS	SYN
11002	11014	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
11094	11105	GO:0032502	development	DEVELOPMENT	SYN
11085	11105	GO:0001501	skeletal development	SKELETAL DEVELOPMENT	SYN
11153	11167	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
11195	11204	GO:0009058	formation	FORMATION	SYN
11345	11354	GO:0023052	signaling	SIGNALING	PREF
11681	11692	GO:0032502	development	DEVELOPMENT	SYN
12288	12304	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
12293	12304	GO:0032502	development	DEVELOPMENT	SYN
12844	12857	GO:0006351	transcription	TRANSCRIPTION	SYN
13155	13158	GO:0070914	AER	AER	SYN
13671	13685	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
13690	13702	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
14442	14451	GO:0009058	formation	FORMATION	SYN
18217	18228	GO:0032502	development	DEVELOPMENT	SYN
18315	18324	GO:0097194	apoptosis	APOPTOSIS	SYN
18315	18324	GO:0006915	apoptosis	APOPTOSIS	SYN
18410	18419	GO:0097194	apoptosis	APOPTOSIS	SYN
18410	18419	GO:0006915	apoptosis	APOPTOSIS	SYN
18659	18662	GO:0070914	AER	AER	SYN
18714	18723	GO:0097194	apoptosis	APOPTOSIS	SYN
18714	18723	GO:0006915	apoptosis	APOPTOSIS	SYN
18764	18767	GO:0070914	AER	AER	SYN
18773	18776	GO:0070914	AER	AER	SYN
18994	18997	GO:0070914	AER	AER	SYN
19069	19072	GO:0070914	AER	AER	SYN
19247	19250	GO:0070914	AER	AER	SYN
19304	19307	GO:0070914	AER	AER	SYN
19384	19393	GO:0097194	apoptosis	APOPTOSIS	SYN
19384	19393	GO:0006915	apoptosis	APOPTOSIS	SYN
19605	19608	GO:0070914	AER	AER	SYN
19671	19674	GO:0070914	AER	AER	SYN
19791	19800	GO:0097194	apoptosis	APOPTOSIS	SYN
19791	19800	GO:0006915	apoptosis	APOPTOSIS	SYN
19821	19824	GO:0070914	AER	AER	SYN
19977	19986	GO:0023052	Signaling	SIGNALING	PREF
19992	20001	GO:0023052	signaling	SIGNALING	PREF
20207	20216	GO:0023052	signaling	SIGNALING	PREF
20328	20335	GO:0003675	protein	PROTEIN	SYN
21604	21613	GO:0023052	signaling	SIGNALING	PREF
22307	22316	GO:0023052	signaling	SIGNALING	PREF
22360	22364	GO:0005623	cell	CELL	PREF
22349	22370	GO:0012501	programmed cell death	PROGRAMMED CELL DEATH	PREF
22360	22370	GO:0008219	cell death	CELL DEATH	PREF
23254	23257	GO:0070914	AER	AER	SYN
23526	23529	GO:0070914	AER	AER	SYN
23552	23561	GO:0023052	signaling	SIGNALING	PREF
23668	23671	GO:0070914	AER	AER	SYN
23736	23739	GO:0070914	AER	AER	SYN
23826	23835	GO:0023052	signaling	SIGNALING	PREF
23862	23865	GO:0070914	AER	AER	SYN
23925	23934	GO:0023052	signaling	SIGNALING	PREF
23944	23947	GO:0070914	AER	AER	SYN
24232	24241	GO:0009058	formation	FORMATION	SYN
24486	24508	GO:0001502	cartilage condensation	CARTILAGE CONDENSATION	PREF
24909	24918	GO:0009058	formation	FORMATION	SYN
25471	25485	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
25713	25722	GO:0023052	signaling	SIGNALING	PREF
25764	25778	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
26147	26156	GO:0023052	Signaling	SIGNALING	PREF
26630	26644	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
26649	26661	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
26900	26909	GO:0009058	formation	FORMATION	SYN
27115	27123	GO:0005202	collagen	COLLAGEN	SYN
27169	27177	GO:0005202	collagen	COLLAGEN	SYN
27224	27232	GO:0005202	collagen	COLLAGEN	SYN
28201	28215	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
28780	28788	GO:0005202	collagen	COLLAGEN	SYN
29005	29019	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
29376	29388	GO:0001503	Osteogenesis	OSTEOGENESIS	SYN
29446	29460	GO:0001503	Bone formation	BONE FORMATION	SYN
29451	29460	GO:0009058	formation	FORMATION	SYN
29633	29645	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
30174	30180	GO:0040007	growth	GROWTH	PREF
30292	30301	GO:0009058	formation	FORMATION	SYN
30945	30954	GO:0009058	formation	FORMATION	SYN
31009	31018	GO:0009058	formation	FORMATION	SYN
31034	31048	GO:0001503	bone formation	BONE FORMATION	SYN
31039	31048	GO:0009058	formation	FORMATION	SYN
31289	31303	GO:0001503	bone formation	BONE FORMATION	SYN
31294	31303	GO:0009058	formation	FORMATION	SYN
31746	31755	GO:0009058	formation	FORMATION	SYN
31771	31783	GO:0001503	ossification	OSSIFICATION	PREF
31841	31850	GO:0009058	formation	FORMATION	SYN
31868	31880	GO:0001503	ossification	OSSIFICATION	PREF
31953	31962	GO:0009058	formation	FORMATION	SYN
32083	32097	GO:0001503	bone formation	BONE FORMATION	SYN
32088	32097	GO:0009058	formation	FORMATION	SYN
32745	32759	GO:0001503	bone formation	BONE FORMATION	SYN
32750	32759	GO:0009058	formation	FORMATION	SYN
33130	33156	GO:0001649	osteoblast differentiation	OSTEOBLAST DIFFERENTIATION	PREF
33311	33337	GO:0001649	osteoblast differentiation	OSTEOBLAST DIFFERENTIATION	PREF
33418	33433	GO:0010467	gene expression	GENE EXPRESSION	PREF
33545	33553	GO:0005202	collagen	COLLAGEN	SYN
33825	33833	GO:0005202	collagen	COLLAGEN	SYN
34303	34319	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
34308	34319	GO:0032502	development	DEVELOPMENT	SYN
34589	34603	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
34803	34815	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
34822	34831	GO:0023052	Signaling	SIGNALING	PREF
34844	34853	GO:0009058	Formation	FORMATION	SYN
34836	34853	GO:0007389	Pattern Formation	PATTERN FORMATION	SYN
34836	34853	GO:0003002	Pattern Formation	PATTERN FORMATION	SYN
34885	34894	GO:0023052	signaling	SIGNALING	PREF
35210	35219	GO:0023052	signaling	SIGNALING	PREF
35300	35320	GO:0060173	limb bud development	LIMB BUD DEVELOPMENT	SYN
35309	35320	GO:0032502	development	DEVELOPMENT	SYN
35621	35630	GO:0023052	signaling	SIGNALING	PREF
36086	36095	GO:0023052	signaling	SIGNALING	PREF
36135	36144	GO:0023052	signaling	SIGNALING	PREF
36623	36630	GO:0003675	protein	PROTEIN	SYN
36907	36916	GO:0023052	signaling	SIGNALING	PREF
37014	37023	GO:0023052	signaling	SIGNALING	PREF
37070	37084	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
37120	37129	GO:0023052	signaling	SIGNALING	PREF
37178	37187	GO:0023052	signaling	SIGNALING	PREF
37284	37290	GO:0005488	ligand	LIGAND	SYN
37796	37805	GO:0023052	signaling	SIGNALING	PREF
38110	38119	GO:0023052	signaling	SIGNALING	PREF
38292	38306	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
38984	38987	GO:0070914	AER	AER	SYN
39018	39021	GO:0070914	AER	AER	SYN
39710	39713	GO:0070914	AER	AER	SYN
40329	40338	GO:0023052	signaling	SIGNALING	PREF
40355	40364	GO:0097194	apoptosis	APOPTOSIS	SYN
40355	40364	GO:0006915	apoptosis	APOPTOSIS	SYN
40551	40560	GO:0097194	apoptosis	APOPTOSIS	SYN
40538	40560	GO:0006915	induction of apoptosis	INDUCTION OF APOPTOSIS	SYN
40551	40560	GO:0006915	apoptosis	APOPTOSIS	SYN
40652	40661	GO:0023052	signaling	SIGNALING	PREF
40684	40688	GO:0005623	cell	CELL	PREF
40684	40694	GO:0008219	cell death	CELL DEATH	PREF
40912	40921	GO:0097194	apoptosis	APOPTOSIS	SYN
40912	40921	GO:0006915	apoptosis	APOPTOSIS	SYN
41006	41015	GO:0023052	Signaling	SIGNALING	PREF
41029	41040	GO:0032502	Development	DEVELOPMENT	SYN
41020	41040	GO:0001501	Skeletal Development	SKELETAL DEVELOPMENT	SYN
41109	41118	GO:0023052	signaling	SIGNALING	PREF
41227	41241	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
41613	41640	GO:0002062	chondrocyte differentiation	CHONDROCYTE DIFFERENTIATION	PREF
41713	41722	GO:0023052	signaling	SIGNALING	PREF
41726	41740	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
41867	41886	GO:0007165	signal transduction	SIGNAL TRANSDUCTION	PREF
41874	41886	GO:0009293	transduction	TRANSDUCTION	PREF
42004	42013	GO:0097194	apoptosis	APOPTOSIS	SYN
42004	42013	GO:0006915	apoptosis	APOPTOSIS	SYN
42330	42339	GO:0097194	apoptosis	APOPTOSIS	SYN
42330	42339	GO:0006915	apoptosis	APOPTOSIS	SYN
42626	42638	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
42676	42690	GO:0001503	bone formation	BONE FORMATION	SYN
42681	42690	GO:0009058	formation	FORMATION	SYN
43320	43332	GO:0001503	ossification	OSSIFICATION	PREF
43307	43332	GO:0001958	endochondral ossification	ENDOCHONDRAL OSSIFICATION	PREF
43358	43373	GO:0010467	gene expression	GENE EXPRESSION	PREF
43694	43705	GO:0032502	development	DEVELOPMENT	SYN
