StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
50	59	GO:0051235	retention	RETENTION	SYN
87	98	GO:0060384	innervation	INNERVATION	PREF
238	247	GO:0097194	apoptosis	APOPTOSIS	SYN
238	247	GO:0006915	apoptosis	APOPTOSIS	SYN
274	285	GO:0032502	development	DEVELOPMENT	SYN
321	333	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
321	333	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
390	401	GO:0032502	development	DEVELOPMENT	SYN
467	478	GO:0060384	innervation	INNERVATION	PREF
704	716	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
704	716	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
762	773	GO:0060384	innervation	INNERVATION	PREF
1294	1298	GO:0097683	apex	APEX	SYN
1778	1789	GO:0032502	development	DEVELOPMENT	SYN
1774	1789	GO:0043583	ear development	EAR DEVELOPMENT	PREF
1832	1843	GO:0060384	innervation	INNERVATION	PREF
1858	1869	GO:0060384	innervation	INNERVATION	PREF
1947	1951	GO:0005623	cell	CELL	PREF
1952	1963	GO:0032502	development	DEVELOPMENT	SYN
1932	1963	GO:0060119	inner ear hair cell development	INNER EAR HAIR CELL DEVELOPMENT	SYN
1947	1963	GO:0048468	cell development	CELL DEVELOPMENT	PREF
2274	2283	GO:0097194	apoptosis	APOPTOSIS	SYN
2274	2283	GO:0006915	apoptosis	APOPTOSIS	SYN
2789	2800	GO:0060384	innervation	INNERVATION	PREF
2837	2848	GO:0032502	development	DEVELOPMENT	SYN
2936	2948	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
2936	2948	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
3020	3031	GO:0032502	development	DEVELOPMENT	SYN
3080	3092	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
3080	3092	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
3145	3157	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
3145	3157	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
3335	3347	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
3335	3347	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
3991	4002	GO:0060384	innervation	INNERVATION	PREF
4182	4194	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
4182	4194	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
4412	4421	GO:0051235	retention	RETENTION	SYN
4503	4507	GO:0097683	apex	APEX	SYN
4541	4550	GO:0051235	retention	RETENTION	SYN
4599	4603	GO:0005623	cell	CELL	PREF
4594	4619	GO:0035315	hair cell differentiation	HAIR CELL DIFFERENTIATION	PREF
4599	4619	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
4760	4769	GO:0051235	retention	RETENTION	SYN
5008	5019	GO:0060384	innervation	INNERVATION	PREF
5161	5172	GO:0060384	innervation	INNERVATION	PREF
5219	5230	GO:0060384	innervation	INNERVATION	PREF
5407	5416	GO:0009058	formation	FORMATION	SYN
5657	5668	GO:0043005	nerve fiber	NERVE FIBER	SYN
6761	6765	GO:0005623	cell	CELL	PREF
6783	6787	GO:0005623	cell	CELL	PREF
6808	6812	GO:0005623	cell	CELL	PREF
6867	6871	GO:0005623	cell	CELL	PREF
6942	6950	GO:0016020	membrane	MEMBRANE	PREF
6986	6993	GO:0005634	nucleus	NUCLEUS	PREF
7228	7239	GO:0060384	innervation	INNERVATION	PREF
7442	7453	GO:0060384	innervation	INNERVATION	PREF
7499	7510	GO:0060384	innervation	INNERVATION	PREF
7689	7700	GO:0060384	innervation	INNERVATION	PREF
7781	7792	GO:0060384	Innervation	INNERVATION	PREF
8554	8565	GO:0060384	innervation	INNERVATION	PREF
8771	8782	GO:0060384	innervation	INNERVATION	PREF
8790	8794	GO:0097683	apex	APEX	SYN
8859	8870	GO:0060384	innervation	INNERVATION	PREF
8967	8971	GO:0097683	apex	APEX	SYN
9014	9025	GO:0060384	innervation	INNERVATION	PREF
9140	9152	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
9140	9152	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
9395	9399	GO:0097683	apex	APEX	SYN
9524	9536	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
9524	9536	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
9904	9908	GO:0005623	cell	CELL	PREF
9978	9982	GO:0005623	cell	CELL	PREF
10085	10096	GO:0060384	innervation	INNERVATION	PREF
10277	10288	GO:0060384	innervation	INNERVATION	PREF
10302	10309	GO:0030061	cristae	CRISTAE	SYN
10435	10446	GO:0060384	innervation	INNERVATION	PREF
10494	10505	GO:0060384	innervation	INNERVATION	PREF
10626	10637	GO:0060384	innervation	INNERVATION	PREF
10976	10980	GO:0097683	apex	APEX	SYN
11075	11084	GO:0009058	formation	FORMATION	SYN
11397	11408	GO:0060384	innervation	INNERVATION	PREF
11497	11508	GO:0060384	innervation	INNERVATION	PREF
11599	11603	GO:0005623	cell	CELL	PREF
11685	11696	GO:0060384	innervation	INNERVATION	PREF
11834	11838	GO:0097683	apex	APEX	SYN
11982	11986	GO:0005623	cell	CELL	PREF
12004	12013	GO:0009058	formation	FORMATION	SYN
12250	12261	GO:0060384	innervation	INNERVATION	PREF
12632	12636	GO:0005623	cell	CELL	PREF
12650	12654	GO:0097683	apex	APEX	SYN
13132	13136	GO:0097683	apex	APEX	SYN
13393	13402	GO:0009058	formation	FORMATION	SYN
14019	14027	GO:0019815	antibody	ANTIBODY	SYN
14019	14027	GO:0042571	antibody	ANTIBODY	SYN
14019	14027	GO:0003823	antibody	ANTIBODY	SYN
14268	14272	GO:0005623	cell	CELL	PREF
14374	14378	GO:0097683	apex	APEX	SYN
14799	14807	GO:0016020	membrane	MEMBRANE	PREF
15596	15600	GO:0097683	apex	APEX	SYN
15783	15787	GO:0097683	apex	APEX	SYN
16611	16618	GO:0005634	nucleus	NUCLEUS	PREF
16889	16893	GO:0005623	cell	CELL	PREF
17337	17344	GO:0005634	nucleus	NUCLEUS	PREF
17436	17445	GO:0023052	signaling	SIGNALING	PREF
17763	17774	GO:0060384	innervation	INNERVATION	PREF
18426	18437	GO:0060384	innervation	INNERVATION	PREF
18840	18844	GO:0097683	apex	APEX	SYN
19084	19088	GO:0097683	apex	APEX	SYN
19443	19447	GO:0097683	apex	APEX	SYN
19628	19632	GO:0097683	apex	APEX	SYN
19690	19701	GO:0060384	innervation	INNERVATION	PREF
19749	19761	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
19749	19761	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
19766	19778	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
19766	19778	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
19891	19903	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
19891	19903	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
20085	20097	GO:0005165	neurotrophin	NEUROTROPHIN	SYN
20085	20097	GO:0005163	neurotrophin	NEUROTROPHIN	SYN
20256	20263	GO:0030061	cristae	CRISTAE	SYN
