StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
57	70	GO:0001739	Sex Chromatin	SEX CHROMATIN	PREF
61	70	GO:0000785	Chromatin	CHROMATIN	PREF
91	103	GO:0007140	Male Meiosis	MALE MEIOSIS	PREF
91	103	GO:0007140	Male Meiosis	MALE MEIOSIS	SYN
96	103	GO:0007126	Meiosis	MEIOSIS	SYN
96	103	GO:0051321	Meiosis	MEIOSIS	SYN
115	128	GO:0048229	Gametogenesis	GAMETOGENESIS	SYN
115	128	GO:0007276	Gametogenesis	GAMETOGENESIS	SYN
200	204	GO:0005623	cell	CELL	PREF
200	220	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
403	411	GO:0051324	prophase	PROPHASE	PREF
427	436	GO:0009058	formation	FORMATION	SYN
442	457	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
442	464	GO:1990343	heterochromatin domain	HETEROCHROMATIN DOMAIN	PREF
470	477	GO:0001741	XY body	XY BODY	PREF
483	490	GO:0001741	XY body	XY BODY	PREF
510	518	GO:0051324	prophase	PROPHASE	PREF
536	549	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
540	549	GO:0000785	chromatin	CHROMATIN	PREF
595	602	GO:0007126	meiosis	MEIOSIS	SYN
595	602	GO:0051321	meiosis	MEIOSIS	SYN
666	673	GO:0003675	protein	PROTEIN	SYN
792	799	GO:0001741	XY body	XY BODY	PREF
807	816	GO:0000239	pachytene	PACHYTENE	PREF
834	842	GO:0051324	prophase	PROPHASE	PREF
863	875	GO:0007140	male meiosis	MALE MEIOSIS	PREF
863	875	GO:0007140	male meiosis	MALE MEIOSIS	SYN
868	875	GO:0007126	meiosis	MEIOSIS	SYN
868	875	GO:0051321	meiosis	MEIOSIS	SYN
977	984	GO:0001741	XY body	XY BODY	PREF
1002	1011	GO:0000785	chromatin	CHROMATIN	PREF
1057	1066	GO:0097194	apoptosis	APOPTOSIS	SYN
1057	1066	GO:0006915	apoptosis	APOPTOSIS	SYN
1186	1199	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
1190	1199	GO:0000785	chromatin	CHROMATIN	PREF
1248	1263	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
1264	1271	GO:0003675	protein	PROTEIN	SYN
1369	1381	GO:0051179	localization	LOCALIZATION	PREF
1398	1405	GO:0001741	XY body	XY BODY	PREF
1414	1427	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
1418	1427	GO:0000785	chromatin	CHROMATIN	PREF
1506	1519	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
1510	1519	GO:0000785	chromatin	CHROMATIN	PREF
1647	1661	GO:0000803	sex chromosome	SEX CHROMOSOME	PREF
1651	1661	GO:0005694	chromosome	CHROMOSOME	PREF
1651	1674	GO:0009048	chromosome inactivation	CHROMOSOME INACTIVATION	SYN
1690	1703	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
1694	1703	GO:0000785	chromatin	CHROMATIN	PREF
1842	1849	GO:0007126	meiosis	MEIOSIS	SYN
1842	1849	GO:0051321	meiosis	MEIOSIS	SYN
1857	1870	GO:0001739	sex chromatin	SEX CHROMATIN	PREF
1861	1870	GO:0000785	chromatin	CHROMATIN	PREF
1987	1998	GO:0032502	development	DEVELOPMENT	SYN
2305	2309	GO:0005623	cell	CELL	PREF
2310	2321	GO:0032502	development	DEVELOPMENT	SYN
2300	2321	GO:0007281	germ cell development	GERM CELL DEVELOPMENT	PREF
2305	2321	GO:0048468	cell development	CELL DEVELOPMENT	PREF
2445	2452	GO:0001741	XY body	XY BODY	PREF
2473	2480	GO:0003675	protein	PROTEIN	SYN
2529	2536	GO:0001741	XY body	XY BODY	PREF
2544	2551	GO:0007126	meiosis	MEIOSIS	SYN
2544	2551	GO:0051321	meiosis	MEIOSIS	SYN
2609	2616	GO:0001741	XY body	XY BODY	PREF
2737	2746	GO:0000239	pachytene	PACHYTENE	PREF
2751	2760	GO:0000240	diplotene	DIPLOTENE	PREF
