StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12	28	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
20	28	GO:0007612	learning	LEARNING	PREF
282	286	GO:0005623	cell	CELL	PREF
287	291	GO:0005623	cell	CELL	PREF
295	299	GO:0005623	cell	CELL	PREF
704	712	GO:0007612	learning	LEARNING	PREF
1049	1053	GO:0005623	cell	CELL	PREF
1049	1063	GO:0016477	cell migration	CELL MIGRATION	PREF
1091	1102	GO:0032502	development	DEVELOPMENT	SYN
1116	1124	GO:0007612	learning	LEARNING	PREF
1186	1196	GO:0023052	signalling	SIGNALLING	SYN
1221	1225	GO:0005623	cell	CELL	PREF
1221	1234	GO:0007155	cell adhesion	CELL ADHESION	PREF
1221	1243	GO:0098631	cell adhesion molecule	CELL ADHESION MOLECULE	SYN
1251	1258	GO:0045202	synapse	SYNAPSE	PREF
1297	1307	GO:0065007	regulation	REGULATION	SYN
1415	1423	GO:0016020	membrane	MEMBRANE	PREF
1661	1667	GO:0040007	growth	GROWTH	PREF
1866	1877	GO:0032502	development	DEVELOPMENT	SYN
1891	1897	GO:0040007	growth	GROWTH	PREF
2029	2042	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
2029	2042	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
2029	2042	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
2269	2273	GO:0005623	cell	CELL	PREF
2269	2282	GO:0007155	cell adhesion	CELL ADHESION	PREF
2366	2370	GO:0005623	cell	CELL	PREF
2366	2380	GO:0016477	cell migration	CELL MIGRATION	PREF
2501	2508	GO:0003675	protein	PROTEIN	SYN
2543	2547	GO:0005623	cell	CELL	PREF
2543	2557	GO:0016477	cell migration	CELL MIGRATION	PREF
2813	2820	GO:0005488	binding	BINDING	PREF
3090	3116	GO:0008237	metalloproteinase activity	METALLOPROTEINASE ACTIVITY	SYN
3205	3209	GO:0005623	cell	CELL	PREF
3205	3219	GO:0016477	cell migration	CELL MIGRATION	PREF
3262	3272	GO:0065007	regulation	REGULATION	SYN
3276	3283	GO:0005488	binding	BINDING	PREF
3298	3302	GO:0005623	cell	CELL	PREF
3323	3336	GO:0005622	intracellular	INTRACELLULAR	PREF
3337	3347	GO:0023052	signalling	SIGNALLING	SYN
4048	4059	GO:0032502	development	DEVELOPMENT	SYN
4085	4089	GO:0005623	cell	CELL	PREF
4085	4099	GO:0016477	cell migration	CELL MIGRATION	PREF
4668	4692	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
4874	4881	GO:0003675	protein	PROTEIN	SYN
4928	4935	GO:0003675	protein	PROTEIN	SYN
4996	5003	GO:0003675	protein	PROTEIN	SYN
5181	5188	GO:0003675	protein	PROTEIN	SYN
5243	5250	GO:0003675	protein	PROTEIN	SYN
5329	5337	GO:0019815	antibody	ANTIBODY	SYN
5329	5337	GO:0042571	antibody	ANTIBODY	SYN
5329	5337	GO:0003823	antibody	ANTIBODY	SYN
5365	5372	GO:0003675	protein	PROTEIN	SYN
5504	5511	GO:0003675	protein	PROTEIN	SYN
5566	5572	GO:1990277	Mating	MATING	SYN
5566	5572	GO:0007618	Mating	MATING	PREF
5566	5572	GO:0009291	Mating	MATING	SYN
5566	5572	GO:0000747	Mating	MATING	SYN
6066	6077	GO:0032502	development	DEVELOPMENT	SYN
6801	6817	GO:0008542	Spatial learning	SPATIAL LEARNING	SYN
6809	6817	GO:0007612	learning	LEARNING	PREF
6913	6929	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
6921	6929	GO:0007612	learning	LEARNING	PREF
8082	8098	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
8090	8098	GO:0007612	learning	LEARNING	PREF
8129	8137	GO:0036268	swimming	SWIMMING	PREF
8910	8919	GO:0051235	retention	RETENTION	SYN
9158	9167	GO:0051235	retention	RETENTION	SYN
9637	9646	GO:0051235	retention	RETENTION	SYN
11236	11244	GO:0007612	learning	LEARNING	PREF
11375	11391	GO:0008542	Spatial learning	SPATIAL LEARNING	SYN
11383	11391	GO:0007612	learning	LEARNING	PREF
11947	11963	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
11955	11963	GO:0007612	learning	LEARNING	PREF
12043	12057	GO:0003774	motor activity	MOTOR ACTIVITY	PREF
12059	12069	GO:0065007	regulation	REGULATION	SYN
12467	12476	GO:0051235	retention	RETENTION	SYN
12853	12861	GO:0036268	swimming	SWIMMING	PREF
12991	12999	GO:0036268	swimming	SWIMMING	PREF
13125	13133	GO:0007612	learning	LEARNING	PREF
13176	13184	GO:0007612	learning	LEARNING	PREF
13170	13184	GO:0061743	motor learning	MOTOR LEARNING	PREF
13196	13205	GO:0051235	retention	RETENTION	SYN
13573	13581	GO:0007612	learning	LEARNING	PREF
13567	13581	GO:0061743	motor learning	MOTOR LEARNING	PREF
13701	13709	GO:0007612	learning	LEARNING	PREF
13695	13709	GO:0061743	motor learning	MOTOR LEARNING	PREF
13781	13789	GO:0007612	learning	LEARNING	PREF
13775	13789	GO:0061743	motor learning	MOTOR LEARNING	PREF
13942	13950	GO:0007612	learning	LEARNING	PREF
13936	13950	GO:0061743	motor learning	MOTOR LEARNING	PREF
14042	14050	GO:0007612	learning	LEARNING	PREF
14212	14226	GO:0003774	motor activity	MOTOR ACTIVITY	PREF
14569	14585	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
14577	14585	GO:0007612	learning	LEARNING	PREF
14700	14715	GO:0010467	gene expression	GENE EXPRESSION	PREF
14910	14921	GO:0032502	development	DEVELOPMENT	SYN
14943	14959	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
14951	14959	GO:0007612	learning	LEARNING	PREF
15256	15260	GO:0005623	cell	CELL	PREF
15395	15399	GO:0005623	cell	CELL	PREF
15395	15408	GO:0007155	cell adhesion	CELL ADHESION	PREF
15395	15417	GO:0098631	cell adhesion molecule	CELL ADHESION MOLECULE	SYN
15453	15457	GO:0005623	cell	CELL	PREF
15493	15504	GO:0032502	development	DEVELOPMENT	SYN
15478	15504	GO:0007399	nervous system development	NERVOUS SYSTEM DEVELOPMENT	PREF
15486	15504	GO:0048731	system development	SYSTEM DEVELOPMENT	PREF
15756	15778	GO:0060291	long-term potentiation	LONG-TERM POTENTIATION	SYN
15780	15783	GO:0060291	LTP	LTP	SYN
15857	15865	GO:0007612	learning	LEARNING	PREF
15870	15876	GO:0007613	memory	MEMORY	PREF
15927	15940	GO:0004972	NMDA receptor	NMDA RECEPTOR	SYN
16182	16203	GO:0007268	synaptic transmission	SYNAPTIC TRANSMISSION	PREF
16182	16203	GO:0007268	synaptic transmission	SYNAPTIC TRANSMISSION	SYN
16356	16366	GO:0023052	signalling	SIGNALLING	SYN
16448	16458	GO:0065007	regulation	REGULATION	SYN
16571	16587	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
16579	16587	GO:0007612	learning	LEARNING	PREF
17460	17474	GO:0003774	motor activity	MOTOR ACTIVITY	PREF
17604	17620	GO:0008542	spatial learning	SPATIAL LEARNING	SYN
17612	17620	GO:0007612	learning	LEARNING	PREF
18003	18006	GO:0005574	DNA	DNA	SYN
18092	18095	GO:0005574	DNA	DNA	SYN
18362	18365	GO:0005574	DNA	DNA	SYN
18898	18901	GO:0005574	DNA	DNA	SYN
19095	19099	GO:0005623	cell	CELL	PREF
19351	19354	GO:0005574	DNA	DNA	SYN
19457	19460	GO:0005574	DNA	DNA	SYN
