StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
103	116	GO:0030097	Hematopoiesis	HEMATOPOIESIS	SYN
128	141	GO:0030097	Hematopoiesis	HEMATOPOIESIS	SYN
188	191	GO:0005574	DNA	DNA	SYN
192	199	GO:0005488	binding	BINDING	PREF
223	236	GO:0006351	transcription	TRANSCRIPTION	SYN
378	391	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
423	427	GO:0005623	cell	CELL	PREF
629	640	GO:0032502	development	DEVELOPMENT	SYN
735	748	GO:0006351	transcription	TRANSCRIPTION	SYN
787	796	GO:0097194	apoptosis	APOPTOSIS	SYN
787	796	GO:0006915	apoptosis	APOPTOSIS	SYN
934	947	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
924	947	GO:0035162	embryonic hematopoiesis	EMBRYONIC HEMATOPOIESIS	SYN
1089	1093	GO:0005623	cell	CELL	PREF
1109	1118	GO:0009058	formation	FORMATION	SYN
1203	1207	GO:0005623	cell	CELL	PREF
1306	1310	GO:0005623	cell	CELL	PREF
1340	1347	GO:0003675	protein	PROTEIN	SYN
1430	1434	GO:0005623	cell	CELL	PREF
1430	1445	GO:0048469	cell maturation	CELL MATURATION	PREF
1604	1617	GO:0030097	Hematopoiesis	HEMATOPOIESIS	SYN
1656	1660	GO:0005623	cell	CELL	PREF
1656	1674	GO:0008283	cell proliferation	CELL PROLIFERATION	PREF
1822	1835	GO:0030097	Hematopoiesis	HEMATOPOIESIS	SYN
2172	2185	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
2323	2336	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
2432	2445	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
2830	2843	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
3044	3057	GO:0006351	transcription	TRANSCRIPTION	SYN
3044	3064	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
3403	3416	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
3581	3594	GO:0006351	transcription	TRANSCRIPTION	SYN
3615	3624	GO:0097194	apoptosis	APOPTOSIS	SYN
3615	3624	GO:0006915	apoptosis	APOPTOSIS	SYN
4283	4292	GO:0000785	chromatin	CHROMATIN	PREF
4283	4303	GO:0006338	chromatin remodeling	CHROMATIN REMODELING	PREF
4365	4371	GO:0005488	ligand	LIGAND	SYN
4625	4638	GO:0006351	transcription	TRANSCRIPTION	SYN
5200	5213	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
5200	5213	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
5200	5213	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
5367	5370	GO:0005574	DNA	DNA	SYN
5371	5378	GO:0005488	binding	BINDING	PREF
5435	5446	GO:0032502	development	DEVELOPMENT	SYN
5541	5554	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
5571	5575	GO:0005623	Cell	CELL	PREF
5633	5637	GO:0005623	cell	CELL	PREF
5673	5686	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
5663	5686	GO:0035162	embryonic hematopoiesis	EMBRYONIC HEMATOPOIESIS	SYN
5837	5844	GO:0003675	protein	PROTEIN	SYN
5951	5955	GO:0005623	cell	CELL	PREF
6047	6051	GO:0005623	cell	CELL	PREF
