StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
181	191	GO:0008152	metabolism	METABOLISM	SYN
616	620	GO:0005623	cell	CELL	PREF
1147	1194	GO:0003863	branched-chain keto acid dehydrogenase activity	BRANCHED-CHAIN KETO ACID DEHYDROGENASE ACTIVITY	SYN
1467	1514	GO:0003863	Branched-chain keto acid dehydrogenase activity	BRANCHED-CHAIN KETO ACID DEHYDROGENASE ACTIVITY	SYN
1948	1960	GO:0009405	pathogenesis	PATHOGENESIS	PREF
2686	2700	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
2949	2963	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
3156	3170	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
3868	3891	GO:0005960	glycine cleavage system	GLYCINE CLEAVAGE SYSTEM	SYN
3868	3891	GO:0019464	glycine cleavage system	GLYCINE CLEAVAGE SYSTEM	SYN
3868	3891	GO:0004374	glycine cleavage system	GLYCINE CLEAVAGE SYSTEM	SYN
3976	3987	GO:0016791	phosphatase	PHOSPHATASE	SYN
4041	4056	GO:0016310	phosphorylation	PHOSPHORYLATION	PREF
4076	4093	GO:0016311	dephosphorylation	DEPHOSPHORYLATION	PREF
4398	4409	GO:0016791	phosphatase	PHOSPHATASE	SYN
4503	4510	GO:0003675	protein	PROTEIN	SYN
4914	4924	GO:0008152	metabolism	METABOLISM	SYN
4953	4967	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
5274	5278	GO:0043336	rest	REST	SYN
6371	6375	GO:0043840	BCAT	BCAT	SYN
6818	6842	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
7092	7103	GO:0032502	development	DEVELOPMENT	SYN
7156	7160	GO:0005623	cell	CELL	PREF
7380	7383	GO:0005574	DNA	DNA	SYN
7411	7414	GO:0005574	DNA	DNA	SYN
7485	7488	GO:0005574	DNA	DNA	SYN
8220	8223	GO:0005574	DNA	DNA	SYN
9454	9457	GO:0005574	DNA	DNA	SYN
9497	9501	GO:0005623	cell	CELL	PREF
9540	9544	GO:0005623	cell	CELL	PREF
9875	9883	GO:0019815	antibody	ANTIBODY	SYN
9875	9883	GO:0042571	antibody	ANTIBODY	SYN
9875	9883	GO:0003823	antibody	ANTIBODY	SYN
10234	10246	GO:0005739	mitochondria	MITOCHONDRIA	SYN
10758	10769	GO:0006412	translation	TRANSLATION	PREF
11013	11024	GO:0006412	translation	TRANSLATION	PREF
11101	11110	GO:0007586	digestion	DIGESTION	PREF
11219	11223	GO:0019013	core	CORE	SYN
11323	11326	GO:0005574	DNA	DNA	SYN
11398	11407	GO:0007586	digestion	DIGESTION	PREF
13248	13256	GO:0019815	antibody	ANTIBODY	SYN
13248	13256	GO:0042571	antibody	ANTIBODY	SYN
13248	13256	GO:0003823	antibody	ANTIBODY	SYN
14024	14038	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
14348	14362	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
14488	14502	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
14929	14936	GO:0003675	protein	PROTEIN	SYN
15121	15128	GO:0003675	Protein	PROTEIN	SYN
15264	15271	GO:0003675	Protein	PROTEIN	SYN
15356	15359	GO:1990116	Rad	RAD	SYN
15399	15407	GO:0016020	membrane	MEMBRANE	PREF
15425	15428	GO:1990116	Rad	RAD	SYN
15480	15487	GO:0003675	protein	PROTEIN	SYN
15710	15718	GO:0019815	antibody	ANTIBODY	SYN
15710	15718	GO:0042571	antibody	ANTIBODY	SYN
15710	15718	GO:0003823	antibody	ANTIBODY	SYN
15752	15755	GO:0004096	cat	CAT	SYN
15805	15813	GO:0019815	antibody	ANTIBODY	SYN
15805	15813	GO:0042571	antibody	ANTIBODY	SYN
15805	15813	GO:0003823	antibody	ANTIBODY	SYN
15851	15854	GO:0004096	cat	CAT	SYN
15932	15940	GO:0019815	antibody	ANTIBODY	SYN
15932	15940	GO:0042571	antibody	ANTIBODY	SYN
15932	15940	GO:0003823	antibody	ANTIBODY	SYN
16011	16014	GO:0004096	cat	CAT	SYN
16199	16214	GO:0003824	enzyme activity	ENZYME ACTIVITY	SYN
16657	16660	GO:0005574	DNA	DNA	SYN
16770	16774	GO:0005623	cell	CELL	PREF
17163	17167	GO:0005623	cell	CELL	PREF
18269	18280	GO:0032502	development	DEVELOPMENT	SYN
19020	19034	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
19110	19116	GO:1990277	mating	MATING	SYN
19110	19116	GO:0007618	mating	MATING	PREF
19110	19116	GO:0009291	mating	MATING	SYN
19110	19116	GO:0000747	mating	MATING	SYN
19151	19165	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
19222	19236	GO:0003863	BCKDH activity	BCKDH ACTIVITY	SYN
