StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1597	1615	GO:0098687	chromosomal region	CHROMOSOMAL REGION	PREF
2258	2269	GO:0006280	mutagenesis	MUTAGENESIS	SYN
3969	3972	GO:0004239	map	MAP	SYN
4270	4273	GO:0033736	LOD	LOD	SYN
4316	4326	GO:0005694	Chromosome	CHROMOSOME	PREF
6655	6658	GO:0005574	DNA	DNA	SYN
6791	6794	GO:0004239	map	MAP	SYN
8640	8648	GO:0045292	splicing	SPLICING	SYN
8682	8685	GO:0004239	map	MAP	SYN
9411	9414	GO:0005574	DNA	DNA	SYN
10048	10051	GO:0005574	DNA	DNA	SYN
11887	11894	GO:0003675	protein	PROTEIN	SYN
12030	12039	GO:0023052	signaling	SIGNALING	PREF
12197	12204	GO:0003675	protein	PROTEIN	SYN
12538	12545	GO:0005488	binding	BINDING	PREF
12590	12603	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
12590	12603	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
12633	12640	GO:0003675	protein	PROTEIN	SYN
12650	12665	GO:0016310	phosphorylation	PHOSPHORYLATION	PREF
12683	12690	GO:0005488	binding	BINDING	PREF
12769	12790	GO:0005783	endoplasmic reticulum	ENDOPLASMIC RETICULUM	PREF
12797	12804	GO:0005488	binding	BINDING	PREF
12812	12825	GO:0005622	intracellular	INTRACELLULAR	PREF
13487	13494	GO:0003675	protein	PROTEIN	SYN
13608	13616	GO:0019815	antibody	ANTIBODY	SYN
13608	13616	GO:0042571	antibody	ANTIBODY	SYN
13608	13616	GO:0003823	antibody	ANTIBODY	SYN
13715	13722	GO:0003675	protein	PROTEIN	SYN
15137	15150	GO:0005622	intracellular	INTRACELLULAR	PREF
15156	15165	GO:0023052	signaling	SIGNALING	PREF
15191	15203	GO:0009405	pathogenesis	PATHOGENESIS	PREF
15308	15311	GO:0005574	DNA	DNA	SYN
15758	15768	GO:0005694	Chromosome	CHROMOSOME	PREF
15814	15817	GO:0033736	LOD	LOD	SYN
16727	16730	GO:0005574	DNA	DNA	SYN
17170	17176	GO:1990277	mating	MATING	SYN
17170	17176	GO:0007618	mating	MATING	PREF
17170	17176	GO:0009291	mating	MATING	SYN
17170	17176	GO:0000747	mating	MATING	SYN
17207	17213	GO:1990277	mating	MATING	SYN
17207	17213	GO:0007618	mating	MATING	PREF
17207	17213	GO:0009291	mating	MATING	SYN
17207	17213	GO:0000747	mating	MATING	SYN
17322	17329	GO:0003675	protein	PROTEIN	SYN
18685	18693	GO:0019815	antibody	ANTIBODY	SYN
18685	18693	GO:0042571	antibody	ANTIBODY	SYN
18685	18693	GO:0003823	antibody	ANTIBODY	SYN
18779	18787	GO:0019815	antibody	ANTIBODY	SYN
18779	18787	GO:0042571	antibody	ANTIBODY	SYN
18779	18787	GO:0003823	antibody	ANTIBODY	SYN
18853	18860	GO:0005215	carrier	CARRIER	SYN
19650	19658	GO:0019815	Antibody	ANTIBODY	SYN
19650	19658	GO:0042571	Antibody	ANTIBODY	SYN
19650	19658	GO:0003823	Antibody	ANTIBODY	SYN
19939	19942	GO:0005574	DNA	DNA	SYN
20434	20437	GO:0005574	DNA	DNA	SYN
21947	21950	GO:0005574	DNA	DNA	SYN
23126	23129	GO:0005574	DNA	DNA	SYN
24271	24278	GO:0003675	protein	PROTEIN	SYN
24326	24333	GO:0003675	Protein	PROTEIN	SYN
24365	24370	GO:0019835	lysis	LYSIS	SYN
24475	24480	GO:0019835	lysis	LYSIS	SYN
24846	24856	GO:0005694	Chromosome	CHROMOSOME	PREF
27064	27067	GO:0005574	DNA	DNA	SYN
27951	27958	GO:0003675	Protein	PROTEIN	SYN
28248	28256	GO:0019815	antibody	ANTIBODY	SYN
28248	28256	GO:0042571	antibody	ANTIBODY	SYN
28248	28256	GO:0003823	antibody	ANTIBODY	SYN
28346	28354	GO:0019815	antibody	ANTIBODY	SYN
28346	28354	GO:0042571	antibody	ANTIBODY	SYN
28346	28354	GO:0003823	antibody	ANTIBODY	SYN
28892	28895	GO:0005574	DNA	DNA	SYN
29098	29108	GO:0005694	Chromosome	CHROMOSOME	PREF
30212	30219	GO:0005215	carrier	CARRIER	SYN
30264	30271	GO:0005215	carrier	CARRIER	SYN
31275	31282	GO:0003675	Protein	PROTEIN	SYN
31789	31797	GO:0019815	antibody	ANTIBODY	SYN
31789	31797	GO:0042571	antibody	ANTIBODY	SYN
31789	31797	GO:0003823	antibody	ANTIBODY	SYN
31945	31948	GO:0006983	eor	EOR	SYN
32416	32421	GO:0007568	Aging	AGING	PREF
