StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
217	224	GO:0003675	protein	PROTEIN	SYN
288	299	GO:0032502	development	DEVELOPMENT	SYN
453	464	GO:0032502	development	DEVELOPMENT	SYN
1230	1239	GO:0009058	synthesis	SYNTHESIS	SYN
1316	1325	GO:0009058	formation	FORMATION	SYN
1478	1487	GO:0009058	synthesis	SYNTHESIS	SYN
1533	1542	GO:0009058	formation	FORMATION	SYN
2388	2395	GO:0003675	protein	PROTEIN	SYN
2821	2829	GO:0019815	antibody	ANTIBODY	SYN
2821	2829	GO:0042571	antibody	ANTIBODY	SYN
2821	2829	GO:0003823	antibody	ANTIBODY	SYN
3270	3278	GO:0019815	antibody	ANTIBODY	SYN
3270	3278	GO:0042571	antibody	ANTIBODY	SYN
3270	3278	GO:0003823	antibody	ANTIBODY	SYN
3629	3636	GO:0003675	protein	PROTEIN	SYN
4173	4184	GO:0032502	development	DEVELOPMENT	SYN
4330	4333	GO:0003904	pre	PRE	SYN
4626	4637	GO:0032502	development	DEVELOPMENT	SYN
5984	5987	GO:0005579	TCC	TCC	SYN
6020	6023	GO:0030896	CCC	CCC	SYN
6048	6051	GO:0005579	TCC	TCC	SYN
6068	6071	GO:0030896	CCC	CCC	SYN
6273	6276	GO:0005579	TCC	TCC	SYN
6338	6341	GO:0033968	GCA	GCA	SYN
6488	6497	GO:0007586	digestion	DIGESTION	PREF
7503	7506	GO:0030896	CCC	CCC	SYN
7946	7955	GO:0007586	digestion	DIGESTION	PREF
8009	8019	GO:0045120	pronucleus	PRONUCLEUS	PREF
8472	8475	GO:0005802	TgN	TGN	SYN
9283	9292	GO:0009056	breakdown	BREAKDOWN	SYN
9417	9420	GO:0005574	DNA	DNA	SYN
10004	10007	GO:0004069	AAT	AAT	SYN
10181	10184	GO:0033968	GCA	GCA	SYN
10239	10242	GO:0004096	CAT	CAT	SYN
10363	10370	GO:0003675	protein	PROTEIN	SYN
10393	10396	GO:0005574	DNA	DNA	SYN
11119	11123	GO:0005623	cell	CELL	PREF
11550	11553	GO:1990116	Rad	RAD	SYN
12693	12701	GO:0019815	antibody	ANTIBODY	SYN
12693	12701	GO:0042571	antibody	ANTIBODY	SYN
12693	12701	GO:0003823	antibody	ANTIBODY	SYN
12884	12887	GO:1990116	Rad	RAD	SYN
13041	13044	GO:1990116	Rad	RAD	SYN
13336	13339	GO:0005562	RNA	RNA	SYN
16007	16016	GO:0031386	Ubiquitin	UBIQUITIN	SYN
16042	16049	GO:0003675	protein	PROTEIN	SYN
16018	16049	GO:0045101	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
16018	16049	GO:0045098	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
16250	16269	GO:0004601	peroxidase activity	PEROXIDASE ACTIVITY	PREF
16553	16561	GO:0019815	antibody	ANTIBODY	SYN
16553	16561	GO:0042571	antibody	ANTIBODY	SYN
16553	16561	GO:0003823	antibody	ANTIBODY	SYN
16597	16605	GO:0019815	antibody	ANTIBODY	SYN
16597	16605	GO:0042571	antibody	ANTIBODY	SYN
16597	16605	GO:0003823	antibody	ANTIBODY	SYN
16687	16696	GO:0031386	ubiquitin	UBIQUITIN	SYN
16737	16744	GO:0003675	protein	PROTEIN	SYN
16746	16750	GO:0045101	GFAP	GFAP	SYN
16950	16958	GO:0019815	antibody	ANTIBODY	SYN
16950	16958	GO:0042571	antibody	ANTIBODY	SYN
16950	16958	GO:0003823	antibody	ANTIBODY	SYN
17207	17211	GO:0045101	GFAP	GFAP	SYN
17320	17328	GO:0019815	Antibody	ANTIBODY	SYN
17320	17328	GO:0042571	Antibody	ANTIBODY	SYN
17320	17328	GO:0003823	Antibody	ANTIBODY	SYN
17329	17336	GO:0005488	binding	BINDING	PREF
17712	17715	GO:0003904	pre	PRE	SYN
17746	17754	GO:0016020	membrane	MEMBRANE	PREF
17898	17906	GO:0019815	antibody	ANTIBODY	SYN
17898	17906	GO:0042571	antibody	ANTIBODY	SYN
17898	17906	GO:0003823	antibody	ANTIBODY	SYN
18083	18091	GO:0016020	membrane	MEMBRANE	PREF
18134	18141	GO:0003675	protein	PROTEIN	SYN
18268	18276	GO:0019815	antibody	ANTIBODY	SYN
18268	18276	GO:0042571	antibody	ANTIBODY	SYN
18268	18276	GO:0003823	antibody	ANTIBODY	SYN
18277	18284	GO:0005488	binding	BINDING	PREF
20501	20508	GO:0003675	protein	PROTEIN	SYN
21602	21609	GO:0003675	protein	PROTEIN	SYN
21774	21782	GO:0019815	antibody	ANTIBODY	SYN
21774	21782	GO:0042571	antibody	ANTIBODY	SYN
21774	21782	GO:0003823	antibody	ANTIBODY	SYN
21847	21854	GO:0003675	protein	PROTEIN	SYN
21877	21884	GO:0003675	protein	PROTEIN	SYN
21897	21905	GO:0019815	antibody	ANTIBODY	SYN
21897	21905	GO:0042571	antibody	ANTIBODY	SYN
21897	21905	GO:0003823	antibody	ANTIBODY	SYN
22728	22731	GO:0003904	pre	PRE	SYN
22844	22851	GO:0003675	protein	PROTEIN	SYN
22951	22964	GO:0006351	transcription	TRANSCRIPTION	SYN
23806	23815	GO:0009058	synthesis	SYNTHESIS	SYN
23798	23815	GO:0043043	peptide synthesis	PEPTIDE SYNTHESIS	SYN
24337	24346	GO:0009058	synthesis	SYNTHESIS	SYN
24612	24619	GO:0005625	soluble	SOLUBLE	SYN
24738	24745	GO:0005625	soluble	SOLUBLE	SYN
25634	25643	GO:0009058	synthesis	SYNTHESIS	SYN
25846	25855	GO:0009058	formation	FORMATION	SYN
25994	26003	GO:0009058	formation	FORMATION	SYN
27119	27135	GO:0008088	axonal transport	AXONAL TRANSPORT	SYN
27119	27135	GO:0098930	axonal transport	AXONAL TRANSPORT	PREF
27126	27135	GO:0006810	transport	TRANSPORT	PREF
27785	27794	GO:0009058	formation	FORMATION	SYN
28019	28028	GO:0009058	formation	FORMATION	SYN
31279	31286	GO:0003675	protein	PROTEIN	SYN
31371	31375	GO:0046930	pore	PORE	SYN
31417	31425	GO:0016020	membrane	MEMBRANE	PREF
32310	32317	GO:0005625	soluble	SOLUBLE	SYN
32671	32678	GO:0005625	soluble	SOLUBLE	SYN
32887	32894	GO:0005625	soluble	SOLUBLE	SYN
33046	33053	GO:0005625	soluble	SOLUBLE	SYN
33311	33318	GO:0005625	soluble	SOLUBLE	SYN
33544	33553	GO:0031386	ubiquitin	UBIQUITIN	SYN
33681	33685	GO:0045101	GFAP	GFAP	SYN
33861	33867	GO:0040007	growth	GROWTH	PREF
34155	34164	GO:0050890	cognition	COGNITION	PREF
34248	34256	GO:0007610	behavior	BEHAVIOR	PREF
34441	34449	GO:0036268	swimming	SWIMMING	PREF
35065	35072	GO:0003675	protein	PROTEIN	SYN
36157	36165	GO:0007610	behavior	BEHAVIOR	PREF
38051	38058	GO:0003675	protein	PROTEIN	SYN
38155	38168	GO:0005576	extracellular	EXTRACELLULAR	SYN
38280	38290	GO:0065007	regulation	REGULATION	SYN
39591	39598	GO:0005625	soluble	SOLUBLE	SYN
39734	39741	GO:0005625	soluble	SOLUBLE	SYN
41373	41382	GO:0009058	formation	FORMATION	SYN
42362	42374	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
42714	42724	GO:0008152	metabolism	METABOLISM	SYN
43022	43031	GO:0009058	formation	FORMATION	SYN
44821	44829	GO:0019815	antibody	ANTIBODY	SYN
44821	44829	GO:0042571	antibody	ANTIBODY	SYN
44821	44829	GO:0003823	antibody	ANTIBODY	SYN
45249	45257	GO:0019815	antibody	ANTIBODY	SYN
45249	45257	GO:0042571	antibody	ANTIBODY	SYN
45249	45257	GO:0003823	antibody	ANTIBODY	SYN
45616	45624	GO:0019815	antibody	ANTIBODY	SYN
45616	45624	GO:0042571	antibody	ANTIBODY	SYN
45616	45624	GO:0003823	antibody	ANTIBODY	SYN
45893	45901	GO:0019815	antibody	ANTIBODY	SYN
45893	45901	GO:0042571	antibody	ANTIBODY	SYN
45893	45901	GO:0003823	antibody	ANTIBODY	SYN
46043	46055	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
46459	46467	GO:0019815	antibody	ANTIBODY	SYN
46459	46467	GO:0042571	antibody	ANTIBODY	SYN
46459	46467	GO:0003823	antibody	ANTIBODY	SYN
46513	46525	GO:0006954	inflammation	INFLAMMATION	SYN
46546	46554	GO:0019815	antibody	ANTIBODY	SYN
46546	46554	GO:0042571	antibody	ANTIBODY	SYN
46546	46554	GO:0003823	antibody	ANTIBODY	SYN
47253	47260	GO:0003675	protein	PROTEIN	SYN
47495	47502	GO:0003675	protein	PROTEIN	SYN
47580	47587	GO:0003675	protein	PROTEIN	SYN
47751	47758	GO:0003675	protein	PROTEIN	SYN
47802	47815	GO:0005576	extracellular	EXTRACELLULAR	SYN
47916	47925	GO:0009058	synthesis	SYNTHESIS	SYN
48027	48034	GO:0003675	protein	PROTEIN	SYN
48556	48564	GO:0036268	swimming	SWIMMING	PREF
48682	48690	GO:0007612	learning	LEARNING	PREF
48695	48701	GO:0007613	memory	MEMORY	PREF
49258	49267	GO:0009058	synthesis	SYNTHESIS	SYN
49441	49452	GO:0032502	development	DEVELOPMENT	SYN
49733	49742	GO:0009058	synthesis	SYNTHESIS	SYN
49908	49919	GO:0009056	degradation	DEGRADATION	SYN
49933	49945	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
50340	50349	GO:0009058	formation	FORMATION	SYN
50392	50404	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
50451	50462	GO:0032502	development	DEVELOPMENT	SYN
50834	50842	GO:0019815	antibody	ANTIBODY	SYN
50834	50842	GO:0042571	antibody	ANTIBODY	SYN
50834	50842	GO:0003823	antibody	ANTIBODY	SYN
51227	51234	GO:0003675	protein	PROTEIN	SYN
53155	53159	GO:1990038	halo	HALO	SYN
53707	53716	GO:0009058	Formation	FORMATION	SYN
54109	54117	GO:0019815	antibody	ANTIBODY	SYN
54109	54117	GO:0042571	antibody	ANTIBODY	SYN
54109	54117	GO:0003823	antibody	ANTIBODY	SYN
54864	54873	GO:0009058	formation	FORMATION	SYN
55018	55027	GO:0009058	formation	FORMATION	SYN
56026	56033	GO:0003675	protein	PROTEIN	SYN
56233	56240	GO:0003675	protein	PROTEIN	SYN
56266	56273	GO:0003675	protein	PROTEIN	SYN
56812	56823	GO:0032502	development	DEVELOPMENT	SYN
58612	58617	GO:0007568	Aging	AGING	PREF
59516	59524	GO:0019815	antibody	ANTIBODY	SYN
59516	59524	GO:0042571	antibody	ANTIBODY	SYN
59516	59524	GO:0003823	antibody	ANTIBODY	SYN
59554	59562	GO:0019815	antibody	ANTIBODY	SYN
59554	59562	GO:0042571	antibody	ANTIBODY	SYN
59554	59562	GO:0003823	antibody	ANTIBODY	SYN
59874	59879	GO:0007568	Aging	AGING	PREF
60422	60429	GO:0003675	protein	PROTEIN	SYN
60455	60462	GO:0003675	protein	PROTEIN	SYN
60542	60546	GO:0045101	GFAP	GFAP	SYN
60573	60580	GO:0003675	protein	PROTEIN	SYN
60549	60580	GO:0045101	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
60549	60580	GO:0045098	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
60904	60912	GO:0019815	antibody	ANTIBODY	SYN
60904	60912	GO:0042571	antibody	ANTIBODY	SYN
60904	60912	GO:0003823	antibody	ANTIBODY	SYN
60945	60952	GO:0003675	protein	PROTEIN	SYN
61137	61144	GO:0003675	protein	PROTEIN	SYN
61260	61267	GO:0003675	protein	PROTEIN	SYN
61398	61406	GO:0019815	antibody	ANTIBODY	SYN
61398	61406	GO:0042571	antibody	ANTIBODY	SYN
61398	61406	GO:0003823	antibody	ANTIBODY	SYN
61454	61461	GO:0003675	protein	PROTEIN	SYN
62823	62830	GO:0005625	soluble	SOLUBLE	SYN
63180	63189	GO:0009058	formation	FORMATION	SYN
63344	63351	GO:0005625	soluble	SOLUBLE	SYN
63344	63360	GO:0005625	soluble fraction	SOLUBLE FRACTION	SYN
63864	63871	GO:0005625	soluble	SOLUBLE	SYN
63864	63880	GO:0005625	soluble fraction	SOLUBLE FRACTION	SYN
64798	64807	GO:0009058	synthesis	SYNTHESIS	SYN
65462	65470	GO:0019815	antibody	ANTIBODY	SYN
65462	65470	GO:0042571	antibody	ANTIBODY	SYN
65462	65470	GO:0003823	antibody	ANTIBODY	SYN
66718	66726	GO:0019815	antibody	ANTIBODY	SYN
66718	66726	GO:0042571	antibody	ANTIBODY	SYN
66718	66726	GO:0003823	antibody	ANTIBODY	SYN
66817	66824	GO:0003675	protein	PROTEIN	SYN
67210	67217	GO:0003675	protein	PROTEIN	SYN
67277	67284	GO:0003675	protein	PROTEIN	SYN
67312	67316	GO:0046930	pore	PORE	SYN
70548	70555	GO:0005625	soluble	SOLUBLE	SYN
71012	71021	GO:0031386	ubiquitin	UBIQUITIN	SYN
71069	71073	GO:1990038	halo	HALO	SYN
71293	71297	GO:0045101	GFAP	GFAP	SYN
71333	71342	GO:0031386	ubiquitin	UBIQUITIN	SYN
