StartIndex	EndIndex	GO:ID	Term	OntoTerm
40	50	GO:0005694	chromosome	chromosome
315	320	GO:0050909	taste	sensory perception of taste
495	507	GO:0009293	transduction	transduction
662	667	GO:0050909	taste	sensory perception of taste
662	667	GO:0050909	taste	sensory perception of taste
849	859	GO:0005694	chromosome	chromosome
1520	1525	GO:0050909	taste	sensory perception of taste
1610	1622	GO:0009293	transduction	transduction
2392	2404	GO:0009293	transduction	transduction
2450	2456	GO:0050909	taste:	sensory perception of taste
2722	2727	GO:0050909	taste	sensory perception of taste
2722	2727	GO:0050909	taste	sensory perception of taste
2821	2831	GO:0005694	chromosome	chromosome
3477	3487	GO:0005694	chromosome	chromosome
3941	3946	GO:0050909	taste	sensory perception of taste
3941	3946	GO:0050909	taste	sensory perception of taste
3941	3946	GO:0050909	taste	sensory perception of taste
4184	4193	GO:0007610	behaviors	behavior
4376	4388	GO:0009293	transduction	transduction
4571	4580	GO:0003675	proteins,	obsolete protein
4707	4720	GO:0005622	intracellular	intracellular
4721	4738	GO:0008081	phosphodiesterase	phosphoric diester hydrolase activity
4898	4903	GO:0050909	taste	sensory perception of taste
4898	4903	GO:0050909	taste	sensory perception of taste
4898	4903	GO:0050909	taste	sensory perception of taste
5214	5220	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
5278	5288	GO:0005694	chromosome	chromosome
5643	5648	GO:0050909	Taste	sensory perception of taste
5697	5702	GO:0050909	taste	sensory perception of taste
5697	5702	GO:0050909	taste	sensory perception of taste
5697	5702	GO:0050909	taste	sensory perception of taste
5697	5702	GO:0050909	taste	sensory perception of taste
5697	5702	GO:0050909	taste	sensory perception of taste
6160	6166	GO:0005488	ligand	binding
7506	7511	GO:0050909	taste	sensory perception of taste
7506	7511	GO:0050909	taste	sensory perception of taste
8535	8540	GO:0050909	taste	sensory perception of taste
8706	8713	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
8831	8836	GO:0050909	taste	sensory perception of taste
8896	8907	GO:0005694	chromosomes	chromosome
8896	8906	GO:0005694	chromosome	chromosome
8896	8906	GO:0005694	chromosome	chromosome
9351	9356	GO:0050909	taste	sensory perception of taste
9366	9376	GO:0005694	chromosome	chromosome
9366	9376	GO:0005694	chromosome	chromosome
9366	9376	GO:0005694	chromosome	chromosome
9679	9689	GO:0005694	chromosome	chromosome
9679	9689	GO:0005694	chromosome	chromosome
10274	10279	GO:0050909	taste	sensory perception of taste
10877	10887	GO:0005694	chromosome	chromosome
11099	11104	GO:0050909	taste	sensory perception of taste
11099	11104	GO:0050909	taste	sensory perception of taste
11607	11617	GO:0005694	chromosome	chromosome
11607	11617	GO:0005694	chromosome	chromosome
12220	12230	GO:0005694	chromosome	chromosome
12220	12230	GO:0005694	chromosome	chromosome
12220	12230	GO:0005694	chromosome	chromosome
12636	12646	GO:0005694	chromosome	chromosome
12654	12659	GO:0050909	taste	sensory perception of taste
12654	12659	GO:0050909	taste	sensory perception of taste
12965	12972	GO:0003675	protein	obsolete protein
12965	12972	GO:0003675	protein	obsolete protein
12991	12997	GO:0005488	ligand	binding
12998	13005	GO:0005488	binding	binding
13041	13060	GO:0007165	signaling cascades;	signal transduction
13523	13533	GO:0005694	chromosome	chromosome
14834	14847	GO:0005576	extracellular	extracellular region
15552	15557	GO:0050909	taste	sensory perception of taste
15552	15557	GO:0050909	taste	sensory perception of taste
15552	15557	GO:0050909	taste	sensory perception of taste
16370	16380	GO:0005694	chromosome	chromosome
16634	16639	GO:0050909	taste	sensory perception of taste
16887	16897	GO:0005694	chromosome	chromosome
17213	17218	GO:0050909	taste	sensory perception of taste
17213	17218	GO:0050909	taste	sensory perception of taste
17986	17998	GO:0009293	transduction	transduction
18058	18063	GO:0050909	taste	sensory perception of taste
18058	18063	GO:0050909	taste	sensory perception of taste
18111	18120	GO:0023052	signaling	signaling
18221	18231	GO:0005694	chromosome	chromosome
18328	18332	GO:0004239	maps	obsolete methionyl aminopeptidase activity
18626	18632	GO:0050909	taste,	sensory perception of taste
18735	18740	GO:0050909	taste	sensory perception of taste
18735	18740	GO:0050909	taste	sensory perception of taste
18774	18784	GO:0005694	chromosome	chromosome
18774	18784	GO:0005694	chromosome	chromosome
18926	18934	GO:0003675	proteins	obsolete protein
18926	18934	GO:0003675	proteins	obsolete protein
19385	19393	GO:0005886	membrane	plasma membraneor
20200	20213	GO:0022831	ion channels,	narrow pore, gated channel activity
20481	20487	GO:0050909	taste.	sensory perception of taste
20575	20585	GO:0005694	chromosome	chromosome
20575	20585	GO:0005694	chromosome	chromosome
20575	20585	GO:0005694	chromosome	chromosome
20867	20872	GO:0050909	taste	sensory perception of taste
20867	20872	GO:0050909	taste	sensory perception of taste
20867	20872	GO:0050909	taste	sensory perception of taste
20867	20872	GO:0050909	taste	sensory perception of taste
21591	21597	GO:0050909	taste,	sensory perception of taste
21742	21754	GO:0009293	transduction	transduction
22063	22071	GO:0003675	proteins	obsolete protein
22376	22382	GO:0005488	ligand	binding
22376	22382	GO:0005488	ligand	binding
22376	22382	GO:0005488	ligand	binding
22417	22426	GO:0023052	signaling	signaling
22514	22527	GO:0005576	extracellular	extracellular region
22829	22837	GO:0005488	binding,	binding
22862	22871	GO:0003675	proteins,	obsolete protein
23748	23753	GO:0050909	taste	sensory perception of taste
23748	23753	GO:0050909	taste	sensory perception of taste
23859	23871	GO:0009293	transduction	transduction
23953	23963	GO:0005694	chromosome	chromosome
24143	24150	GO:0003675	protein	obsolete protein
24367	24372	GO:0005623	cells	cell
25047	25052	GO:0050909	Taste	sensory perception of taste
25325	25330	GO:0050909	taste	sensory perception of taste
26368	26373	GO:0050909	taste	sensory perception of taste
27728	27733	GO:0050909	taste	sensory perception of taste
27880	27887	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
28108	28115	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
28671	28681	GO:0005694	chromosome	chromosome
29347	29352	GO:0019013	Core.	viral nucleocapsid
30403	30413	GO:0005694	chromosome	chromosome
30723	30728	GO:0050909	taste	sensory perception of taste
31474	31479	GO:0050909	taste	sensory perception of taste
