StartIndex	EndIndex	GO:ID	Term	OntoTerm
181	191	GO:0008152	metabolism	metabolic process
1186	1195	GO:0003863	activity,	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activityketo acid dehydrogenase
1186	1194	GO:0003863	activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activityketo acid dehydrogenase
1292	1301	GO:0008152	metabolic	metabolic process
1948	1960	GO:0009405	pathogenesis	pathogenesis
2686	2700	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
2686	2700	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
2686	2700	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
3542	3551	GO:0003675	proteins,	obsolete protein
3542	3551	GO:0003675	proteins,	obsolete protein
3832	3855	GO:0010240	dehydrogenase complexes	plastid pyruvate dehydrogenase complex
3885	3891	GO:0004374	system	obsolete glycine cleavage systemcleavage
3931	3941	GO:0065007	regulatory	biological regulation
3931	3941	GO:0065007	regulatory	biological regulation
3976	3987	GO:0016791	phosphatase	phosphatase activity
3976	3987	GO:0016791	phosphatase	phosphatase activity
4041	4056	GO:0016310	phosphorylation	phosphorylation
4076	4093	GO:0016311	dephosphorylation	dephosphorylation
4503	4510	GO:0003675	protein	obsolete protein
4629	4638	GO:0008152	metabolic	metabolic process
4914	4924	GO:0008152	metabolism	metabolic process
4953	4967	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
5274	5278	GO:0043336	rest	site-specific telomere resolvase activity
6370	6376	GO:0043840	(BCAT)	branched-chain amino acid:2-keto-4-methylthiobutyrate aminotransferase activity
6866	6872	GO:0005623	cells.	cell
7092	7103	GO:0032502	development	developmental process
7915	7920	GO:0005623	cells	cell
7915	7920	GO:0005623	cells	cell
7915	7920	GO:0005623	cells	cell
8919	8925	GO:0005623	cells.	cell
8919	8923	GO:0005623	cell	cell
8919	8923	GO:0005623	cell	cell
8919	8924	GO:0005623	cells	cell
9875	9883	GO:0003823	antibody	antigen binding
10156	10162	GO:0023052	signal	signaling
10234	10247	GO:0005739	mitochondria,	mitochondrion
10758	10769	GO:0006412	translation	translation
11013	11025	GO:0006412	translation.	translation
11101	11110	GO:0007586	digestion	digestion
11101	11110	GO:0007586	digestion	digestion
11219	11223	GO:0019013	core	viral nucleocapsid
11609	11614	GO:0007618	mated	mating
13079	13084	GO:0005623	cells	cell
13079	13084	GO:0005623	cells	cell
13079	13084	GO:0005623	cells	cell
13248	13256	GO:0003823	antibody	antigen binding
14024	14038	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
14348	14363	GO:0003863	BCKDH activity.	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
14348	14362	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
14929	14938	GO:0003675	protein).	obsolete protein
15121	15128	GO:0003675	Protein	obsolete protein
15121	15128	GO:0003675	Protein	obsolete protein
15399	15407	GO:0016020	membrane	membrane
15710	15718	GO:0003823	antibody	antigen binding
15710	15718	GO:0003823	antibody	antigen binding
15710	15718	GO:0003823	antibody	antigen binding
16199	16214	GO:0003824	enzyme activity	catalytic activity
16470	16475	GO:0005623	cells	cell
16470	16474	GO:0005623	cell	cell
16470	16474	GO:0005623	cell	cell
17199	17205	GO:0005623	cells,	cell
17392	17397	GO:0005623	cells	cell
18018	18025	GO:0007618	matings	mating
18269	18281	GO:0032502	development.	developmental process
19020	19034	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
19020	19034	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
19020	19034	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
19564	19579	GO:0003824	enzyme activity	catalytic activity
19681	19696	GO:0003824	Enzyme activity	catalytic activity
20362	20370	GO:0003823	antibody	antigen binding
21004	21014	GO:0008152	metabolism	metabolic process
21004	21014	GO:0008152	metabolism	metabolic process
21042	21051	GO:0009058	synthesis	biosynthetic process
22545	22554	GO:0008152	metabolic	metabolic process
24273	24280	GO:0003675	protein	obsolete protein
24572	24580	GO:0003823	antibody	antigen binding
24572	24580	GO:0003823	antibody	antigen binding
25025	25035	GO:0045120	Pronuclear	pronucleus
27211	27215	GO:0007568	ages	aging
27967	27982	GO:0003824	enzyme activity	catalytic activity
29377	29392	GO:0003824	enzyme activity	catalytic activity
29377	29392	GO:0003824	enzyme activity	catalytic activity
30376	30383	GO:0045254	complex	pyruvate dehydrogenase complexdehydrogenase
31612	31627	GO:0003824	enzyme activity	catalytic activity
32089	32100	GO:0032502	development	developmental process
32703	32712	GO:0009058	synthesis	biosynthetic process
32735	32745	GO:0008152	metabolism	metabolic process
33017	33025	GO:0007610	behavior	behavior
33199	33214	GO:0003774	motor activity,	motor activity
34580	34594	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
34580	34594	GO:0003863	BCKDH activity	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity
