StartIndex	EndIndex	GO:ID	Term	OntoTerm
67	75	GO:0007612	learning	learning
147	156	GO:0023052	signaling	signaling
147	153	GO:0023052	signal	signaling
147	156	GO:0023052	signaling	signaling
147	156	GO:0023052	signaling	signaling
400	410	GO:0007610	behaviors.	behavior
400	409	GO:0007610	behaviors	behavior
777	786	GO:0007612	learning,	learning
1102	1112	GO:0007612	learning).	learning
1209	1216	GO:0007612	learned	learning
1209	1216	GO:0007612	learned	learning
1988	1997	GO:0007608	olfaction	sensory perception of smell
2305	2314	GO:0023052	signaling	signaling
2405	2413	GO:0007612	learning	learning
2524	2545	GO:0008306	associative learning,	associative learning
2524	2544	GO:0008306	associative learning	associative learning
2524	2544	GO:0008306	associative learning	associative learning
2635	2641	GO:0023052	signal	signaling
2635	2641	GO:0023052	signal	signaling
2768	2775	GO:0007612	learned	learning
3137	3145	GO:0007610	behavior	behavior
3788	3797	GO:0023052	signaling	signaling
4057	4066	GO:0009058	formation	biosynthetic process
4100	4109	GO:0023052	signaling	signaling
4100	4109	GO:0023052	signaling	signaling
4100	4109	GO:0023052	signaling	signaling
4100	4109	GO:0023052	signaling	signaling
4575	4595	GO:0008306	associative learning	associative learning
4575	4595	GO:0008306	associative learning	associative learning
4575	4595	GO:0008306	associative learning	associative learning
4575	4595	GO:0008306	associative learning	associative learning
4719	4728	GO:0007610	behaviors	behavior
5371	5391	GO:0008306	associative learning	associative learning
5371	5391	GO:0008306	associative learning	associative learning
5383	5391	GO:0007612	learning	learning
5383	5391	GO:0007612	learning	learning
5383	5391	GO:0007612	learning	learning
5646	5655	GO:0007610	behavior.	behavior
6143	6152	GO:0023052	signaling	signaling
6375	6384	GO:0023052	signaling	signaling
6375	6384	GO:0023052	signaling	signaling
6397	6405	GO:0007612	learning	learning
6397	6405	GO:0007612	learning	learning
6397	6405	GO:0007612	learning	learning
6397	6405	GO:0007612	learning	learning
6397	6405	GO:0007612	learning	learning
6397	6405	GO:0007612	learning	learning
6555	6575	GO:0008306	associative learning	associative learning
7253	7261	GO:0007610	behavior	behavior
7529	7538	GO:0023052	signaling	signaling
