StartIndex	EndIndex	GO:ID	Term	OntoTerm
59	69	GO:0006281	DNA repair	DNA repair
658	668	GO:0006281	DNA repair	DNA repair
658	668	GO:0006281	DNA repair	DNA repair
1290	1300	GO:0006281	DNA repair	DNA repair
1519	1529	GO:0006281	DNA repair	DNA repair
2150	2163	GO:0006351	transcription	transcription, DNA-templated
2245	2255	GO:0006281	DNA repair	DNA repair
2245	2255	GO:0006281	DNA repair	DNA repair
2342	2353	GO:0032502	development	developmental process
2391	2401	GO:0065007	regulation	biological regulation
2513	2518	GO:0016265	death	death
2567	2573	GO:0016265	deaths	death
2737	2744	GO:0003686	enzymes	obsolete DNA repair enzymerepair
2737	2744	GO:0003686	enzymes	obsolete DNA repair enzymerepair
2837	2842	GO:0005623	cells	cell
3107	3117	GO:0008152	metabolism	metabolic process
3213	3233	GO:0044237	cellular metabolism.	cellular metabolic process
3314	3323	GO:0003675	proteins,	obsolete protein
3365	3377	GO:0036211	modification	protein modification processand
3381	3393	GO:0005561	nucleic acid	obsolete nucleic acid
3990	4000	GO:0006281	DNA repair	DNA repair
4409	4419	GO:0065007	regulation	biological regulation
4409	4419	GO:0065007	regulation	biological regulation
4443	4453	GO:0006281	DNA repair	DNA repair
4443	4453	GO:0006281	DNA repair	DNA repair
4571	4582	GO:0032502	development	developmental process
8586	8596	GO:0006281	DNA repair	DNA repair
8772	8782	GO:0006281	DNA repair	DNA repair
8772	8782	GO:0006281	DNA repair	DNA repair
9750	9760	GO:0000496	base pairs	base pairing
9750	9760	GO:0000496	base pairs	base pairing
9750	9760	GO:0000496	base pairs	base pairing
9750	9759	GO:0000496	base pair	base pairing
10290	10294	GO:0019013	core	viral nucleocapsid
10782	10792	GO:0006281	DNA repair	DNA repair
11613	11623	GO:0006281	DNA repair	DNA repair
11613	11623	GO:0006281	DNA repair	DNA repair
13240	13255	GO:0010467	gene expression	gene expression
13598	13608	GO:0065007	regulation	biological regulation
13598	13608	GO:0065007	regulation	biological regulation
13632	13642	GO:0006281	DNA repair	DNA repair
13757	13768	GO:0032502	development	developmental process
14140	14150	GO:0006281	DNA repair	DNA repair
14336	14346	GO:0006281	DNA repair	DNA repair
14336	14346	GO:0006281	DNA repair	DNA repair
14336	14346	GO:0006281	DNA repair	DNA repair
14336	14346	GO:0006281	DNA repair	DNA repair
14691	14696	GO:0005488	binds	binding
15340	15350	GO:0006281	DNA repair	DNA repair
15340	15350	GO:0006281	DNA repair	DNA repair
15340	15350	GO:0006281	DNA repair	DNA repair
16024	16035	GO:0032502	development	developmental process
16024	16035	GO:0032502	development	developmental process
16936	16951	GO:0006351	transcriptional	transcription, DNA-templated
16952	16962	GO:0065007	regulation	biological regulation
16952	16962	GO:0065007	regulation	biological regulation
16952	16962	GO:0065007	regulation	biological regulation
16985	16995	GO:0006281	DNA repair	DNA repair
16985	16995	GO:0006281	DNA repair	DNA repair
16985	16995	GO:0006281	DNA repair	DNA repair
17538	17551	GO:0006351	transcription	transcription, DNA-templated
17606	17617	GO:0003677	DNA binding	DNA binding
17634	17644	GO:0009058	formation,	biosynthetic process
17683	17698	GO:2000144	transactivation	positive regulation of DNA-templated transcription, initiation
17915	17919	GO:0005138	IL-6	interleukin-6 receptor binding
17924	17928	GO:0005153	IL-8	interleukin-8 receptor binding
18598	18608	GO:0006281	DNA repair	DNA repair
18745	18752	GO:0003675	protein	obsolete protein
18798	18808	GO:0006281	DNA repair	DNA repair
18798	18808	GO:0006281	DNA repair	DNA repair
18798	18808	GO:0006281	DNA repair	DNA repair
18798	18808	GO:0006281	DNA repair	DNA repair
19242	19255	GO:0006351	transcription	transcription, DNA-templated
19270	19276	GO:0003686	enzyme	obsolete DNA repair enzymerepair
19292	19296	GO:0005623	cell	cell
20676	20689	GO:0006351	transcription	transcription, DNA-templated
21158	21168	GO:0065007	regulation	biological regulation
21158	21168	GO:0065007	regulation	biological regulation
21460	21470	GO:0006281	DNA repair	DNA repair
22089	22100	GO:0032502	development	developmental process
22440	22453	GO:0006351	transcription	transcription, DNA-templated
22530	22543	GO:0006351	transcription	transcription, DNA-templated
22566	22576	GO:0006281	DNA repair	DNA repair
22566	22576	GO:0006281	DNA repair	DNA repair
22633	22643	GO:0065007	regulation	biological regulation
23408	23420	GO:0065007	regulations.	biological regulation
25267	25271	GO:0005623	cell	cell
25267	25271	GO:0005623	cell	cell
26337	26347	GO:0006281	DNA repair	DNA repair
26904	26914	GO:0006281	DNA repair	DNA repair
27143	27153	GO:0006281	DNA repair	DNA repair
27143	27153	GO:0006281	DNA repair	DNA repair
