StartIndex	EndIndex	GO:ID	Term	OntoTerm
34	41	GO:0023052	Signals	signaling
64	81	GO:0007530	Sex Determination	sex determination
194	200	GO:0005104	factor	fibroblast growth factor receptor bindinggrowth
227	234	GO:0040007	growth,	growth
235	249	GO:0009653	morphogenesis,	anatomical structure morphogenesis
288	293	GO:0005623	cells	cell
301	313	GO:0032502	development.	developmental process
389	407	GO:0007530	sex determination.	sex determination
389	407	GO:0007530	sex determination.	sex determination
389	406	GO:0007530	sex determination	sex determination
487	505	GO:0008584	testis development	male gonad development
560	567	GO:0023052	signals	signaling
560	567	GO:0023052	signals	signaling
1276	1284	GO:0023052	signals.	signaling
1416	1435	GO:0007165	signaling pathways.	signal transduction
1455	1466	GO:0032502	development	developmental process
1455	1466	GO:0032502	development	developmental process
1455	1466	GO:0032502	development	developmental process
1951	1956	GO:0005623	cells	cell
1951	1956	GO:0005623	cells	cell
1951	1956	GO:0005623	cells	cell
2396	2408	GO:0000805	X chromosome	X chromosome
2409	2416	GO:0003675	protein	obsolete protein
2642	2659	GO:0007530	sex determination	sex determination
2689	2706	GO:0048513	organ development	organ development
2798	2816	GO:0008584	testis development	male gonad development
3118	3127	GO:0009058	formation	biosynthetic process
3186	3202	GO:0060008	differentiation.	Sertoli cell differentiationcell
3385	3390	GO:0005623	cells	cell
3385	3389	GO:0005623	cell	cell
3385	3389	GO:0005623	cell	cell
4565	4583	GO:0008584	testis development	male gonad development
4650	4668	GO:0007530	sex determination.	sex determination
4654	4668	GO:0007538	determination.	primary sex determinationsex
4897	4902	GO:0005623	cells	cell
4897	4902	GO:0005623	cells	cell
5181	5199	GO:0007165	signaling pathways	signal transduction
5181	5199	GO:0007165	signaling pathways	signal transduction
5421	5434	GO:0005576	extracellular	extracellular region
5664	5683	GO:0008283	cell proliferation,	cell proliferation
5696	5711	GO:0016477	cell migration,	cell migration
5724	5734	GO:0009058	formation,	biosynthetic process
5817	5824	GO:0023052	signals	signaling
6534	6547	GO:0007538	determination	primary sex determinationsex
6669	6679	GO:0065007	regulatory	biological regulation
7652	7659	GO:0023052	signals	signaling
7652	7659	GO:0023052	signals	signaling
7760	7767	GO:0040007	growth,	growth
7768	7782	GO:0009653	morphogenesis,	anatomical structure morphogenesis
7917	7925	GO:0003823	antibody	antigen binding
7981	7999	GO:0008406	gonad development.	gonad development
8005	8012	GO:0003675	protein	obsolete protein
8170	8175	GO:0005623	cells	cell
8170	8175	GO:0005623	cells	cell
8449	8462	GO:0005886	cell membrane	plasma membrane
9359	9364	GO:0007618	mated	mating
9453	9460	GO:0003675	protein	obsolete protein
9752	9767	GO:0006351	transcriptional	transcription, DNA-templated
9768	9778	GO:0065007	regulation	biological regulation
9951	9958	GO:0051170	nucleus	nuclear importinto the
10011	10024	GO:0005622	intracellular	intracellular
10011	10024	GO:0005622	intracellular	intracellular
10049	10057	GO:0003675	protein.	obsolete protein
10092	10103	GO:0065007	regulation,	biological regulation
10294	10302	GO:0003823	antibody	antigen binding
10345	10357	GO:0051179	localization	localization
10601	10610	GO:0023052	signaling	signaling
10669	10688	GO:0008584	testis development.	male gonad development
11404	11408	GO:0005623	cell	cell
11404	11408	GO:0005623	cell	cell
11404	11408	GO:0005623	cell	cell
11525	11530	GO:0005623	cells	cell
11525	11530	GO:0005623	cells	cell
11525	11530	GO:0005623	cells	cell
11525	11530	GO:0005623	cells	cell
11525	11530	GO:0005623	cells	cell
11603	11616	GO:0005576	extracellular	extracellular region
11603	11623	GO:0031012	extracellular matrix	extracellular matrix
11762	11770	GO:0003823	antibody	antigen binding
11815	11821	GO:0005623	cells.	cell
12341	12348	GO:0023052	signals	signaling
12839	12848	GO:0023052	signaling	signaling
12890	12896	GO:0005623	cells,	cell
13308	13313	GO:0005623	cells	cell
13308	13313	GO:0005623	cells	cell
13361	13373	GO:0032502	development,	developmental process
15951	15969	GO:0008283	Cell Proliferation	cell proliferation
16011	16029	GO:0008283	cell proliferation	cell proliferation
16011	16029	GO:0008283	cell proliferation	cell proliferation
16011	16015	GO:0005623	cell	cell
16011	16029	GO:0008283	cell proliferation	cell proliferation
16291	16298	GO:0007067	mitotic	mitotic nuclear division
16353	16358	GO:0005623	cells	cell
17139	17155	GO:0060008	differentiation,	Sertoli cell differentiationcell
