StartIndex	EndIndex	GO:ID	Term	OntoTerm
205	212	GO:0051235	storage	maintenance of location
721	725	GO:0004239	maps	obsolete methionyl aminopeptidase activity
729	739	GO:0005694	chromosome	chromosome
960	968	GO:0045292	splicing	mRNA cis splicing, via spliceosome
994	1001	GO:0003675	protein	obsolete protein
1102	1115	GO:0044214	transmembrane	spanning component of plasma membrane
1132	1136	GO:0046930	pore	pore complex
1190	1196	GO:0023052	signal	signaling
1246	1253	GO:0003675	protein	obsolete protein
1276	1294	GO:0012506	vesicle membranes.	vesicle membrane
1425	1436	GO:0032502	development	developmental process
1701	1708	GO:0051235	storage	maintenance of location
1701	1708	GO:0051235	storage	maintenance of location
2053	2063	GO:0007588	excretion,	excretion
2172	2180	GO:0005773	vacuoles	vacuole
2562	2566	GO:0004239	maps	obsolete methionyl aminopeptidase activity
2570	2580	GO:0005694	chromosome	chromosome
2614	2621	GO:0003675	protein	obsolete protein
2721	2728	GO:0003675	Protein	obsolete protein
3093	3105	GO:0006897	endocytosis,	endocytosis
3128	3137	GO:0005773	vacuoles,	vacuole
3174	3192	GO:0030163	protein breakdown;	protein catabolic process
3338	3349	GO:0032502	development	developmental process
3443	3450	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
3882	3892	GO:0005694	chromosome	chromosome
4238	4248	GO:0005694	chromosome	chromosome
4238	4248	GO:0005694	chromosome	chromosome
4285	4293	GO:0043495	anchored	protein anchor
5234	5244	GO:0005694	chromosome	chromosome
5234	5244	GO:0005694	chromosome	chromosome
5234	5244	GO:0005694	chromosome	chromosome
5497	5505	GO:0052689	esterase	carboxylic ester hydrolase activity
5531	5541	GO:0000496	base pairs	base pairing
5568	5574	GO:0023052	signal	signaling
6290	6297	GO:0003675	protein	obsolete protein
6357	6370	GO:0044214	transmembrane	spanning component of plasma membrane
6421	6430	GO:0005737	cytoplasm	cytoplasm
6576	6589	GO:0044214	transmembrane	spanning component of plasma membrane
6642	6647	GO:0046930	pore,	pore complex
6721	6728	GO:0023052	signal.	signaling
6907	6911	GO:0031672	band	A band
6907	6911	GO:0031672	band	A band
6907	6911	GO:0031672	band	A band
7235	7246	GO:0007565	gestational	female pregnancy
7705	7710	GO:0031672	bands	A band
7719	7729	GO:0005694	chromosome	chromosome
8655	8662	GO:0045292	splices	mRNA cis splicing, via spliceosome
8655	8662	GO:0045292	splices	mRNA cis splicing, via spliceosome
8962	8966	GO:0031672	band	A band
9273	9279	GO:0045292	splice	mRNA cis splicing, via spliceosome
9345	9352	GO:0045292	splices	mRNA cis splicing, via spliceosome
9345	9352	GO:0045292	splices	mRNA cis splicing, via spliceosome
9653	9660	GO:0003675	protein	obsolete protein
9653	9660	GO:0003675	protein	obsolete protein
9708	9721	GO:0044214	transmembrane	spanning component of plasma membrane
9744	9749	GO:0046930	pore,	pore complex
10471	10484	GO:0044214	transmembrane	spanning component of plasma membrane
11053	11058	GO:0031672	bands	A band
11053	11058	GO:0031672	bands	A band
11319	11326	GO:0003675	protein	obsolete protein
11319	11326	GO:0003675	protein	obsolete protein
11771	11784	GO:0044214	transmembrane	spanning component of plasma membrane
11968	11975	GO:0023052	signal,	signaling
12095	12116	GO:0051641	cellular localization	cellular localization
12142	12149	GO:0003675	protein	obsolete protein
12166	12180	GO:0005770	late endosomes	late endosome
12188	12198	GO:0005764	lysosomes.	lysosome
12396	12402	GO:0023052	signal	signaling
12522	12529	GO:0003675	protein	obsolete protein
12593	12606	GO:0051179	localization,	localization
12653	12663	GO:0003823	antibodies	antigen binding
12856	12866	GO:0010467PHENOTYPE	phenotype.	gene expression phenotypeexpression and
13156	13163	GO:0003675	protein	obsolete protein
13320	13333	GO:0044214	transmembrane	spanning component of plasma membrane
13713	13721	GO:0045292	splicing	mRNA cis splicing, via spliceosome
13713	13721	GO:0045292	splicing	mRNA cis splicing, via spliceosome
13792	13802	GO:0065007	regulation	biological regulation
14261	14268	GO:0003675	protein	obsolete protein
15215	15223	GO:0016020	membrane	membrane
16257	16262	GO:0005488	bound	binding
