StartIndex	EndIndex	GO:ID	Term	OntoTerm
691	701	GO:0006281	DNA repair	DNA repair
712	726	GO:0006351	transcription,	transcription, DNA-templated
712	725	GO:0006351	transcription	transcription, DNA-templated
2069	2078	GO:0008152	metabolic	metabolic process
2981	2994	GO:0006351	transcription	transcription, DNA-templated
2981	2994	GO:0006351	transcription	transcription, DNA-templated
4061	4065	GO:0005623	cell	cell
4155	4173	GO:0032502	neurodevelopmental	developmental process
5438	5445	GO:0007568	ageing,	aging
5475	5485	GO:0006281	DNA repair	DNA repair
6111	6118	GO:0003675	protein	obsolete protein
6111	6118	GO:0003675	protein	obsolete protein
6752	6765	GO:0009793	embryogenesis	embryo development ending in seed dormancy
7648	7655	GO:0023052	signal.	signaling
7648	7654	GO:0023052	signal	signaling
8338	8343	GO:0043863	HpaI;	4-hydroxy-2-ketopimelate aldolase activity
10295	10305	GO:0003823	antibodies	antigen binding
10481	10488	GO:0003675	protein	obsolete protein
10926	10936	GO:0042633	hair cycle	hair cycle
10926	10936	GO:0042633	hair cycle	hair cycle
15026	15032	GO:0007568	Ageing	aging
15965	15970	GO:0005623	Cells	cell
16935	16937	GO:0009411	UV	response to UVto
16982	16995	GO:0071897	DNA synthesis	DNA biosynthetic process
17039	17052	GO:0032774	RNA synthesis	RNA biosynthetic process
17121	17124	GO:0070911	NER	global genome nucleotide-excision repairgenome
17160	17186	GO:0006283	transcription-coupled NER)	transcription-coupled nucleotide-excision repair
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17709	17714	GO:0005623	cells	cell
17804	17810	GO:0005623	cells.	cell
17844	17850	GO:0005623	cells,	cell
18487	18500	GO:0009650	UV resistance	UV protection
19492	19497	GO:0005623	cells	cell
19492	19496	GO:0005623	cell	cell
19925	19929	GO:0005623	cell	cell
20129	20157	GO:0006283	transcription-coupled repair	transcription-coupled nucleotide-excision repair
20289	20293	GO:0005623	cell	cell
21148	21153	GO:0005623	cells	cell
21148	21152	GO:0005623	cell	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21148	21153	GO:0005623	cells	cell
21676	21682	GO:0023052	signal	signaling
21700	21706	GO:0005634	nuclei	nucleus
21711	21715	GO:0005623	cell	cell
21711	21715	GO:0005623	cell	cell
21773	21778	GO:0005623	cells	cell
22223	22229	GO:0005623	cells.	cell
22223	22229	GO:0005623	cells.	cell
22223	22228	GO:0005623	cells	cell
22223	22228	GO:0005623	cells	cell
22551	22558	GO:0003675	protein	obsolete protein
23392	23399	GO:0003675	protein	obsolete protein
23979	23984	GO:0005623	cells	cell
25106	25114	GO:0003675	proteins	obsolete protein
25884	25897	GO:0006351	Transcription	transcription, DNA-templated
26069	26082	GO:0006351	transcription	transcription, DNA-templated
26176	26200	GO:0048468	terminal differentiation	cell development
26915	26930	GO:0006351	transcriptional	transcription, DNA-templated
26915	26930	GO:0006351	transcriptional	transcription, DNA-templated
26994	27018	GO:0048468	terminal differentiation	cell development
26994	27018	GO:0048468	terminal differentiation	cell development
27550	27562	GO:0032502	development,	developmental process
28380	28388	GO:0003675	proteins	obsolete protein
28675	28679	GO:0005623	cell	cell
29265	29293	GO:0006283	transcription-coupled repair	transcription-coupled nucleotide-excision repair
29392	29400	GO:0003675	proteins	obsolete protein
29494	29507	GO:0006351	transcription	transcription, DNA-templated
29763	29777	GO:0006351	transcription,	transcription, DNA-templated
32095	32102	GO:0003675	protein	obsolete protein
32425	32430	GO:0005623	cells	cell
35124	35128	GO:0005623	cell	cell
35124	35128	GO:0005623	cell	cell
35210	35215	GO:0005623	cells	cell
35760	35764	GO:0005623	cell	cell
35760	35764	GO:0005623	cell	cell
35811	35817	GO:0005623	cells,	cell
37007	37016	GO:0000496	base pair	base pairing
37260	37273	GO:0032774	RNA synthesis	RNA biosynthetic process
37777	37781	GO:0005623	Cell	cell
