StartIndex	EndIndex	GO:ID	Term	OntoTerm
52	58	GO:0007613	Memory	memory
93	107	GO:0032281	AMPA Receptors	AMPA glutamate receptor complex
279	287	GO:0007612	learning	learning
293	300	GO:0007611	memory.	learning or memoryand
293	299	GO:0007613	memory	memory
293	299	GO:0007613	memory	memory
293	299	GO:0007613	memory	memory
369	388	GO:0042048	olfactory behavior.	olfactory behavior
379	387	GO:0007610	behavior	behavior
694	714	GO:0035106	operant conditioning	operant conditioning
731	738	GO:0007613	memory,	memory
1286	1305	GO:0008355	olfactory learning,	olfactory learning
1375	1380	GO:0007608	smell	sensory perception of smellof
1488	1494	GO:0007613	memory	memory
1488	1494	GO:0007613	memory	memory
1488	1494	GO:0007613	memory	memory
1488	1494	GO:0007613	memory	memory
1698	1707	GO:0009058	formation	biosynthetic process
1712	1719	GO:0051235	storage	maintenance of location
2795	2799	GO:0043336	rest	site-specific telomere resolvase activity
2862	2870	GO:0007129	synapses	synapsis
3009	3018	GO:0007129	synapses,	synapsis
3407	3414	GO:0007613	memory,	memory
3437	3441	GO:0033867	fast	Fas-activated serine/threonine kinase activity
3453	3470	GO:0007268	neurotransmission	synaptic transmission
3952	3961	GO:0009058	formation	biosynthetic process
4325	4336	GO:0009451	RNA editing	RNA modification
4897	4918	GO:0007268	synaptic transmission	synaptic transmission
5517	5526	GO:0007610	behavior,	behavior
6504	6523	GO:0042048	olfactory behavior.	olfactory behavior
6568	6587	GO:0008355	olfactory learning,	olfactory learning
6608	6615	GO:0007613	memory,	memory
7207	7214	GO:0007613	memory.	memory
7554	7563	GO:0007612	learning,	learning
7584	7591	GO:0007613	memory.	memory
7650	7668	GO:0008355	Olfactory Learning	olfactory learning
7712	7716	GO:0033867	fast	Fas-activated serine/threonine kinase activity
7728	7745	GO:0007268	neurotransmission	synaptic transmission
8196	8204	GO:0045292	splicing	mRNA cis splicing, via spliceosome
9696	9704	GO:0007612	learning	learning
9696	9704	GO:0007612	learning	learning
11004	11012	GO:0007612	learning	learning
11149	11167	GO:0008355	olfactory learning	olfactory learning
13859	13869	GO:0007608	olfaction,	sensory perception of smell
13859	13868	GO:0007608	olfaction	sensory perception of smell
13974	13986	GO:0046959	habituation,	habituation
