StartIndex	EndIndex	GO:ID	Term	OntoTerm
25	31	GO:0040007	growth	growth
111	117	GO:0040007	growth	growth
199	206	GO:0040007	growth,	growth
277	288	GO:0005694	chromosomes	chromosome
831	837	GO:0040007	growth	growth
831	837	GO:0040007	growth	growth
1587	1593	GO:0040007	growth	growth
1896	1902	GO:0040007	growth	growth
2121	2127	GO:0040007	growth	growth
3550	3556	GO:0040007	growth	growth
4088	4094	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
4427	4436	GO:0008152	metabolic	metabolic process
4608	4622	GO:0005131	growth hormone	growth hormone receptor binding
4754	4772	GO:0007165	signaling pathway.	signal transduction
4963	4969	GO:0040007	growth	growth
5863	5881	GO:0098687	chromosomal region	chromosomal region
6229	6239	GO:0023052	signaling,	signaling
6361	6372	GO:0032502	development	developmental process
7410	7416	GO:0040007	growth	growth
7756	7775	GO:0098687	chromosomal regions	chromosomal region
8460	8466	GO:0040007	growth	growth
9042	9048	GO:0040007	growth	growth
9767	9773	GO:0040007	growth	growth
11689	11695	GO:0040007	growth	growth
14625	14631	GO:0040007	growth	growth
15222	15228	GO:0040007	growth	growth
17201	17208	GO:0003675	protein	obsolete protein
17523	17529	GO:0040007	growth	growth
20249	20255	GO:0040007	growth	growth
21270	21280	GO:0023052	signaling,	signaling
22477	22484	GO:0003675	protein	obsolete protein
22477	22484	GO:0003675	protein	obsolete protein
22477	22484	GO:0003675	protein	obsolete protein
23055	23061	GO:0040007	growth	growth
23141	23152	GO:0032502	development	developmental process
24272	24278	GO:0040007	growth	growth
25244	25250	GO:0040007	growth	growth
25525	25532	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
25725	25731	GO:0040007	growth	growth
25725	25731	GO:0040007	growth	growth
25725	25731	GO:0040007	growth	growth
26121	26131	GO:0005694	chromosome	chromosome
26614	26620	GO:0040007	growth	growth
26848	26862	GO:0019915	lipid storage,	lipid storage
27414	27420	GO:0040007	growth	growth
27414	27420	GO:0040008	growth	regulation of growthof
29334	29341	GO:0016088	insulin	obsolete insulin
29911	29919	GO:0035556	pathway,	intracellular signal transductionsignaling
29966	29972	GO:0040007	growth	growth
30135	30144	GO:0046903	secretion	secretion
30160	30175	GO:0010467	gene expression	gene expression
30160	30175	GO:0010467	gene expression	gene expression
30445	30452	GO:0003675	protein	obsolete protein
30501	30516	GO:0006351	transcriptional	transcription, DNA-templated
30990	30997	GO:0040007	growth,	growth
31303	31320	GO:0030073	insulin secretion	insulin secretion
31325	31344	GO:0042593	glucose homeostasis	glucose homeostasis
31720	31727	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
31756	31771	GO:0010467	gene expression	gene expression
31756	31771	GO:0010467	gene expression	gene expression
32052	32063	GO:0032502	development	developmental process
32401	32408	GO:0003675	protein	obsolete protein
32834	32845	GO:0009056	degradation	catabolic process
32860	32869	GO:0023052	signaling	signaling
32915	32937	GO:0016567	protein ubiquitination	protein ubiquitination
33352	33359	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
33482	33489	GO:0040007	growth,	growth
33482	33488	GO:0040007	growth	growth
33542	33553	GO:0032502	development	developmental process
33661	33668	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
34642	34652	GO:0004196	Proteinase	obsolete saccharopepsin activity
34789	34798	GO:0007586	digestion	digestion
35541	35552	GO:0032502	Development	developmental process
37037	37044	GO:0007618	mating.	mating
37211	37222	GO:0032502	Development	developmental process
38762	38769	GO:0007618	mating.	mating
38936	38947	GO:0032502	Development	developmental process
39865	39872	GO:0007618	mating.	mating
40672	40680	GO:0003675	protein,	obsolete protein
42030	42037	GO:0003675	protein	obsolete protein
43179	43188	GO:0023052	signaling	signaling
43357	43364	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
44511	44516	GO:0031672	Bands	A band
47712	47718	GO:0040007	growth	growth
47760	47767	GO:0007618	matings	mating
47760	47767	GO:0007618	matings	mating
47760	47767	GO:0007618	matings	mating
48442	48449	GO:0035188	hatched	hatching
48647	48666	GO:0098687	chromosomal regions	chromosomal region
49098	49104	GO:0040007	Growth	growth
49244	49250	GO:0040007	growth	growth
49244	49250	GO:0040007	growth	growth
49671	49685	GO:0005131	growth hormone	growth hormone receptor binding
49691	49709	GO:0007165	signaling pathway.	signal transduction
49691	49700	GO:0023052	signaling	signaling
50316	50322	GO:0040007	growth	growth
50378	50389	GO:0005694	chromosome;	chromosome
51184	51196	GO:0032502	development.	developmental process
53719	53727	GO:0003675	protein,	obsolete protein
54083	54090	GO:0003675	protein	obsolete protein
54112	54123	GO:0005694	chromosome;	chromosome
