StartIndex	EndIndex	GO:ID	Term	OntoTerm
5	16	GO:0007565	gestational	female pregnancy
128	152	GO:0006695	cholesterol biosynthesis	cholesterol biosynthetic process
190	202	GO:0032502	development.	developmental process
454	459	GO:0016265	death	death
631	647	GO:0030324	lung development	lung development
636	647	GO:0032502	development	developmental process
636	647	GO:0032502	development	developmental process
636	647	GO:0032502	development	developmental process
914	927	GO:0060441	morphogenesis	epithelial tube branching involved in lung morphogenesisbranching
1144	1163	GO:0008283	cell proliferation,	cell proliferation
1594	1606	GO:0051179	localization	localization
2095	2106	GO:0007565	gestational	female pregnancy
2151	2167	GO:0030324	lung development	lung development
2387	2395	GO:0016020	membrane	membrane
2444	2450	GO:0005623	cells,	cell
2468	2484	GO:0044215	other organisms,	other organism
2702	2711	GO:0016020	membranes	membrane
3070	3082	GO:0032502	development.	developmental process
3293	3318	GO:0006695	cholesterol biosynthesis.	cholesterol biosynthetic process
3293	3317	GO:0006695	cholesterol biosynthesis	cholesterol biosynthetic process
3901	3912	GO:0032502	development	developmental process
4184	4200	GO:0030324	lung development	lung development
4266	4275	GO:0007585	breathing	respiratory gaseous exchange
4415	4420	GO:0016265	death	death
5012	5023	GO:0032502	development	developmental process
5012	5023	GO:0032502	development	developmental process
5061	5077	GO:0030324	Lung development	lung development
5140	5151	GO:0002009	epithelium,	morphogenesis of an epitheliumof
5187	5202	GO:0001570	vasculogenesis,	vasculogenesis
5265	5272	GO:0040007	growth.	growth
5294	5310	GO:0030324	lung development	lung development
5612	5624	GO:0032502	development,	developmental process
5723	5740	GO:0007165	signaling cascade	signal transduction
5723	5732	GO:0023052	signaling	signaling
5782	5798	GO:0030324	lung development	lung development
5885	5909	GO:0001763	branching morphogenesis,	morphogenesis of a branching structure
6192	6197	GO:0005623	cells	cell
6345	6369	GO:0006695	cholesterol biosynthesis	cholesterol biosynthetic process
6645	6661	GO:0030324	lung development	lung development
6650	6661	GO:0060430	development	lung saccule developmentsaccular
6814	6827	GO:0060441	morphogenesis	epithelial tube branching involved in lung morphogenesisbranching
6835	6846	GO:0007565	gestational	female pregnancy
6835	6846	GO:0007565	gestational	female pregnancy
6968	6975	GO:0097649	tubules	A axonemal microtubule
6997	7009	GO:0032502	development.	developmental process
6997	7009	GO:0032502	development.	developmental process
7467	7479	GO:0009405	pathogenesis	pathogenesis
7564	7581	GO:0007165	signaling cascade	signal transduction
7689	7698	GO:0007565	gestation	female pregnancy
8109	8118	GO:0007585	breathing	respiratory gaseous exchange
8109	8118	GO:0007585	breathing	respiratory gaseous exchange
8401	8412	GO:0007565	gestational	female pregnancy
8401	8410	GO:0007565	gestation	female pregnancy
8428	8434	GO:0040007	growth	growth
8428	8434	GO:0040007	growth	growth
9114	9120	GO:0040007	growth	growth
9114	9120	GO:0040007	growth	growth
9114	9120	GO:0040007	growth	growth
9152	9163	GO:0007565	gestational	female pregnancy
9980	9991	GO:0032502	development	developmental process
10533	10545	GO:0032502	development.	developmental process
10966	10976	GO:0000917	septation,	barrier septum assembly
11408	11421	GO:0048513	organogenesis	organ development
11884	11895	GO:0032502	development	developmental process
