StartIndex	EndIndex	GO:ID	Term	OntoTerm
612	617	GO:0007568	aging	aging
700	706	GO:0048511	rhythm	rhythmic process
1340	1350	GO:0065007	regulation	biological regulation
1340	1350	GO:0065007	regulation	biological regulation
2132	2151	GO:0098687	chromosomal regions	chromosomal region
2502	2515	GO:0009405	pathogenesis.	pathogenesis
4754	4758	GO:0007568	ages	aging
5296	5300	GO:0007568	aged	aging
5795	5800	GO:0005623	cells	cell
5795	5800	GO:0005623	cells	cell
6553	6557	GO:0007568	ages	aging
10800	10805	GO:0007568	ages.	aging
10800	10804	GO:0007568	ages	aging
11398	11403	GO:0007568	ages,	aging
11398	11402	GO:0007568	ages	aging
12177	12181	GO:0007568	ages	aging
15342	15346	GO:0007568	ages	aging
18004	18016	GO:0000806	Y Chromosome	Y chromosome
18022	18034	GO:0000806	Y chromosome	Y chromosome
18022	18034	GO:0000806	Y chromosome	Y chromosome
18022	18034	GO:0000806	Y chromosome	Y chromosome
18233	18237	GO:0034023	pure	5-(carboxyamino)imidazole ribonucleotide mutase activity
18611	18623	GO:0000806	Y chromosome	Y chromosome
20782	20786	GO:0007568	ages	aging
21258	21263	GO:0007568	ages.	aging
22266	22285	GO:0098687	chromosomal regions	chromosomal region
22478	22489	GO:0006280	mutagenesis	obsolete mutagenesis
25770	25785	GO:0017144	drug metabolism	drug metabolic process
26045	26060	GO:0009315	drug resistance	obsolete drug resistance
27740	27744	GO:0007568	ages	aging
27773	27777	GO:0007568	aged	aging
29893	29899	GO:0048511	rhythm	rhythmic process
29893	29899	GO:0048511	rhythm	rhythmic process
30902	30907	GO:0005623	cells	cell
31022	31032	GO:0065007	regulation	biological regulation
31562	31569	GO:0048511	rhythms	rhythmic process
31664	31673	GO:0009058	formation	biosynthetic process
31705	31714	GO:0046903	secretion	secretion
31705	31714	GO:0046903	secretion	secretion
31705	31714	GO:0046903	secretion	secretion
31746	31764	GO:0004089	carbonic anhydrase	carbonate dehydratase activity
31787	31797	GO:0046903	secretion.	secretion
31787	31797	GO:0046903	secretion.	secretion
32829	32834	GO:0030424	axons	axon
33006	33025	GO:0004097	tyrosinase activity	catechol oxidase activity
33425	33432	GO:0048511	rhythms	rhythmic process
33425	33431	GO:0048511	rhythm	rhythmic process
33425	33432	GO:0048511	rhythms	rhythmic process
33425	33431	GO:0048511	rhythm	rhythmic process
34189	34195	GO:0048511	rhythm	rhythmic process
34796	34802	GO:0007601	vision	visual perception
35254	35259	GO:0007568	aging	aging
36584	36589	GO:0007568	aging	aging
39803	39813	GO:0005694	chromosome	chromosome
39854	39872	GO:0004089	carbonic anhydrase	carbonate dehydratase activity
