StartIndex	EndIndex	GO:ID	Term	OntoTerm
168	183	GO:0006351	transcriptional	transcription, DNA-templated
196	206	GO:0005777	peroxisome	peroxisome
429	438	GO:0008152	metabolic	metabolic process
464	470	GO:0040007	growth	growth
1030	1034	GO:0019013	core	viral nucleocapsid
1870	1879	GO:0023052	signaling	signaling
1884	1899	GO:0006351	transcriptional	transcription, DNA-templated
1884	1899	GO:0006351	transcriptional	transcription, DNA-templated
1884	1899	GO:0006351	transcriptional	transcription, DNA-templated
1900	1910	GO:0065007	regulatory	biological regulation
1900	1910	GO:0065007	regulatory	biological regulation
2031	2042	GO:0008152	metabolism,	metabolic process
2127	2137	GO:0005777	peroxisome	peroxisome
2276	2299	GO:0006355	transcriptional control	regulation of transcription, DNA-templated
3295	3302	GO:0033867	fasting	Fas-activated serine/threonine kinase activity
3661	3674	GO:0006351	transcription	transcription, DNA-templated
3661	3674	GO:0006351	transcription	transcription, DNA-templated
3774	3783	GO:0004879	receptors	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA bindinghormone
3868	3876	GO:0007519	myogenic	skeletal muscle tissue development
3887	3891	GO:0005623	cell	cell
4120	4135	GO:0006351	transcriptional	transcription, DNA-templated
4150	4167	GO:0000262	mitochondrial DNA	mitochondrial chromosome
4468	4495	GO:0000266	mitochondrial proliferation	mitochondrial fission
4504	4513	GO:0009058	formation	biosynthetic process
4570	4583	GO:0030484	muscle fibers	obsolete muscle fiber
4840	4853	GO:0006094	gluconeogenic	gluconeogenesis
5423	5435	GO:0042592	homeostasis,	homeostatic process
5462	5474	GO:0032502	development,	developmental process
5479	5485	GO:0040007	growth	growth
7572	7579	GO:0003675	protein	obsolete protein
7606	7610	GO:0005623	cell	cell
7747	7751	GO:0009409	cold	response to coldto
7854	7862	GO:0003675	proteins	obsolete protein
8494	8500	GO:0016265	deaths	death
10020	10026	GO:0040007	growth	growth
10020	10026	GO:0040007	growth	growth
10810	10816	GO:0040007	growth	growth
10958	10978	GO:0031012	extracellular matrix	extracellular matrix
11081	11093	GO:0005739	mitochondria	mitochondrion
11081	11093	GO:0005739	mitochondria	mitochondrion
11579	11591	GO:0030016	myofibrillar	myofibril
11734	11742	GO:0003675	proteins	obsolete protein
