StartIndex	EndIndex	GO:ID	Term	OntoTerm
6	26	GO:0051598	Pachytene Checkpoint	meiotic recombination checkpoint
65	72	GO:0051321	Meiotic	meiotic cell cycle
95	103	GO:0007129	Synapsis	synapsis
128	136	GO:0051321	meiosis,	meiotic cell cycle
128	135	GO:0051321	meiosis	meiotic cell cycle
128	136	GO:0051321	meiosis,	meiotic cell cycle
148	158	GO:0005694	chromosome	chromosome
159	167	GO:0007129	synapsis	synapsis
159	167	GO:0007129	synapsis	synapsis
159	167	GO:0007129	synapsis	synapsis
351	371	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
351	371	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
584	589	GO:0016265	death	death
641	652	GO:0005694	chromosomes	chromosome
641	652	GO:0005694	chromosomes	chromosome
677	684	GO:0007129	synapse	synapsis
819	828	GO:0005712	chiasmata	chiasma
925	934	GO:0051323	metaphase	metaphase
951	963	GO:0005694	chromosomes.	chromosome
1136	1143	GO:0051321	meiotic	meiotic cell cycle
1221	1236	GO:0042148	strand invasion	strand invasion
1612	1623	GO:0005694	chromosomes	chromosome
1612	1622	GO:0005694	chromosome	chromosome
1612	1622	GO:0005694	chromosome	chromosome
1612	1622	GO:0005694	chromosome	chromosome
1612	1623	GO:0005694	chromosomes	chromosome
1757	1765	GO:0051321	meiosis,	meiotic cell cycle
1757	1764	GO:0051321	meiosis	meiotic cell cycle
1961	1966	GO:0005623	cells	cell
1961	1966	GO:0005623	cells	cell
1987	1994	GO:0051321	meiotic	meiotic cell cycle
1987	1994	GO:0051321	meiotic	meiotic cell cycle
1987	1994	GO:0051321	meiotic	meiotic cell cycle
1995	2010	GO:0051301	cell divisions.	cell division
2036	2044	GO:0007610	behavior	behavior
2107	2118	GO:0000077	checkpoints	DNA damage checkpointdamage. These
2156	2164	GO:0007129	synapsis	synapsis
2648	2656	GO:0007129	synapsed	synapsis
2707	2712	GO:0016265	death	death
2824	2833	GO:0007129	synapsis,	synapsis
3096	3106	GO:0005694	chromosome	chromosome
3133	3140	GO:0051321	meiotic	meiotic cell cycle
3162	3173	GO:0005694	chromosomes	chromosome
3185	3193	GO:0007129	synapse,	synapsis
3382	3390	GO:0007129	synapsis	synapsis
3594	3609	GO:0006260	DNA replication	DNA replication
3627	3650	GO:0000725	recombinational repair,	recombinational repair
3763	3773	GO:0005694	chromosome	chromosome
3763	3773	GO:0005694	chromosome	chromosome
3763	3773	GO:0005694	chromosome	chromosome
3957	3964	GO:0051321	meiotic	meiotic cell cycle
3957	3964	GO:0051321	meiotic	meiotic cell cycle
3957	3964	GO:0051321	meiotic	meiotic cell cycle
3986	3991	GO:0005623	cells	cell
3986	3991	GO:0005623	cells	cell
4178	4186	GO:0007129	synapsis	synapsis
4217	4226	GO:0000239	pachytene	pachytene
4253	4255	GO:0007128	I.	meiotic prophase Iprophase
4312	4332	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
4312	4332	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
4504	4513	GO:0003675	proteins,	obsolete protein
4566	4575	GO:0023052	signaling	signaling
4579	4586	GO:0007067	mitotic	mitotic nuclear division
4726	4746	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
4726	4746	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
4726	4746	GO:0051598	pachytene checkpoint	meiotic recombination checkpoint
4782	4800	GO:0005711	meiotic chromosome	obsolete meiotic chromosome
4782	4789	GO:0051321	meiotic	meiotic cell cycle
4790	4800	GO:0005694	chromosome	chromosome
4801	4811	GO:0008152	metabolism	metabolic process
4879	4887	GO:0007129	synapsis	synapsis
4879	4887	GO:0007129	synapsis	synapsis
4879	4887	GO:0007129	synapsis	synapsis
5789	5798	GO:0000239	pachytene	pachytene
5789	5798	GO:0000239	pachytene	pachytene
5907	5915	GO:0007129	synapsis	synapsis
6037	6045	GO:0051321	meiosis,	meiotic cell cycle
6037	6045	GO:0051321	meiosis,	meiotic cell cycle
6150	6170	GO:0000795	synaptonemal complex	synaptonemal complex
6333	6354	GO:0051598	pachytene checkpoint.	meiotic recombination checkpoint
6462	6469	GO:0003675	protein	obsolete protein
6502	6509	GO:0051321	meiotic	meiotic cell cycle
6700	6707	GO:0003675	protein	obsolete protein
6700	6707	GO:0003675	protein	obsolete protein
7578	7585	GO:0003675	protein	obsolete protein
8575	8582	GO:0003675	protein	obsolete protein
8575	8582	GO:0003675	protein	obsolete protein
8600	8609	GO:0003823	antibody.	antigen binding
8733	8745	GO:0051179	Localization	localization
8972	8978	GO:0005634	nuclei	nucleus
9009	9018	GO:0000237	leptotene	leptotene
9049	9058	GO:0000239	pachytene	pachytene
9049	9058	GO:0000239	pachytene	pachytene
9248	9252	GO:0005623	cell	cell
9320	9327	GO:0097649	tubules	A axonemal microtubule
9359	9371	GO:0051179	localization	localization
9521	9530	GO:0000237	leptotene	leptotene
9538	9546	GO:0000238	zygotene	zygotene
9558	9567	GO:0000239	pachytene	pachytene
10842	10849	GO:0097649	tubules	A axonemal microtubule
10842	10849	GO:0097649	tubules	A axonemal microtubule
10842	10849	GO:0097649	tubules	A axonemal microtubule
10873	10888	GO:0007283	spermatogenesis	spermatogenesis
10894	10903	GO:0000239	pachytene	pachytene
10894	10903	GO:0000239	pachytene	pachytene
10966	10977	GO:0032502	development	developmental process
11034	11042	GO:0097649	tubules.	A axonemal microtubule
11244	11251	GO:0045292	spliced	mRNA cis splicing, via spliceosome
