StartIndex	EndIndex	GO:ID	Term	OntoTerm
33	44	GO:0032502	Development	developmental process
182	190	GO:0003675	proteins	obsolete protein
211	226	GO:0010467	gene expression	gene expression
240	249	GO:0000785	chromatin	chromatin
370	379	GO:0003675	proteins.	obsolete protein
421	432	GO:0032502	development	developmental process
421	432	GO:0032502	development	developmental process
624	636	GO:0032502	development.	developmental process
641	649	GO:0003675	protein,	obsolete protein
816	825	GO:0009058	formation	biosynthetic process
1034	1046	GO:0000805	X chromosome	X chromosome
1454	1467	GO:0009048	inactivation.	dosage compensation by inactivation of X chromosomechromosome
1506	1514	GO:0003675	proteins	obsolete protein
1506	1514	GO:0003675	proteins	obsolete protein
1506	1514	GO:0003675	proteins	obsolete protein
1542	1550	GO:0006323	packaged	DNA packagingis
1556	1566	GO:0000785	chromatin,	chromatin
1619	1626	GO:0005634	nucleus	nucleus
1677	1693	GO:0010467	gene expression.	gene expression
1753	1767	GO:0000803	sex chromosome	sex chromosome
1868	1877	GO:0003675	proteins.	obsolete protein
1915	1926	GO:0032502	development	developmental process
2038	2042	GO:0005623	cell	cell
2333	2345	GO:0000805	X chromosome	X chromosome
2333	2345	GO:0000805	X chromosome	X chromosome
3184	3201	GO:0016234	inclusion bodies)	inclusion body
3366	3376	GO:0005694	chromosome	chromosome
3798	3805	GO:0003675	protein	obsolete protein
3798	3805	GO:0003675	protein	obsolete protein
4084	4091	GO:0045292	spliced	mRNA cis splicing, via spliceosome
4242	4255	GO:0000805	X chromosome,	X chromosome
4588	4597	GO:0000785	chromatin	chromatin
4588	4597	GO:0000785	chromatin	chromatin
4656	4665	GO:0003675	proteins,	obsolete protein
4842	4857	GO:0000792	heterochromatin	heterochromatin
4905	4919	GO:0033620	nuclear bodies	Mei2 nuclear dot complex
5019	5030	GO:0044728	methylation	DNA methylation or demethylationin DNA
5074	5089	GO:0010467	gene expression	gene expression
5123	5127	GO:0019013	core	viral nucleocapsid
5251	5259	GO:0003675	protein,	obsolete protein
5251	5258	GO:0003675	protein	obsolete protein
5251	5258	GO:0003675	protein	obsolete protein
5251	5258	GO:0003675	protein	obsolete protein
5284	5297	GO:0006351	transcription	transcription, DNA-templated
5457	5472	GO:0006351	transcriptional	transcription, DNA-templated
5473	5483	GO:0065007	regulation	biological regulation
5579	5591	GO:0032502	development.	developmental process
5645	5657	GO:0032502	development,	developmental process
5748	5754	GO:0005623	cells,	cell
5748	5753	GO:0005623	cells	cell
5748	5753	GO:0005623	cells	cell
5914	5919	GO:0005623	Cells	cell
6072	6077	GO:0005623	cells	cell
6072	6077	GO:0005623	cells	cell
6453	6460	GO:0003675	protein	obsolete protein
6453	6460	GO:0003675	protein	obsolete protein
