StartIndex	EndIndex	GO:ID	Term	OntoTerm
0	11	GO:0003677	DNA binding	DNA binding
132	148	GO:0006260	DNA replication.	DNA replication
190	207	GO:0016887	ATPase activities	ATPase activity
225	241	GO:0097373	Mcm4/6/7 complex	MCM core complex
839	844	GO:0005488	binds	binding
1092	1111	GO:0000732	Strand displacement	strand displacement
1696	1715	GO:0000166	nucleotide binding,	nucleotide binding
1716	1727	GO:0003677	DNA binding	DNA binding
1732	1746	GO:0006200	ATP hydrolysis	obsolete ATP catabolic process
2182	2190	GO:0003675	proteins	obsolete protein
2221	2229	GO:0003675	proteins	obsolete protein
2221	2229	GO:0003675	proteins	obsolete protein
2221	2229	GO:0003675	proteins	obsolete protein
2397	2413	GO:0097373	Mcm4/6/7 complex	MCM core complex
2397	2413	GO:0097373	Mcm4/6/7 complex	MCM core complex
2457	2474	GO:0004386	helicase activity	helicase activity
2457	2474	GO:0004386	helicase activity	helicase activity
2466	2474	GO:0003678	activity	DNA helicase activityhelicase
2759	2768	GO:0000785	Chromatin	chromatin
3083	3101	GO:0097373	Mcm4/6/7 complexes	MCM core complex
3216	3221	GO:0005488	binds	binding
3405	3419	GO:0006200	ATP hydrolysis	obsolete ATP catabolic process
3794	3811	GO:0005657	replication forks	replication fork
3880	3891	GO:0003677	DNA binding	DNA binding
4261	4266	GO:0005488	binds	binding
4684	4693	GO:0003887	Sequenase	DNA-directed DNA polymerase activity
4810	4817	GO:0004530	DNase I	deoxyribonuclease I activity
4826	4841	GO:0003887	Klenow fragment	DNA-directed DNA polymerase activity
4961	4975	GO:0016887	SV40 T-antigen	ATPase activity
5022	5027	GO:0005623	cells	cell
5060	5067	GO:0003675	protein	obsolete protein
5345	5361	GO:0097373	Mcm4/6/7 complex	MCM core complex
5432	5440	GO:0003675	proteins	obsolete protein
5432	5440	GO:0003675	proteins	obsolete protein
5498	5503	GO:0005623	cells	cell
5498	5503	GO:0005623	cells	cell
5656	5665	GO:0003675	proteins,	obsolete protein
5863	5881	GO:0097373	Mcm4/6/7 complexes	MCM core complex
7758	7767	GO:0003887	Sequenase	DNA-directed DNA polymerase activity
8020	8036	GO:0097373	Mcm4/6/7 complex	MCM core complex
8173	8183	GO:0004196	proteinase	obsolete saccharopepsin activity
8709	8717	GO:0003675	proteins	obsolete protein
9472	9482	GO:0004196	proteinase	obsolete saccharopepsin activity
9892	9901	GO:0003675	proteins.	obsolete protein
9963	9970	GO:0004530	DNase I	deoxyribonuclease I activity
9963	9970	GO:0004530	DNase I	deoxyribonuclease I activity
10244	10251	GO:0005488	binding	binding
10616	10624	GO:0003675	Proteins	obsolete protein
10915	10931	GO:0097373	Mcm4/6/7 complex	MCM core complex
10999	11004	GO:0005488	binds	binding
10999	11003	GO:0005488	bind	binding
11170	11177	GO:0005488	binding	binding
11170	11177	GO:0005488	binding	binding
11170	11177	GO:0005488	binding	binding
11428	11436	GO:0004530	DNase I,	deoxyribonuclease I activity
11428	11435	GO:0004530	DNase I	deoxyribonuclease I activity
12118	12129	GO:0042555	Mcm complex	MCM complex
12737	12751	GO:0016887	SV40 T-antigen	ATPase activity
12991	12998	GO:0005488	binding	binding
13011	13021	GO:0007586	digestion.	digestion
13059	13066	GO:0003675	protein	obsolete protein
13203	13220	GO:0005657	replication fork.	replication fork
13222	13231	GO:0009058	Formation	biosynthetic process
13252	13270	GO:0097373	Mcm4/6/7 complexes	MCM core complex
13622	13634	GO:0042555	Mcm complex.	MCM complex
13924	13934	GO:0009058	formation,	biosynthetic process
14112	14119	GO:0005488	binding	binding
14124	14143	GO:0004386	helicase activities	helicase activity
14312	14322	GO:0009058	formation.	biosynthetic process
14375	14386	GO:0003677	DNA binding	DNA binding
14513	14521	GO:0003678	activity	DNA helicase activityhelicase
