StartIndex	EndIndex	GO:ID	Term	OntoTerm
25	37	GO:0051179	localization	localization
205	212	GO:0003675	protein	obsolete protein
286	301	GO:0061025	membrane fusion	membrane fusion
458	465	GO:0031982	vesicle	vesicle
639	644	GO:0005623	cells	cell
777	798	GO:0061024	membrane organization	membrane organization
777	785	GO:0016020	membrane	membrane
1236	1251	GO:0061025	membrane fusion	membrane fusion
1304	1311	GO:0003675	protein	obsolete protein
1366	1379	GO:0005856	cytoskeleton.	cytoskeleton
1466	1485	GO:0042995	cellular processes.	cell projection
1574	1578	GO:0005623	cell	cell
1574	1578	GO:0005623	cell	cell
1788	1803	GO:0061025	membrane fusion	membrane fusion
1887	1894	GO:0005488	binding	binding
1895	1903	GO:0003675	protein,	obsolete protein
1895	1902	GO:0003675	protein	obsolete protein
1965	1984	GO:0042583	chromaffin granules	chromaffin granule
2012	2021	GO:0016020	membranes	membrane
2116	2126	GO:0006887	exocytotic	exocytosis
2127	2136	GO:0046903	secretion	secretion
2220	2228	GO:0003675	proteins	obsolete protein
2689	2697	GO:0045292	splicing	mRNA cis splicing, via spliceosome
3067	3075	GO:0005829	cytosol,	cytosol
3083	3099	GO:0005886	plasma membrane,	plasma membrane
3111	3119	GO:0005634	nucleus,	nucleus
3123	3132	GO:0031982	vesicular	vesicle
3162	3182	GO:0042583	chromaffin granules,	chromaffin granule
3194	3202	GO:0030315	t-tubule	T-tubule
3244	3253	GO:0016020	membranes	membrane
3292	3305	GO:0005622	intracellular	intracellular
3292	3305	GO:0005622	intracellular	intracellular
3373	3389	GO:0031965	nuclear membrane	nuclear membrane
3418	3427	GO:0031982	vesicles.	vesicle
3468	3479	GO:0045121	lipid rafts	membrane raft
3485	3496	GO:0045121	Lipid rafts	membrane raft
3516	3532	GO:0006900	membrane budding	membrane budding
3581	3591	GO:0006887	exocytosis	exocytosis
3605	3612	GO:0005488	binding	binding
3605	3612	GO:0005488	binding	binding
3714	3721	GO:0003675	protein	obsolete protein
3795	3800	GO:0005488	binds	binding
3804	3813	GO:0016020	membranes	membrane
3903	3922	GO:0005219	ryanodine receptor,	ryanodine-sensitive calcium-release channel activity
3903	3921	GO:0005219	ryanodine receptor	ryanodine-sensitive calcium-release channel activity
4385	4398	GO:0005515	proteins bind	protein binding
4531	4538	GO:0003675	protein	obsolete protein
4584	4604	GO:0005615	extracellular space,	extracellular space
4612	4619	GO:0005634	nucleus	nucleus
4624	4633	GO:0005737	cytoplasm	cytoplasm
4641	4654	GO:0005739	mitochondria.	mitochondrion
4755	4765	GO:0065007	regulation	biological regulation
4821	4841	GO:0005640	perinuclear membrane	nuclear outer membrane
4867	4877	GO:0046903	secretion.	secretion
4928	4937	GO:0097194	apoptosis	execution phase of apoptosis
4938	4949	GO:0065007	regulation,	biological regulation
5094	5102	GO:0016020	membrane	membrane
5138	5149	GO:0042592	homeostasis	homeostatic process
5169	5188	GO:0007165	signaling pathways.	signal transduction
5459	5476	GO:0030073	insulin secretion	insulin secretion
5459	5476	GO:0030073	insulin secretion	insulin secretion
6503	6512	GO:0031982	vesicles,	vesicle
6639	6649	GO:0045121	lipid raft	membrane raft
6639	6649	GO:0045121	lipid raft	membrane raft
6683	6691	GO:0003675	proteins	obsolete protein
6683	6691	GO:0003675	proteins	obsolete protein
6683	6691	GO:0003675	proteins	obsolete protein
6934	6946	GO:0045121	lipid rafts.	membrane raft
7000	7017	GO:0006900	vesicle formation	membrane budding
7162	7180	GO:0005886	cellular membrane.	plasma membrane
7507	7521	GO:0045121	membrane rafts	membrane raft
8024	8031	GO:0003675	Protein	obsolete protein
8198	8206	GO:0003823	antibody	antigen binding
8336	8344	GO:0031982	vesicles	vesicle
8336	8343	GO:0031982	vesicle	vesicle
8336	8343	GO:0031982	vesicle	vesicle
8336	8344	GO:0031982	vesicles	vesicle
8336	8344	GO:0031982	vesicles	vesicle
8426	8447	GO:0061024	membrane organization	membrane organization
9288	9302	GO:1990742	microvesicles:	microvesicle
9398	9408	GO:0016020	membranes,	membrane
9454	9463	GO:0009058	formation	biosynthetic process
9705	9713	GO:0031982	vesicles	vesicle
9744	9752	GO:0031982	Vesicles	vesicle
9956	9965	GO:0003823	antibody.	antigen binding
10433	10449	GO:0005625	soluble fraction	obsolete soluble fraction
10532	10542	GO:0016020	membranes.	membrane
10532	10541	GO:0016020	membranes	membrane
