StartIndex	EndIndex	GO:ID	Term	OntoTerm
203	212	GO:0019395	oxidation	fatty acid oxidationacid
249	261	GO:0009405	pathogenesis	pathogenesis
249	261	GO:0009405	pathogenesis	pathogenesis
377	383	GO:0005623	cells.	cell
504	512	GO:0033867	fasting.	Fas-activated serine/threonine kinase activity
986	996	GO:0019395	oxidation.	fatty acid oxidationacid
1113	1124	GO:0008152	metabolism.	metabolic process
1151	1160	GO:0019395	oxidation	fatty acid oxidationacid
1276	1283	GO:0033867	fasting	Fas-activated serine/threonine kinase activity
1293	1302	GO:0008152	Metabolic	metabolic process
2130	2139	GO:0019395	oxidation	fatty acid oxidationacid
2190	2197	GO:0033867	fasting	Fas-activated serine/threonine kinase activity
2241	2253	GO:0005739	mitochondria	mitochondrion
2481	2488	GO:0003675	protein	obsolete protein
2650	2658	GO:0005634	nucleus,	nucleus
2677	2685	GO:0005829	cytosol,	cytosol
2712	2732	GO:0005759	mitochondrial matrix	mitochondrial matrix
2756	2777	GO:0005759	mitochondrial matrix,	mitochondrial matrix
2862	2875	GO:0070991	MCAD activity	medium-chain-acyl-CoA dehydrogenase activity
2913	2923	GO:0019395	oxidation.	fatty acid oxidationacid
3361	3369	GO:0033867	fasting.	Fas-activated serine/threonine kinase activity
3660	3672	GO:0009405	pathogenesis	pathogenesis
3660	3672	GO:0009405	pathogenesis	pathogenesis
3694	3703	GO:0008152	metabolic	metabolic process
4134	4139	GO:0005623	cells	cell
4531	4536	GO:0005623	cells	cell
4779	4790	GO:0006412	Translation	translation
4976	4987	GO:0006412	translation	translation
5620	5625	GO:0005623	cells	cell
5620	5624	GO:0005623	cell	cell
5620	5624	GO:0005623	cell	cell
5949	5953	GO:0005623	cell	cell
5949	5953	GO:0005623	cell	cell
6157	6161	GO:0031672	band	A band
6157	6161	GO:0031672	band	A band
7947	7954	GO:0045292	spliced	mRNA cis splicing, via spliceosome
8291	8298	GO:0045292	spliced	mRNA cis splicing, via spliceosome
9249	9256	GO:0003675	protein	obsolete protein
9410	9418	GO:0003823	antibody	antigen binding
9410	9418	GO:0003823	antibody	antigen binding
9432	9441	GO:0003823	antibody.	antigen binding
9489	9497	GO:0003675	protein.	obsolete protein
9489	9496	GO:0003675	protein	obsolete protein
9489	9496	GO:0003675	protein	obsolete protein
9489	9496	GO:0003675	protein	obsolete protein
9788	9798	GO:0003823	antibodies	antigen binding
9845	9860	GO:0003824	Enzyme activity	catalytic activity
9911	9929	GO:0006118	electron transport	obsolete electron transport
11298	11305	GO:0007618	matings	mating
11329	11337	GO:0007618	matings.	mating
11329	11337	GO:0007618	matings.	mating
11413	11420	GO:0033867	Fasting	Fas-activated serine/threonine kinase activity
