StartIndex	EndIndex	GO:ID	Term	OntoTerm
902	908	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
1019	1029	GO:0005694	Chromosome	chromosome
1715	1728	GO:0005634	cell nucleus.	nucleus
1986	1999	GO:0009405	pathogenesis,	pathogenesis
2624	2636	GO:0000806	Y chromosome	Y chromosome
2626	2636	GO:0005694	chromosome	chromosome
2722	2729	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
3046	3058	GO:0009405	pathogenesis	pathogenesis
3119	3125	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
3347	3357	GO:0005694	Chromosome	chromosome
3589	3600	GO:0032502	development	developmental process
3589	3600	GO:0032502	development	developmental process
3799	3806	GO:0003675	protein	obsolete protein
3876	3884	GO:0003675	proteins	obsolete protein
3964	3975	GO:0065007	regulation.	biological regulation
5512	5522	GO:0005694	Chromosome	chromosome
5555	5566	GO:0005698	centromere,	obsolete centromere
5768	5774	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
6354	6364	GO:0005694	Chromosome	chromosome
6759	6770	GO:0032502	development	developmental process
8540	8547	GO:0004239	Mapping	obsolete methionyl aminopeptidase activity
8695	8704	GO:0030849	autosomes	autosome
9071	9081	GO:0005694	Chromosome	chromosome
9226	9237	GO:0005694	Chromosomes	chromosome
9402	9412	GO:0005694	Chromosome	chromosome
9402	9412	GO:0005694	Chromosome	chromosome
9402	9412	GO:0005694	Chromosome	chromosome
10399	10409	GO:0005694	Chromosome	chromosome
11393	11400	GO:0003675	protein	obsolete protein
11780	11790	GO:0005694	Chromosome	chromosome
11780	11790	GO:0005694	Chromosome	chromosome
11780	11790	GO:0005694	Chromosome	chromosome
12912	12922	GO:0005694	Chromosome	chromosome
12912	12922	GO:0005694	Chromosome	chromosome
13433	13443	GO:0005694	Chromosome	chromosome
13559	13569	GO:0005694	Chromosome	chromosome
13559	13569	GO:0005694	Chromosome	chromosome
13559	13569	GO:0005694	Chromosome	chromosome
14002	14012	GO:0005694	chromosome	chromosome
14361	14371	GO:0005694	Chromosome	chromosome
14361	14371	GO:0005694	Chromosome	chromosome
14653	14659	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
15920	15931	GO:0032502	development	developmental process
16517	16527	GO:0005694	Chromosome	chromosome
16517	16527	GO:0005694	Chromosome	chromosome
16517	16527	GO:0005694	Chromosome	chromosome
17123	17134	GO:0032502	development	developmental process
17233	17237	GO:0034023	pure	5-(carboxyamino)imidazole ribonucleotide mutase activity
17560	17571	GO:0032502	development	developmental process
17560	17571	GO:0032502	development	developmental process
17560	17571	GO:0032502	development	developmental process
18753	18758	GO:0004239	maps,	obsolete methionyl aminopeptidase activity
18871	18878	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
19427	19431	GO:0034023	pure	5-(carboxyamino)imidazole ribonucleotide mutase activity
19860	19867	GO:0004239	mapping	obsolete methionyl aminopeptidase activity
20064	20074	GO:0005694	Chromosome	chromosome
20064	20074	GO:0005694	Chromosome	chromosome
20064	20074	GO:0005694	Chromosome	chromosome
20064	20074	GO:0005694	Chromosome	chromosome
20064	20074	GO:0005694	Chromosome	chromosome
20064	20074	GO:0005694	Chromosome	chromosome
20634	20640	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
20817	20828	GO:0032502	development	developmental process
21449	21459	GO:0005694	Chromosome	chromosome
21560	21566	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
21560	21566	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
21620	21630	GO:0005694	Chromosome	chromosome
21620	21630	GO:0005694	Chromosome	chromosome
21620	21630	GO:0005694	Chromosome	chromosome
22122	22127	GO:0005488	binds	binding
22143	22153	GO:0000785	chromatin,	chromatin
22143	22152	GO:0000785	chromatin	chromatin
22143	22153	GO:0000785	chromatin,	chromatin
22158	22167	GO:0097194	apoptotic	execution phase of apoptosis
22158	22167	GO:0097194	apoptotic	execution phase of apoptosis
22168	22173	GO:0005623	cells	cell
22708	22720	GO:0009405	pathogenesis	pathogenesis
23260	23271	GO:0032502	development	developmental process
23416	23426	GO:0005694	Chromosome	chromosome
23416	23426	GO:0005694	Chromosome	chromosome
24146	24156	GO:0005694	Chromosome	chromosome
24146	24156	GO:0005694	Chromosome	chromosome
24146	24156	GO:0005694	Chromosome	chromosome
24424	24443	GO:0098687	chromosomal region,	chromosomal region
25284	25290	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
25943	25950	GO:0003675	protein	obsolete protein
26443	26453	GO:0005694	Chromosome	chromosome
26899	26911	GO:0009405	pathogenesis	pathogenesis
27043	27054	GO:0032502	development	developmental process
28195	28201	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
28195	28201	GO:0004239	mapped	obsolete methionyl aminopeptidase activity
28427	28437	GO:0005694	Chromosome	chromosome
29307	29312	GO:0004617	Sera,	phosphoglycerate dehydrogenase activity
29462	29468	GO:0005623	cells,	cell
