StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
76	85	GO:0009058	formation	FORMATION	SYN
182	189	GO:0003675	protein	PROTEIN	SYN
299	311	GO:0007369	gastrulation	GASTRULATION	PREF
505	518	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
1001	1017	GO:0060322	head development	HEAD DEVELOPMENT	PREF
1006	1017	GO:0032502	development	DEVELOPMENT	SYN
1170	1173	GO:0032593	Gsc	GSC	SYN
1590	1599	GO:0009058	formation	FORMATION	SYN
1661	1671	GO:0065007	regulation	REGULATION	SYN
1695	1701	GO:0040007	growth	GROWTH	PREF
1706	1719	GO:0006351	transcription	TRANSCRIPTION	SYN
1706	1726	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
1924	1935	GO:0032502	development	DEVELOPMENT	SYN
2326	2333	GO:0003675	protein	PROTEIN	SYN
2623	2627	GO:0005623	cell	CELL	PREF
2753	2757	GO:0005623	cell	CELL	PREF
3093	3100	GO:0003675	protein	PROTEIN	SYN
3179	3186	GO:0003675	protein	PROTEIN	SYN
3179	3194	GO:0005515	protein binding	PROTEIN BINDING	PREF
3187	3194	GO:0005488	binding	BINDING	PREF
3319	3325	GO:0040007	growth	GROWTH	PREF
3351	3364	GO:0006351	transcription	TRANSCRIPTION	SYN
3855	3859	GO:0005623	cell	CELL	PREF
4062	4073	GO:0032502	development	DEVELOPMENT	SYN
4153	4165	GO:0007369	gastrulation	GASTRULATION	PREF
4231	4243	GO:0022008	neurogenesis	NEUROGENESIS	PREF
4416	4427	GO:0032502	development	DEVELOPMENT	SYN
4704	4716	GO:0007369	gastrulation	GASTRULATION	PREF
4825	4829	GO:0005623	cell	CELL	PREF
4982	4991	GO:0009058	formation	FORMATION	SYN
5326	5340	GO:0006826	iron transport	IRON TRANSPORT	SYN
5331	5340	GO:0006810	transport	TRANSPORT	PREF
5379	5385	GO:0098657	uptake	UPTAKE	SYN
5410	5421	GO:0006897	endocytosis	ENDOCYTOSIS	PREF
5555	5562	GO:0005634	nucleus	NUCLEUS	PREF
5604	5616	GO:0051179	localization	LOCALIZATION	PREF
5624	5637	GO:0006351	transcription	TRANSCRIPTION	SYN
5624	5644	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
5701	5714	GO:0006351	transcription	TRANSCRIPTION	SYN
5910	5923	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
6161	6167	GO:0040007	growth	GROWTH	PREF
6172	6185	GO:0006351	transcription	TRANSCRIPTION	SYN
6790	6794	GO:0060417	yolk	YOLK	PREF
6795	6798	GO:0071173	sac	SAC	SYN
6795	6798	GO:0035003	sac	SAC	SYN
6799	6812	GO:0030097	hematopoiesis	HEMATOPOIESIS	SYN
6816	6830	GO:0001570	vasculogenesis	VASCULOGENESIS	PREF
8725	8748	GO:0006355	transcriptional control	TRANSCRIPTIONAL CONTROL	SYN
8996	9008	GO:0051179	localization	LOCALIZATION	PREF
9236	9245	GO:0009058	formation	FORMATION	SYN
9227	9245	GO:0001706	endoderm formation	ENDODERM FORMATION	PREF
9741	9751	GO:0065007	regulation	REGULATION	SYN
9958	9967	GO:0009058	formation	FORMATION	SYN
10071	10080	GO:0009058	formation	FORMATION	SYN
10062	10080	GO:0001707	mesoderm formation	MESODERM FORMATION	PREF
10823	10830	GO:0042600	chorion	CHORION	PREF
11094	11101	GO:0042600	chorion	CHORION	PREF
11486	11495	GO:0009058	formation	FORMATION	SYN
11979	11991	GO:0051179	localization	LOCALIZATION	PREF
12523	12530	GO:0042600	chorion	CHORION	PREF
12839	12848	GO:0009058	formation	FORMATION	SYN
12830	12848	GO:0001707	mesoderm formation	MESODERM FORMATION	PREF
12821	12848	GO:0048341	paraxial mesoderm formation	PARAXIAL MESODERM FORMATION	PREF
13156	13167	GO:0032502	development	DEVELOPMENT	SYN
13342	13353	GO:0032502	development	DEVELOPMENT	SYN
13324	13353	GO:0048339	paraxial mesoderm development	PARAXIAL MESODERM DEVELOPMENT	PREF
13333	13353	GO:0007498	mesoderm development	MESODERM DEVELOPMENT	PREF
13768	13777	GO:0009058	formation	FORMATION	SYN
13751	13777	GO:0090009	primitive streak formation	PRIMITIVE STREAK FORMATION	PREF
13840	13849	GO:0009058	formation	FORMATION	SYN
13831	13849	GO:0001707	mesoderm formation	MESODERM FORMATION	PREF
13822	13849	GO:0048341	paraxial mesoderm formation	PARAXIAL MESODERM FORMATION	PREF
13870	13881	GO:0032502	development	DEVELOPMENT	SYN
13917	13923	GO:0040007	growth	GROWTH	PREF
14036	14045	GO:0023052	signaling	SIGNALING	PREF
14173	14182	GO:0009058	formation	FORMATION	SYN
15360	15375	GO:0010467	gene expression	GENE EXPRESSION	PREF
16057	16060	GO:0032593	Gsc	GSC	SYN
16176	16180	GO:0005623	cell	CELL	PREF
16288	16291	GO:0032593	Gsc	GSC	SYN
16520	16529	GO:0023052	signaling	SIGNALING	PREF
16559	16571	GO:0007369	gastrulation	GASTRULATION	PREF
16614	16618	GO:0005623	cell	CELL	PREF
16614	16628	GO:0016477	cell migration	CELL MIGRATION	PREF
16697	16706	GO:0009058	formation	FORMATION	SYN
17488	17491	GO:0032593	Gsc	GSC	SYN
17504	17507	GO:0032593	Gsc	GSC	SYN
17633	17645	GO:0007369	gastrulation	GASTRULATION	PREF
17690	17693	GO:0032593	Gsc	GSC	SYN
17884	17887	GO:0032593	Gsc	GSC	SYN
18092	18102	GO:0065007	regulation	REGULATION	SYN
18104	18107	GO:0032593	Gsc	GSC	SYN
18255	18268	GO:0006351	transcription	TRANSCRIPTION	SYN
18255	18275	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
18338	18347	GO:0023052	signaling	SIGNALING	PREF
18477	18488	GO:0032502	development	DEVELOPMENT	SYN
18660	18671	GO:0032502	development	DEVELOPMENT	SYN
18715	18728	GO:0006351	transcription	TRANSCRIPTION	SYN
18715	18735	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
18974	18986	GO:0007369	gastrulation	GASTRULATION	PREF
19363	19376	GO:0006351	transcription	TRANSCRIPTION	SYN
19363	19383	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
20381	20390	GO:0023052	signaling	SIGNALING	PREF
20807	20816	GO:0023052	signaling	SIGNALING	PREF
21116	21125	GO:0009058	formation	FORMATION	SYN
21789	21798	GO:0009058	formation	FORMATION	SYN
21846	21855	GO:0023052	signaling	SIGNALING	PREF
21846	21864	GO:0048018	signaling molecule	SIGNALING MOLECULE	SYN
22078	22087	GO:0009058	formation	FORMATION	SYN
22560	22569	GO:0023052	signaling	SIGNALING	PREF
22871	22882	GO:0016791	phosphatase	PHOSPHATASE	SYN
22862	22891	GO:0004035	alkaline phosphatase activity	ALKALINE PHOSPHATASE ACTIVITY	PREF
22871	22891	GO:0016791	phosphatase activity	PHOSPHATASE ACTIVITY	PREF
22966	22975	GO:0023052	signaling	SIGNALING	PREF
23279	23295	GO:0022001	posteriorization	POSTERIORIZATION	SYN
23348	23357	GO:0023052	signaling	SIGNALING	PREF
23960	23969	GO:0009058	formation	FORMATION	SYN
24563	24576	GO:0048513	organogenesis	ORGANOGENESIS	SYN
24945	24957	GO:0009405	pathogenesis	PATHOGENESIS	PREF
25051	25063	GO:0007369	gastrulation	GASTRULATION	PREF
25121	25136	GO:0010467	gene expression	GENE EXPRESSION	PREF
25250	25259	GO:0009058	formation	FORMATION	SYN
25530	25540	GO:0065007	regulation	REGULATION	SYN
25690	25699	GO:0009058	formation	FORMATION	SYN
25721	25730	GO:0009058	formation	FORMATION	SYN
25833	25844	GO:0032502	development	DEVELOPMENT	SYN
26319	26329	GO:0065007	regulation	REGULATION	SYN
26490	26493	GO:0032593	Gsc	GSC	SYN
26558	26568	GO:0065007	regulation	REGULATION	SYN
26881	26896	GO:0010467	gene expression	GENE EXPRESSION	PREF
26979	26990	GO:0032502	development	DEVELOPMENT	SYN
27140	27147	GO:0042600	chorion	CHORION	PREF
27416	27425	GO:0023052	signaling	SIGNALING	PREF
27470	27479	GO:0023052	signaling	SIGNALING	PREF
27596	27605	GO:0006810	transport	TRANSPORT	PREF
27610	27619	GO:0046903	secretion	SECRETION	PREF
27688	27691	GO:0032593	Gsc	GSC	SYN
27804	27810	GO:0040007	growth	GROWTH	PREF
27839	27850	GO:0032502	development	DEVELOPMENT	SYN
27897	27909	GO:0007369	gastrulation	GASTRULATION	PREF
28337	28350	GO:0048513	organogenesis	ORGANOGENESIS	SYN
28421	28430	GO:0009058	formation	FORMATION	SYN
28644	28653	GO:0009058	formation	FORMATION	SYN
28969	28980	GO:0032502	development	DEVELOPMENT	SYN
29158	29169	GO:0032502	development	DEVELOPMENT	SYN
29154	29169	GO:0007417	CNS development	CNS DEVELOPMENT	SYN
29336	29347	GO:0032502	development	DEVELOPMENT	SYN
29551	29562	GO:0032502	development	DEVELOPMENT	SYN
29542	29562	GO:0007398	ectoderm development	ECTODERM DEVELOPMENT	PREF
29626	29633	GO:0003675	protein	PROTEIN	SYN
29659	29670	GO:0032502	development	DEVELOPMENT	SYN
29689	29698	GO:0009058	formation	FORMATION	SYN
29826	29833	GO:0003675	protein	PROTEIN	SYN
29874	29885	GO:0032502	development	DEVELOPMENT	SYN
30230	30237	GO:0003675	protein	PROTEIN	SYN
30316	30328	GO:0009405	pathogenesis	PATHOGENESIS	PREF
30558	30569	GO:0032502	development	DEVELOPMENT	SYN
30915	30919	GO:0005623	cell	CELL	PREF
31046	31059	GO:0006351	transcription	TRANSCRIPTION	SYN
31082	31086	GO:0043336	REST	REST	SYN
31199	31209	GO:0065007	regulation	REGULATION	SYN
31373	31383	GO:0065007	regulation	REGULATION	SYN
31499	31512	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
31499	31512	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
31499	31512	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
31550	31559	GO:0009058	formation	FORMATION	SYN
31623	31632	GO:0009058	formation	FORMATION	SYN
31697	31703	GO:0040007	growth	GROWTH	PREF
31708	31721	GO:0006351	transcription	TRANSCRIPTION	SYN
31708	31728	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
32613	32619	GO:1990277	mating	MATING	SYN
32613	32619	GO:0007618	mating	MATING	PREF
32613	32619	GO:0009291	mating	MATING	SYN
32613	32619	GO:0000747	mating	MATING	SYN
33260	33263	GO:0005562	RNA	RNA	SYN
33757	33768	GO:0016791	phosphatase	PHOSPHATASE	SYN
34072	34083	GO:0016791	phosphatase	PHOSPHATASE	SYN
34191	34195	GO:0033867	Fast	FAST	SYN
35266	35274	GO:0019815	antibody	ANTIBODY	SYN
35266	35274	GO:0042571	antibody	ANTIBODY	SYN
35266	35274	GO:0003823	antibody	ANTIBODY	SYN
