StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
25	37	GO:0051179	localization	LOCALIZATION	PREF
197	204	GO:0005488	binding	BINDING	PREF
205	212	GO:0003675	protein	PROTEIN	SYN
286	294	GO:0016020	membrane	MEMBRANE	PREF
286	301	GO:0061025	membrane fusion	MEMBRANE FUSION	PREF
458	465	GO:0031982	vesicle	VESICLE	PREF
777	785	GO:0016020	membrane	MEMBRANE	PREF
777	798	GO:0061024	membrane organization	MEMBRANE ORGANIZATION	PREF
924	928	GO:0005623	cell	CELL	PREF
1236	1244	GO:0016020	membrane	MEMBRANE	PREF
1236	1251	GO:0061025	membrane fusion	MEMBRANE FUSION	PREF
1304	1311	GO:0003675	protein	PROTEIN	SYN
1357	1365	GO:0016020	membrane	MEMBRANE	PREF
1366	1378	GO:0005856	cytoskeleton	CYTOSKELETON	PREF
1640	1644	GO:0005623	cell	CELL	PREF
1788	1796	GO:0016020	membrane	MEMBRANE	PREF
1788	1803	GO:0061025	membrane fusion	MEMBRANE FUSION	PREF
1823	1827	GO:0005623	cell	CELL	PREF
1887	1894	GO:0005488	binding	BINDING	PREF
1895	1902	GO:0003675	protein	PROTEIN	SYN
2127	2136	GO:0046903	secretion	SECRETION	PREF
2164	2171	GO:0003675	protein	PROTEIN	SYN
2384	2391	GO:0005488	binding	BINDING	PREF
2465	2472	GO:0005488	binding	BINDING	PREF
2689	2697	GO:0045292	splicing	SPLICING	SYN
3067	3074	GO:0005829	cytosol	CYTOSOL	PREF
3090	3098	GO:0016020	membrane	MEMBRANE	PREF
3083	3098	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
3111	3118	GO:0005634	nucleus	NUCLEUS	PREF
3194	3202	GO:0030315	t-tubule	T-TUBULE	PREF
3292	3305	GO:0005622	intracellular	INTRACELLULAR	PREF
3381	3389	GO:0016020	membrane	MEMBRANE	PREF
3373	3389	GO:0031965	nuclear membrane	NUCLEAR MEMBRANE	PREF
3404	3417	GO:0005622	intracellular	INTRACELLULAR	PREF
3516	3524	GO:0016020	membrane	MEMBRANE	PREF
3516	3532	GO:0006900	membrane budding	MEMBRANE BUDDING	PREF
3525	3532	GO:0007114	budding	BUDDING	SYN
3581	3591	GO:0006887	exocytosis	EXOCYTOSIS	PREF
3605	3612	GO:0005488	binding	BINDING	PREF
3669	3677	GO:0001577	galectin	GALECTIN	SYN
3706	3713	GO:0005488	binding	BINDING	PREF
3714	3721	GO:0003675	protein	PROTEIN	SYN
3755	3762	GO:0003675	protein	PROTEIN	SYN
3903	3921	GO:0005219	ryanodine receptor	RYANODINE RECEPTOR	SYN
4024	4042	GO:0005219	ryanodine receptor	RYANODINE RECEPTOR	SYN
4134	4141	GO:0005488	binding	BINDING	PREF
4235	4242	GO:0005488	binding	BINDING	PREF
4489	4497	GO:0001577	Galectin	GALECTIN	SYN
4531	4538	GO:0003675	protein	PROTEIN	SYN
4584	4597	GO:0005576	extracellular	EXTRACELLULAR	SYN
4584	4603	GO:0005615	extracellular space	EXTRACELLULAR SPACE	PREF
4612	4619	GO:0005634	nucleus	NUCLEUS	PREF
4624	4633	GO:0005737	cytoplasm	CYTOPLASM	PREF
4641	4653	GO:0005739	mitochondria	MITOCHONDRIA	SYN
4667	4675	GO:0001577	galectin	GALECTIN	SYN
4755	4765	GO:0065007	regulation	REGULATION	SYN
