StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
232	244	GO:0043473	pigmentation	PIGMENTATION	PREF
567	579	GO:0043473	pigmentation	PIGMENTATION	PREF
1317	1329	GO:0043473	pigmentation	PIGMENTATION	PREF
1472	1484	GO:0043473	pigmentation	PIGMENTATION	PREF
1549	1553	GO:0005623	cell	CELL	PREF
1851	1862	GO:0032502	development	DEVELOPMENT	SYN
2336	2345	GO:0023052	signaling	SIGNALING	PREF
3614	3626	GO:0043473	pigmentation	PIGMENTATION	PREF
3961	3971	GO:0042633	hair cycle	HAIR CYCLE	PREF
4184	4188	GO:0005623	cell	CELL	PREF
4365	4375	GO:0042470	melanosome	MELANOSOME	PREF
5116	5123	GO:0003675	protein	PROTEIN	SYN
5249	5256	GO:0003675	protein	PROTEIN	SYN
5359	5369	GO:0042633	hair cycle	HAIR CYCLE	PREF
6019	6030	GO:0042640	hair growth	HAIR GROWTH	SYN
6024	6030	GO:0040007	growth	GROWTH	PREF
6122	6133	GO:0042640	hair growth	HAIR GROWTH	SYN
6127	6133	GO:0040007	growth	GROWTH	PREF
6657	6661	GO:0005623	cell	CELL	PREF
6649	6677	GO:0050931	pigment cell differentiation	PIGMENT CELL DIFFERENTIATION	PREF
6657	6677	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
7489	7500	GO:0032502	development	DEVELOPMENT	SYN
8208	8217	GO:0009058	synthesis	SYNTHESIS	SYN
8667	8680	GO:0006351	transcription	TRANSCRIPTION	SYN
8667	8687	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
9540	9552	GO:0043473	pigmentation	PIGMENTATION	PREF
10614	10626	GO:0043473	pigmentation	PIGMENTATION	PREF
12106	12118	GO:0043473	pigmentation	PIGMENTATION	PREF
12480	12499	GO:0004097	tyrosinase activity	TYROSINASE ACTIVITY	SYN
12480	12499	GO:0004503	tyrosinase activity	TYROSINASE ACTIVITY	SYN
12819	12838	GO:0004097	tyrosinase activity	TYROSINASE ACTIVITY	SYN
12819	12838	GO:0004503	tyrosinase activity	TYROSINASE ACTIVITY	SYN
13277	13286	GO:0009058	synthesis	SYNTHESIS	SYN
13542	13552	GO:0005694	Chromosome	CHROMOSOME	PREF
16011	16023	GO:0043473	pigmentation	PIGMENTATION	PREF
16746	16772	GO:0030318	melanocyte differentiation	MELANOCYTE DIFFERENTIATION	PREF
16785	16794	GO:0009058	synthesis	SYNTHESIS	SYN
16777	16794	GO:0046148	pigment synthesis	PIGMENT SYNTHESIS	SYN
17179	17190	GO:0032502	development	DEVELOPMENT	SYN
17174	17190	GO:0043588	skin development	SKIN DEVELOPMENT	PREF
17360	17386	GO:0030318	melanocyte differentiation	MELANOCYTE DIFFERENTIATION	PREF
17413	17422	GO:0009058	synthesis	SYNTHESIS	SYN
17468	17479	GO:0042640	hair growth	HAIR GROWTH	SYN
17473	17479	GO:0040007	growth	GROWTH	PREF
17844	17847	GO:0004239	map	MAP	SYN
17874	17884	GO:0005694	Chromosome	CHROMOSOME	PREF
18158	18169	GO:0032502	development	DEVELOPMENT	SYN
18196	18206	GO:0005694	chromosome	CHROMOSOME	PREF
18738	18741	GO:0005574	DNA	DNA	SYN
19043	19046	GO:0005574	DNA	DNA	SYN
19411	19421	GO:0005694	chromosome	CHROMOSOME	PREF
19535	19538	GO:0005574	DNA	DNA	SYN
19539	19546	GO:0005488	binding	BINDING	PREF
20531	20543	GO:0043473	pigmentation	PIGMENTATION	PREF
21237	21242	GO:0043198	trunk	TRUNK	SYN
21642	21653	GO:0032502	development	DEVELOPMENT	SYN
22335	22346	GO:0042640	hair growth	HAIR GROWTH	SYN
22340	22346	GO:0040007	growth	GROWTH	PREF
23327	23339	GO:0043473	pigmentation	PIGMENTATION	PREF
23709	23721	GO:0043473	Pigmentation	PIGMENTATION	PREF
23966	23975	GO:0009058	synthesis	SYNTHESIS	SYN
25005	25020	GO:0010467	gene expression	GENE EXPRESSION	PREF
26208	26220	GO:0043473	pigmentation	PIGMENTATION	PREF
26406	26417	GO:0032502	development	DEVELOPMENT	SYN
26401	26417	GO:0043588	skin development	SKIN DEVELOPMENT	PREF
26766	26770	GO:0005623	cell	CELL	PREF
27401	27413	GO:0043473	pigmentation	PIGMENTATION	PREF
27526	27538	GO:0043473	pigmentation	PIGMENTATION	PREF
27949	27954	GO:0043198	trunk	TRUNK	SYN
28498	28510	GO:0043473	pigmentation	PIGMENTATION	PREF
28643	28655	GO:0043473	pigmentation	PIGMENTATION	PREF
28848	28860	GO:0043473	pigmentation	PIGMENTATION	PREF
29425	29437	GO:0043473	pigmentation	PIGMENTATION	PREF
29670	29681	GO:0032502	development	DEVELOPMENT	SYN
29656	29681	GO:0001942	hair follicle development	HAIR FOLLICLE DEVELOPMENT	PREF
29765	29777	GO:0043473	pigmentation	PIGMENTATION	PREF
29860	29865	GO:0043198	trunk	TRUNK	SYN
29940	29945	GO:0043198	trunk	TRUNK	SYN
30953	30964	GO:0032502	development	DEVELOPMENT	SYN
30948	30964	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
31077	31088	GO:0032502	development	DEVELOPMENT	SYN
31479	31494	GO:0010467	gene expression	GENE EXPRESSION	PREF
31499	31503	GO:0005623	cell	CELL	PREF
32656	32668	GO:0043473	pigmentation	PIGMENTATION	PREF
32951	32954	GO:0005574	DNA	DNA	SYN
32955	32962	GO:0005488	binding	BINDING	PREF
33930	33941	GO:0032502	development	DEVELOPMENT	SYN
33917	33941	GO:1904888	craniofacial development	CRANIOFACIAL DEVELOPMENT	SYN
34062	34067	GO:0043198	trunk	TRUNK	SYN
34296	34301	GO:0043198	trunk	TRUNK	SYN
34926	34929	GO:0004239	map	MAP	SYN
35012	35022	GO:0005694	Chromosome	CHROMOSOME	PREF
35131	35134	GO:0033736	LOD	LOD	SYN
35144	35154	GO:0005694	Chromosome	CHROMOSOME	PREF
35977	35988	GO:0032502	development	DEVELOPMENT	SYN
35968	35988	GO:0001501	skeletal development	SKELETAL DEVELOPMENT	SYN
37147	37151	GO:0005623	cell	CELL	PREF
37698	37702	GO:0005623	Cell	CELL	PREF
38159	38172	GO:0006351	transcription	TRANSCRIPTION	SYN
38865	38876	GO:0032502	development	DEVELOPMENT	SYN
38852	38876	GO:1904888	craniofacial development	CRANIOFACIAL DEVELOPMENT	SYN
39387	39396	GO:0009058	synthesis	SYNTHESIS	SYN
39839	39851	GO:0043473	pigmentation	PIGMENTATION	PREF
39938	39947	GO:0009058	synthesis	SYNTHESIS	SYN
40212	40217	GO:0043198	trunk	TRUNK	SYN
40327	40340	GO:0006351	transcription	TRANSCRIPTION	SYN
40327	40347	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
40651	40655	GO:0005623	cell	CELL	PREF
41153	41160	GO:0031430	midline	MIDLINE	SYN
41593	41598	GO:0043198	trunk	TRUNK	SYN
41931	41936	GO:0043198	trunk	TRUNK	SYN
42073	42078	GO:0043198	trunk	TRUNK	SYN
42150	42155	GO:0043198	trunk	TRUNK	SYN
42292	42296	GO:0005623	cell	CELL	PREF
42297	42308	GO:0032502	development	DEVELOPMENT	SYN
42292	42308	GO:0048468	cell development	CELL DEVELOPMENT	PREF
42314	42325	GO:0042640	hair growth	HAIR GROWTH	SYN
42319	42325	GO:0040007	growth	GROWTH	PREF
42462	42474	GO:0043473	pigmentation	PIGMENTATION	PREF
42607	42612	GO:0043198	trunk	TRUNK	SYN
43160	43165	GO:0043198	trunk	TRUNK	SYN
43332	43344	GO:0043473	pigmentation	PIGMENTATION	PREF
43551	43563	GO:0043473	pigmentation	PIGMENTATION	PREF
43813	43824	GO:0032502	development	DEVELOPMENT	SYN
43998	44010	GO:0043473	Pigmentation	PIGMENTATION	PREF
44194	44207	GO:0001756	somitogenesis	SOMITOGENESIS	PREF
44217	44228	GO:0032502	development	DEVELOPMENT	SYN
44393	44397	GO:0005623	cell	CELL	PREF
44540	44552	GO:0043473	pigmentation	PIGMENTATION	PREF
45063	45072	GO:0009058	synthesis	SYNTHESIS	SYN
45089	45093	GO:0005623	cell	CELL	PREF
45164	45176	GO:0043473	pigmentation	PIGMENTATION	PREF
45619	45631	GO:0043473	pigmentation	PIGMENTATION	PREF
46162	46174	GO:0043473	pigmentation	PIGMENTATION	PREF
46236	46246	GO:0065007	regulation	REGULATION	SYN
46455	46467	GO:0043473	pigmentation	PIGMENTATION	PREF
47894	47901	GO:0031430	midline	MIDLINE	SYN
49403	49406	GO:0004239	map	MAP	SYN
49910	49913	GO:0004239	map	MAP	SYN
50855	50859	GO:0030533	tRNA	TRNA	SYN
51379	51382	GO:0005574	DNA	DNA	SYN
51599	51609	GO:0005694	chromosome	CHROMOSOME	PREF
51650	51660	GO:0005694	chromosome	CHROMOSOME	PREF
52260	52263	GO:0005562	RNA	RNA	SYN
52785	52788	GO:0005574	DNA	DNA	SYN
52913	52920	GO:0003675	protein	PROTEIN	SYN
53529	53536	GO:0042603	capsule	CAPSULE	PREF
54034	54039	GO:0043198	trunk	TRUNK	SYN
54290	54297	GO:0031430	midline	MIDLINE	SYN
54316	54338	GO:0015925	galactosidase activity	GALACTOSIDASE ACTIVITY	PREF
54678	54690	GO:0043473	pigmentation	PIGMENTATION	PREF
55741	55753	GO:0043473	pigmentation	PIGMENTATION	PREF
56100	56110	GO:0005694	chromosome	CHROMOSOME	PREF
57077	57088	GO:0032502	development	DEVELOPMENT	SYN
57072	57088	GO:0043588	skin development	SKIN DEVELOPMENT	PREF
57497	57509	GO:0043473	Pigmentation	PIGMENTATION	PREF
58446	58458	GO:0043473	pigmentation	PIGMENTATION	PREF
58835	58838	GO:0004239	map	MAP	SYN
59084	59087	GO:0004239	map	MAP	SYN
59419	59426	GO:0003675	protein	PROTEIN	SYN
62399	62411	GO:0043473	Pigmentation	PIGMENTATION	PREF
62544	62551	GO:0031430	midline	MIDLINE	SYN
62987	62999	GO:0043473	pigmentation	PIGMENTATION	PREF
63051	63063	GO:0043473	pigmentation	PIGMENTATION	PREF
63173	63176	GO:0005562	RNA	RNA	SYN
63458	63463	GO:0043198	Trunk	TRUNK	SYN
63502	63514	GO:0043473	pigmentation	PIGMENTATION	PREF
64412	64417	GO:0043198	trunk	TRUNK	SYN
64505	64510	GO:0043198	trunk	TRUNK	SYN
