StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
103	121	GO:0006006	Glucose Metabolism	GLUCOSE METABOLISM	SYN
111	121	GO:0008152	Metabolism	METABOLISM	SYN
141	148	GO:0005488	binding	BINDING	PREF
137	156	GO:0005645	Ran-binding protein	RAN-BINDING PROTEIN	SYN
137	156	GO:0008536	Ran-binding protein	RAN-BINDING PROTEIN	SYN
149	156	GO:0003675	protein	PROTEIN	SYN
208	215	GO:0003675	protein	PROTEIN	SYN
746	756	GO:0006096	glycolysis	GLYCOLYSIS	SYN
866	884	GO:0044183	chaperone activity	CHAPERONE ACTIVITY	SYN
866	884	GO:0006461	chaperone activity	CHAPERONE ACTIVITY	SYN
866	884	GO:0006457	chaperone activity	CHAPERONE ACTIVITY	SYN
866	884	GO:0003754	chaperone activity	CHAPERONE ACTIVITY	SYN
866	884	GO:0051082	chaperone activity	CHAPERONE ACTIVITY	SYN
866	884	GO:0051131	chaperone activity	CHAPERONE ACTIVITY	SYN
986	993	GO:0005829	cytosol	CYTOSOL	PREF
1106	1110	GO:0005623	cell	CELL	PREF
1600	1606	GO:0040007	growth	GROWTH	PREF
1617	1635	GO:0006007	glucose catabolism	GLUCOSE CATABOLISM	SYN
1625	1635	GO:0009056	catabolism	CATABOLISM	SYN
1658	1672	GO:0046323	glucose uptake	GLUCOSE UPTAKE	SYN
1666	1672	GO:0098657	uptake	UPTAKE	SYN
1677	1692	GO:0006094	gluconeogenesis	GLUCONEOGENESIS	PREF
1901	1919	GO:0006007	glucose catabolism	GLUCOSE CATABOLISM	SYN
1909	1919	GO:0009056	catabolism	CATABOLISM	SYN
1921	1939	GO:0097009	energy homeostasis	ENERGY HOMEOSTASIS	PREF
1928	1939	GO:0042592	homeostasis	HOMEOSTASIS	SYN
1968	1973	GO:0007568	aging	AGING	PREF
2028	2035	GO:0005488	binding	BINDING	PREF
2024	2043	GO:0005645	Ran-binding protein	RAN-BINDING PROTEIN	SYN
2024	2043	GO:0008536	Ran-binding protein	RAN-BINDING PROTEIN	SYN
2036	2043	GO:0003675	protein	PROTEIN	SYN
2066	2073	GO:0003675	protein	PROTEIN	SYN
2113	2120	GO:0003675	protein	PROTEIN	SYN
2259	2263	GO:0005623	Cell	CELL	PREF
2317	2321	GO:0005623	cell	CELL	PREF
2390	2397	GO:0003675	protein	PROTEIN	SYN
2434	2441	GO:0005829	cytosol	CYTOSOL	PREF
2498	2502	GO:0005623	cell	CELL	PREF
2498	2511	GO:0051301	cell division	CELL DIVISION	PREF
2974	2992	GO:0044183	chaperone activity	CHAPERONE ACTIVITY	SYN
2974	2992	GO:0006461	chaperone activity	CHAPERONE ACTIVITY	SYN
2974	2992	GO:0006457	chaperone activity	CHAPERONE ACTIVITY	SYN
2974	2992	GO:0003754	chaperone activity	CHAPERONE ACTIVITY	SYN
2974	2992	GO:0051082	chaperone activity	CHAPERONE ACTIVITY	SYN
2974	2992	GO:0051131	chaperone activity	CHAPERONE ACTIVITY	SYN
3148	3154	GO:0040007	growth	GROWTH	PREF
3165	3174	GO:0009056	breakdown	BREAKDOWN	SYN
3205	3215	GO:0065007	regulation	REGULATION	SYN
3501	3508	GO:0003675	protein	PROTEIN	SYN
3671	3678	GO:0003675	protein	PROTEIN	SYN
3701	3710	GO:0009058	formation	FORMATION	SYN
3718	3733	GO:0072686	mitotic spindle	MITOTIC SPINDLE	PREF
3726	3733	GO:0005819	spindle	SPINDLE	PREF
3751	3767	GO:0005635	nuclear envelope	NUCLEAR ENVELOPE	PREF
3759	3767	GO:0009274	envelope	ENVELOPE	SYN
3759	3767	GO:0031975	envelope	ENVELOPE	PREF
3800	3816	GO:0005635	nuclear envelope	NUCLEAR ENVELOPE	PREF
3808	3816	GO:0009274	envelope	ENVELOPE	SYN
3808	3816	GO:0031975	envelope	ENVELOPE	PREF
3817	3826	GO:0009056	breakdown	BREAKDOWN	SYN
3800	3826	GO:0051081	nuclear envelope breakdown	NUCLEAR ENVELOPE BREAKDOWN	SYN
3832	3843	GO:0000776	kinetochore	KINETOCHORE	PREF
3844	3853	GO:0009058	formation	FORMATION	SYN
3832	3853	GO:0051382	kinetochore formation	KINETOCHORE FORMATION	SYN
4021	4025	GO:0005623	cell	CELL	PREF
4114	4118	GO:0005623	cell	CELL	PREF
4202	4206	GO:0005623	cell	CELL	PREF
4256	4263	GO:0005488	binding	BINDING	PREF
4310	4324	GO:0051170	nuclear import	NUCLEAR IMPORT	PREF
4338	4346	GO:0005646	importin	IMPORTIN	SYN
4400	4414	GO:0051170	nuclear import	NUCLEAR IMPORT	PREF
4612	4619	GO:0003675	protein	PROTEIN	SYN
4653	4658	GO:0007602	opsin	OPSIN	SYN
4653	4658	GO:0016918	opsin	OPSIN	SYN
4653	4658	GO:0046876	opsin	OPSIN	SYN
4653	4658	GO:0009881	opsin	OPSIN	SYN
4653	4658	GO:0015053	opsin	OPSIN	SYN
4707	4712	GO:0007602	opsin	OPSIN	SYN
4707	4712	GO:0016918	opsin	OPSIN	SYN
4707	4712	GO:0046876	opsin	OPSIN	SYN
4707	4712	GO:0009881	opsin	OPSIN	SYN
4707	4712	GO:0015053	opsin	OPSIN	SYN
4819	4830	GO:0005874	microtubule	MICROTUBULE	PREF
5139	5150	GO:0016018	cyclophilin	CYCLOPHILIN	SYN
5139	5150	GO:0004600	cyclophilin	CYCLOPHILIN	SYN
5307	5317	GO:0000502	proteasome	PROTEASOME	SYN
5307	5317	GO:0004299	proteasome	PROTEASOME	SYN
5378	5392	GO:0051168	nuclear export	NUCLEAR EXPORT	PREF
5408	5416	GO:0005651	exportin	EXPORTIN	SYN
5488	5503	GO:0016874	ligase activity	LIGASE ACTIVITY	PREF
5651	5657	GO:0005096	RanGAP	RANGAP	SYN
5688	5700	GO:0005643	nuclear pore	NUCLEAR PORE	PREF
5696	5700	GO:0046930	pore	PORE	SYN
5688	5708	GO:0005643	nuclear pore complex	NUCLEAR PORE COMPLEX	SYN
5696	5708	GO:0046930	pore complex	PORE COMPLEX	PREF
5710	5713	GO:0005643	NPC	NPC	SYN
5783	5795	GO:0005739	mitochondria	MITOCHONDRIA	SYN
