StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1488	1495	GO:0005488	binding	BINDING	PREF
1742	1745	GO:0004294	TPP	TPP	SYN
1940	1943	GO:0004294	TPP	TPP	SYN
2868	2873	GO:0030315	triad	TRIAD	SYN
2875	2878	GO:0005790	Ser	SER	SYN
6994	6997	GO:0004294	TPP	TPP	SYN
8077	8080	GO:0004294	TPP	TPP	SYN
8311	8316	GO:0030315	triad	TRIAD	SYN
8403	8406	GO:0004294	TPP	TPP	SYN
9060	9067	GO:0003675	protein	PROTEIN	SYN
9127	9135	GO:0016020	membrane	MEMBRANE	PREF
9247	9260	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
9247	9260	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
9350	9357	GO:0005625	soluble	SOLUBLE	SYN
11130	11137	GO:0003675	protein	PROTEIN	SYN
11516	11522	GO:0048788	Ribbon	RIBBON	SYN
11622	11626	GO:0019013	core	CORE	SYN
11909	11916	GO:0005488	binding	BINDING	PREF
12054	12061	GO:0005488	binding	BINDING	PREF
15002	15009	GO:0003675	protein	PROTEIN	SYN
15063	15070	GO:0003675	protein	PROTEIN	SYN
16144	16165	GO:0034701	tripeptidase activity	TRIPEPTIDASE ACTIVITY	PREF
16681	16688	GO:0003675	protein	PROTEIN	SYN
18141	18152	GO:0032502	development	DEVELOPMENT	SYN
18594	18601	GO:0051235	storage	STORAGE	SYN
18620	18624	GO:0005623	cell	CELL	PREF
18752	18764	GO:0016467	ATP synthase	ATP SYNTHASE	SYN
18752	18764	GO:0016468	ATP synthase	ATP SYNTHASE	SYN
18771	18778	GO:0003675	protein	PROTEIN	SYN
19422	19429	GO:0005488	binding	BINDING	PREF
19463	19470	GO:0005488	binding	BINDING	PREF
20007	20014	GO:0005488	binding	BINDING	PREF
20219	20227	GO:0005202	collagen	COLLAGEN	SYN
20432	20439	GO:0003675	protein	PROTEIN	SYN
20523	20531	GO:0005202	collagen	COLLAGEN	SYN
20573	20581	GO:0005202	collagen	COLLAGEN	SYN
20607	20614	GO:0005488	binding	BINDING	PREF
20715	20735	GO:0008133	collagenase activity	COLLAGENASE ACTIVITY	SYN
20752	20760	GO:0005202	collagen	COLLAGEN	SYN
21671	21678	GO:0005488	binding	BINDING	PREF
22374	22378	GO:0019013	core	CORE	SYN
22585	22592	GO:0003675	Protein	PROTEIN	SYN
23505	23509	GO:0019013	core	CORE	SYN
23931	23935	GO:0019013	core	CORE	SYN
24204	24211	GO:0003675	protein	PROTEIN	SYN
24596	24600	GO:0019013	core	CORE	SYN
24624	24631	GO:0003675	protein	PROTEIN	SYN
25162	25169	GO:0003675	protein	PROTEIN	SYN
