StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	10	GO:0065007	Regulation	REGULATION	SYN
14	26	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
14	26	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
126	138	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
126	138	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
232	247	GO:0010467	gene expression	GENE EXPRESSION	PREF
261	274	GO:0006351	transcription	TRANSCRIPTION	SYN
261	281	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
525	535	GO:0005777	peroxisome	PEROXISOME	PREF
750	765	GO:0010467	gene expression	GENE EXPRESSION	PREF
1195	1199	GO:0033867	fast	FAST	SYN
1268	1278	GO:0008152	metabolism	METABOLISM	SYN
1329	1341	GO:0005739	mitochondria	MITOCHONDRIA	SYN
1372	1382	GO:0008152	metabolism	METABOLISM	SYN
1362	1382	GO:0045333	oxidative metabolism	OXIDATIVE METABOLISM	SYN
1659	1669	GO:0008152	metabolism	METABOLISM	SYN
1995	2015	GO:0014823	response to exercise	RESPONSE TO EXERCISE	SYN
2145	2149	GO:1990343	Hood	HOOD	SYN
2176	2188	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
2176	2188	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
2256	2273	GO:0019722	calcium signaling	CALCIUM SIGNALING	SYN
2264	2273	GO:0023052	signaling	SIGNALING	PREF
2264	2281	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
2296	2307	GO:0004722	calcineurin	CALCINEURIN	SYN
2296	2307	GO:0004723	calcineurin	CALCINEURIN	SYN
2371	2381	GO:0005777	Peroxisome	PEROXISOME	PREF
2684	2696	GO:0043292	Muscle fiber	MUSCLE FIBER	SYN
2684	2696	GO:0030484	Muscle fiber	MUSCLE FIBER	SYN
3273	3280	GO:0016088	insulin	INSULIN	SYN
3393	3403	GO:0005777	peroxisome	PEROXISOME	PREF
3782	3795	GO:0006351	transcription	TRANSCRIPTION	SYN
3782	3802	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
3821	3830	GO:0009058	formation	FORMATION	SYN
4029	4041	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
4029	4041	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
4077	4089	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
4077	4089	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
4615	4622	GO:0003675	protein	PROTEIN	SYN
4708	4720	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
4708	4720	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
5379	5386	GO:0003675	protein	PROTEIN	SYN
5525	5532	GO:0003675	protein	PROTEIN	SYN
5926	5933	GO:0003675	protein	PROTEIN	SYN
6199	6211	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
6199	6211	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
6538	6555	GO:0006118	electron transfer	ELECTRON TRANSFER	SYN
6538	6555	GO:0022904	electron transfer	ELECTRON TRANSFER	SYN
6557	6567	GO:0045155	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0045154	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0045158	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0045157	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0045153	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0009458	cytochrome	CYTOCHROME	SYN
6557	6567	GO:0045156	cytochrome	CYTOCHROME	SYN
6557	6569	GO:0009461	cytochrome c	CYTOCHROME C	SYN
6557	6569	GO:0045155	cytochrome c	CYTOCHROME C	SYN
6574	6584	GO:0045155	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0045154	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0045158	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0045157	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0045153	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0009458	cytochrome	CYTOCHROME	SYN
6574	6584	GO:0045156	cytochrome	CYTOCHROME	SYN
6574	6586	GO:0009461	cytochrome c	CYTOCHROME C	SYN
6574	6586	GO:0045155	cytochrome c	CYTOCHROME C	SYN
6807	6819	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
6807	6819	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
7040	7043	GO:0005574	DNA	DNA	SYN
7094	7097	GO:0005574	DNA	DNA	SYN
7080	7097	GO:0000262	Mitochondrial DNA	MITOCHONDRIAL DNA	SYN
7296	7308	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
7296	7308	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
7465	7475	GO:0045155	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0045154	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0045158	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0045157	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0045153	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0009458	cytochrome	CYTOCHROME	SYN
7465	7475	GO:0045156	cytochrome	CYTOCHROME	SYN
7465	7477	GO:0009461	cytochrome c	CYTOCHROME C	SYN
7465	7477	GO:0045155	cytochrome c	CYTOCHROME C	SYN
7561	7568	GO:0003675	protein	PROTEIN	SYN
7699	7706	GO:0003675	protein	PROTEIN	SYN
7719	7723	GO:0033867	fast	FAST	SYN
8249	8261	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
8249	8261	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
8351	8363	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
8351	8363	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
9303	9307	GO:0005623	cell	CELL	PREF
10033	10045	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
10033	10045	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
11483	11495	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
11483	11495	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
11552	11564	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
11552	11564	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
12067	12079	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
