StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23	38	GO:0000792	Heterochromatin	HETEROCHROMATIN	PREF
23	51	GO:0070828	Heterochromatin Organization	HETEROCHROMATIN ORGANIZATION	PREF
111	122	GO:0032502	development	DEVELOPMENT	SYN
124	133	GO:0000785	chromatin	CHROMATIN	PREF
252	261	GO:0000785	chromatin	CHROMATIN	PREF
252	270	GO:0031497	chromatin assembly	CHROMATIN ASSEMBLY	PREF
321	330	GO:0000785	chromatin	CHROMATIN	PREF
321	339	GO:0031497	chromatin assembly	CHROMATIN ASSEMBLY	PREF
364	367	GO:0003904	pre	PRE	SYN
381	392	GO:0032502	development	DEVELOPMENT	SYN
580	584	GO:0005623	cell	CELL	PREF
667	687	GO:0006997	nuclear organization	NUCLEAR ORGANIZATION	SYN
704	719	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
768	783	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
836	840	GO:0005623	cell	CELL	PREF
887	891	GO:0005623	cell	CELL	PREF
935	950	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
993	1008	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
1025	1029	GO:0005623	cell	CELL	PREF
1111	1126	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
1150	1161	GO:0032502	development	DEVELOPMENT	SYN
1217	1220	GO:0005562	RNA	RNA	SYN
1217	1233	GO:0016246	RNA interference	RNA INTERFERENCE	PREF
1320	1335	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
1308	1335	GO:0005721	pericentric heterochromatin	PERICENTRIC HETEROCHROMATIN	PREF
1427	1446	GO:0016571	histone methylation	HISTONE METHYLATION	PREF
1435	1446	GO:0032259	methylation	METHYLATION	PREF
1481	1496	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
1469	1496	GO:0005721	pericentric heterochromatin	PERICENTRIC HETEROCHROMATIN	PREF
1519	1534	GO:0000792	heterochromatin	HETEROCHROMATIN	PREF
