StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
8	20	GO:0051179	localization	LOCALIZATION	PREF
49	66	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
55	66	GO:0032502	development	DEVELOPMENT	SYN
128	135	GO:0003675	protein	PROTEIN	SYN
283	294	GO:0042592	homeostasis	HOMEOSTASIS	SYN
429	446	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
435	446	GO:0032502	development	DEVELOPMENT	SYN
526	533	GO:0003675	protein	PROTEIN	SYN
547	560	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
547	560	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
547	560	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
733	745	GO:0051179	localization	LOCALIZATION	PREF
751	760	GO:0005737	cytoplasm	CYTOPLASM	PREF
764	771	GO:0005634	nucleus	NUCLEUS	PREF
862	866	GO:0005623	cell	CELL	PREF
937	944	GO:0005829	cytosol	CYTOSOL	PREF
1011	1018	GO:0003675	protein	PROTEIN	SYN
1043	1050	GO:0005829	cytosol	CYTOSOL	PREF
1281	1288	GO:0005634	nucleus	NUCLEUS	PREF
1363	1370	GO:0005634	nucleus	NUCLEUS	PREF
1404	1411	GO:0003675	protein	PROTEIN	SYN
1380	1411	GO:0045101	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
1380	1411	GO:0045098	glial fibrillary acidic protein	GLIAL FIBRILLARY ACIDIC PROTEIN	SYN
1413	1417	GO:0045101	GFAP	GFAP	SYN
1559	1570	GO:0005654	nucleoplasm	NUCLEOPLASM	PREF
1630	1634	GO:0005623	cell	CELL	PREF
1741	1758	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
1747	1758	GO:0032502	development	DEVELOPMENT	SYN
2159	2163	GO:0019013	core	CORE	SYN
2383	2390	GO:0005488	binding	BINDING	PREF
2433	2440	GO:0005488	binding	BINDING	PREF
2420	2440	GO:0005543	phospholipid binding	PHOSPHOLIPID BINDING	PREF
2976	2983	GO:0005829	cytosol	CYTOSOL	PREF
3066	3073	GO:0005634	nucleus	NUCLEUS	PREF
3597	3609	GO:0051179	localization	LOCALIZATION	PREF
3639	3663	GO:0045445	myoblast differentiation	MYOBLAST DIFFERENTIATION	PREF
3695	3702	GO:0003675	protein	PROTEIN	SYN
3734	3741	GO:0005829	cytosol	CYTOSOL	PREF
3746	3754	GO:0016020	membrane	MEMBRANE	PREF
3828	3836	GO:0016020	membrane	MEMBRANE	PREF
3828	3845	GO:0005624	membrane fraction	MEMBRANE FRACTION	SYN
3989	4009	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
4169	4180	GO:0042592	homeostasis	HOMEOSTASIS	SYN
4281	4298	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
4287	4298	GO:0032502	development	DEVELOPMENT	SYN
4673	4684	GO:0032502	development	DEVELOPMENT	SYN
4740	4747	GO:0003675	protein	PROTEIN	SYN
4968	4976	GO:0045292	splicing	SPLICING	SYN
5271	5278	GO:0003675	protein	PROTEIN	SYN
5485	5488	GO:0005562	RNA	RNA	SYN
6201	6209	GO:0019815	antibody	ANTIBODY	SYN
6201	6209	GO:0042571	antibody	ANTIBODY	SYN
6201	6209	GO:0003823	antibody	ANTIBODY	SYN
6310	6317	GO:0003675	protein	PROTEIN	SYN
6331	6342	GO:0032502	development	DEVELOPMENT	SYN
6477	6481	GO:0005623	cell	CELL	PREF
6737	6741	GO:0005623	cell	CELL	PREF
6824	6836	GO:0051179	localization	LOCALIZATION	PREF
6844	6851	GO:0003675	protein	PROTEIN	SYN
7040	7047	GO:0005829	cytosol	CYTOSOL	PREF
7137	7148	GO:0032502	development	DEVELOPMENT	SYN
7282	7286	GO:0005623	cell	CELL	PREF
7515	7519	GO:0005623	cell	CELL	PREF
7712	7720	GO:0019815	antibody	ANTIBODY	SYN
7712	7720	GO:0042571	antibody	ANTIBODY	SYN
7712	7720	GO:0003823	antibody	ANTIBODY	SYN
8206	8213	GO:0005829	cytosol	CYTOSOL	PREF
8270	8277	GO:0005829	cytosol	CYTOSOL	PREF
8519	8527	GO:0019815	antibody	ANTIBODY	SYN
8519	8527	GO:0042571	antibody	ANTIBODY	SYN
8519	8527	GO:0003823	antibody	ANTIBODY	SYN
8582	8594	GO:0051179	localization	LOCALIZATION	PREF
9032	9039	GO:0005829	cytosol	CYTOSOL	PREF
9075	9086	GO:0032502	development	DEVELOPMENT	SYN
9172	9179	GO:0005829	cytosol	CYTOSOL	PREF
9640	9647	GO:0005829	cytosol	CYTOSOL	PREF
9692	9699	GO:0005634	nucleus	NUCLEUS	PREF
9724	9736	GO:0051179	localization	LOCALIZATION	PREF
9925	9933	GO:0019815	antibody	ANTIBODY	SYN
9925	9933	GO:0042571	antibody	ANTIBODY	SYN
9925	9933	GO:0003823	antibody	ANTIBODY	SYN
9969	9973	GO:0045101	GFAP	GFAP	SYN
10243	10250	GO:0005829	cytosol	CYTOSOL	PREF
10345	10352	GO:0005829	cytosol	CYTOSOL	PREF
10642	10646	GO:0045101	GFAP	GFAP	SYN
11180	11184	GO:0045101	GFAP	GFAP	SYN
11203	11215	GO:0051179	localization	LOCALIZATION	PREF
11280	11284	GO:0045101	GFAP	GFAP	SYN
11583	11587	GO:0045101	GFAP	GFAP	SYN
11748	11752	GO:0005623	cell	CELL	PREF
11851	11860	GO:0005737	cytoplasm	CYTOPLASM	PREF
11897	11901	GO:0005623	cell	CELL	PREF
11966	11973	GO:0005634	nucleus	NUCLEUS	PREF
11978	11985	GO:0005829	cytosol	CYTOSOL	PREF
12061	12065	GO:0045101	GFAP	GFAP	SYN
12139	12146	GO:0005634	nucleus	NUCLEUS	PREF
12258	12267	GO:0009058	formation	FORMATION	SYN
12530	12534	GO:0045101	GFAP	GFAP	SYN
12799	12807	GO:0019815	antibody	ANTIBODY	SYN
12799	12807	GO:0042571	antibody	ANTIBODY	SYN
12799	12807	GO:0003823	antibody	ANTIBODY	SYN
13002	13006	GO:0045101	GFAP	GFAP	SYN
13084	13091	GO:0005634	nucleus	NUCLEUS	PREF
13252	13261	GO:0005737	cytoplasm	CYTOPLASM	PREF
13315	13319	GO:0045101	GFAP	GFAP	SYN
13441	13448	GO:0003675	protein	PROTEIN	SYN
13456	13463	GO:0005634	nucleus	NUCLEUS	PREF
13611	13619	GO:0019815	antibody	ANTIBODY	SYN
13611	13619	GO:0042571	antibody	ANTIBODY	SYN
13611	13619	GO:0003823	antibody	ANTIBODY	SYN
13777	13785	GO:0019815	antibody	ANTIBODY	SYN
