StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2	11	GO:0023052	Signaling	SIGNALING	PREF
2	19	GO:0007165	Signaling Pathway	SIGNALING PATHWAY	SYN
50	77	GO:0031069	Hair Follicle Morphogenesis	HAIR FOLLICLE MORPHOGENESIS	PREF
64	77	GO:0009653	Morphogenesis	MORPHOGENESIS	SYN
110	123	GO:0048513	organogenesis	ORGANOGENESIS	SYN
264	277	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
393	406	GO:0005576	extracellular	EXTRACELLULAR	SYN
532	538	GO:0040007	growth	GROWTH	PREF
549	558	GO:0023052	signaling	SIGNALING	PREF
598	611	GO:0006351	transcription	TRANSCRIPTION	SYN
598	618	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
664	671	GO:0003675	protein	PROTEIN	SYN
680	684	GO:0004707	MAPK	MAPK	SYN
822	830	GO:0008014	cadherin	CADHERIN	SYN
920	929	GO:0023052	signaling	SIGNALING	PREF
948	952	GO:0005623	cell	CELL	PREF
953	957	GO:0005623	cell	CELL	PREF
1012	1016	GO:0004707	MAPK	MAPK	SYN
1012	1027	GO:0000187	MAPK activation	MAPK ACTIVATION	SYN
1213	1222	GO:0009058	formation	FORMATION	SYN
1235	1244	GO:0023052	signaling	SIGNALING	PREF
1235	1252	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
1367	1376	GO:0009058	formation	FORMATION	SYN
1430	1441	GO:0032502	development	DEVELOPMENT	SYN
1455	1468	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
1601	1610	GO:0009058	formation	FORMATION	SYN
1780	1792	GO:0005605	basal lamina	BASAL LAMINA	PREF
1875	1882	GO:0007114	Budding	BUDDING	SYN
1883	1896	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
2047	2053	GO:0040007	growth	GROWTH	PREF
2167	2173	GO:0040007	growth	GROWTH	PREF
2209	2215	GO:0040007	growth	GROWTH	PREF
2254	2258	GO:0005623	cell	CELL	PREF
2254	2266	GO:0009986	cell surface	CELL SURFACE	PREF
2267	2280	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
2267	2280	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
2307	2316	GO:0023052	signaling	SIGNALING	PREF
2356	2369	GO:0005622	intracellular	INTRACELLULAR	PREF
2406	2421	GO:0010467	gene expression	GENE EXPRESSION	PREF
2423	2429	GO:0040007	growth	GROWTH	PREF
2521	2528	GO:0007114	budding	BUDDING	SYN
2703	2712	GO:0009058	formation	FORMATION	SYN
2829	2833	GO:0005623	cell	CELL	PREF
2860	2871	GO:0032502	development	DEVELOPMENT	SYN
2929	2937	GO:0007610	behavior	BEHAVIOR	PREF
3158	3170	GO:0005605	basal lamina	BASAL LAMINA	PREF
3178	3191	GO:0005576	extracellular	EXTRACELLULAR	SYN
3298	3302	GO:0005623	cell	CELL	PREF
3394	3398	GO:0005623	cell	CELL	PREF
3506	3515	GO:0009058	formation	FORMATION	SYN
3608	3619	GO:0032502	development	DEVELOPMENT	SYN
4095	4101	GO:0040007	growth	GROWTH	PREF
4154	4160	GO:0040007	growth	GROWTH	PREF
4470	4483	GO:0006351	transcription	TRANSCRIPTION	SYN
4588	4597	GO:0023052	signaling	SIGNALING	PREF
4620	4630	GO:0065007	regulation	REGULATION	SYN
4654	4662	GO:0008014	cadherin	CADHERIN	SYN
4692	4700	GO:0008014	cadherin	CADHERIN	SYN
4716	4729	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
4716	4729	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
4730	4734	GO:0019013	core	CORE	SYN
4817	4825	GO:0008014	cadherin	CADHERIN	SYN
4868	4895	GO:0031069	hair follicle morphogenesis	HAIR FOLLICLE MORPHOGENESIS	PREF
4882	4895	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
4926	4934	GO:0008014	cadherin	CADHERIN	SYN
4940	4950	GO:0065007	regulation	REGULATION	SYN
5020	5027	GO:0007114	budding	BUDDING	SYN
5028	5041	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
5061	5069	GO:0008014	cadherin	CADHERIN	SYN
5107	5111	GO:0005623	cell	CELL	PREF
5112	5116	GO:0005623	cell	CELL	PREF
5137	5145	GO:0008014	cadherin	CADHERIN	SYN
5226	5246	GO:0030041	actin polymerization	ACTIN POLYMERIZATION	SYN
5309	5321	GO:0005856	cytoskeleton	CYTOSKELETON	PREF
5422	5429	GO:0003675	protein	PROTEIN	SYN
5577	5584	GO:0003675	protein	PROTEIN	SYN
5593	5597	GO:0004707	MAPK	MAPK	SYN
5738	5747	GO:0023052	signaling	SIGNALING	PREF
5801	5809	GO:0008014	cadherin	CADHERIN	SYN
5966	5974	GO:0008014	cadherin	CADHERIN	SYN
6058	6065	GO:0005488	binding	BINDING	PREF
6214	6224	GO:0065007	regulation	REGULATION	SYN
6230	6238	GO:0008014	cadherin	CADHERIN	SYN
6421	6430	GO:0009058	formation	FORMATION	SYN
6447	6450	GO:0001837	EMT	EMT	SYN
6461	6469	GO:0008014	cadherin	CADHERIN	SYN
6652	6660	GO:0008014	cadherin	CADHERIN	SYN
6789	6797	GO:0008014	cadherin	CADHERIN	SYN
6920	6929	GO:0009058	formation	FORMATION	SYN
6938	6946	GO:0008014	cadherin	CADHERIN	SYN
6952	6962	GO:0065007	regulation	REGULATION	SYN
7087	7093	GO:0040007	growth	GROWTH	PREF
7253	7262	GO:0009058	formation	FORMATION	SYN
7279	7289	GO:0065007	regulation	REGULATION	SYN
7295	7303	GO:0008014	cadherin	CADHERIN	SYN
7344	7368	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
7478	7487	GO:0023052	signaling	SIGNALING	PREF
7567	7582	GO:0010467	gene expression	GENE EXPRESSION	PREF
7780	7787	GO:0003675	protein	PROTEIN	SYN
7798	7807	GO:0023052	signaling	SIGNALING	PREF
7839	7854	GO:0010467	gene expression	GENE EXPRESSION	PREF
7900	7909	GO:0023052	signaling	SIGNALING	PREF
7920	7935	GO:0010467	gene expression	GENE EXPRESSION	PREF
7987	7993	GO:0040007	growth	GROWTH	PREF
8078	8082	GO:0005623	cell	CELL	PREF
8078	8101	GO:0001708	cell fate specification	CELL FATE SPECIFICATION	PREF
8209	8216	GO:0003675	Protein	PROTEIN	SYN
8277	8290	GO:0009653	Morphogenesis	MORPHOGENESIS	SYN
8431	8441	GO:0065007	regulation	REGULATION	SYN
8683	8692	GO:0009058	formation	FORMATION	SYN
8809	8817	GO:0008014	cadherin	CADHERIN	SYN
8915	8942	GO:0031069	hair follicle morphogenesis	HAIR FOLLICLE MORPHOGENESIS	PREF
8929	8942	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
9129	9142	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
9129	9142	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
9129	9142	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
9462	9475	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
9737	9748	GO:0032502	development	DEVELOPMENT	SYN
9894	9905	GO:0032502	development	DEVELOPMENT	SYN
10001	10014	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
10240	10247	GO:0003675	protein	PROTEIN	SYN
10271	10279	GO:0019815	antibody	ANTIBODY	SYN
10271	10279	GO:0042571	antibody	ANTIBODY	SYN
10271	10279	GO:0003823	antibody	ANTIBODY	SYN
10417	10425	GO:0019815	antibody	ANTIBODY	SYN
10417	10425	GO:0042571	antibody	ANTIBODY	SYN
10417	10425	GO:0003823	antibody	ANTIBODY	SYN
10507	10513	GO:0031672	a band	A BAND	PREF
