StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
46	55	GO:0015250	Aquaporin	AQUAPORIN	SYN
194	217	GO:1904116	response to vasopressin	RESPONSE TO VASOPRESSIN	PREF
392	401	GO:0015250	aquaporin	AQUAPORIN	SYN
417	428	GO:0032502	Development	DEVELOPMENT	SYN
868	872	GO:0005623	cell	CELL	PREF
963	967	GO:0046930	pore	PORE	SYN
1171	1175	GO:0005623	cell	CELL	PREF
1206	1213	GO:0003675	protein	PROTEIN	SYN
1246	1267	GO:0005783	endoplasmic reticulum	ENDOPLASMIC RETICULUM	PREF
1291	1303	GO:0051179	localization	LOCALIZATION	PREF
1332	1339	GO:0003675	protein	PROTEIN	SYN
1552	1561	GO:0060073	urination	URINATION	SYN
1715	1724	GO:0023052	signaling	SIGNALING	PREF
1715	1733	GO:0048018	signaling molecule	SIGNALING MOLECULE	SYN
1820	1827	GO:0003675	protein	PROTEIN	SYN
1886	1893	GO:0005488	binding	BINDING	PREF
2010	2017	GO:0003675	protein	PROTEIN	SYN
2019	2028	GO:0015250	aquaporin	AQUAPORIN	SYN
2076	2080	GO:0005623	cell	CELL	PREF
2175	2179	GO:0005623	cell	CELL	PREF
3149	3158	GO:0060073	urination	URINATION	SYN
3400	3409	GO:0015250	Aquaporin	AQUAPORIN	SYN
3424	3428	GO:0046930	pore	PORE	SYN
3437	3444	GO:0003675	protein	PROTEIN	SYN
3629	3644	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
3636	3644	GO:0016020	membrane	MEMBRANE	PREF
3892	3907	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
3899	3907	GO:0016020	membrane	MEMBRANE	PREF
4051	4059	GO:0016020	membrane	MEMBRANE	PREF
4257	4272	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
4264	4272	GO:0016020	membrane	MEMBRANE	PREF
4302	4309	GO:0003675	protein	PROTEIN	SYN
4331	4344	GO:0005622	intracellular	INTRACELLULAR	PREF
4397	4406	GO:0051235	retention	RETENTION	SYN
4439	4447	GO:0016020	membrane	MEMBRANE	PREF
4619	4632	GO:0005622	intracellular	INTRACELLULAR	PREF
4663	4678	GO:0016310	phosphorylation	PHOSPHORYLATION	PREF
4719	4726	GO:0003675	protein	PROTEIN	SYN
4768	4783	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
4775	4783	GO:0016020	membrane	MEMBRANE	PREF
5058	5062	GO:0046930	pore	PORE	SYN
5227	5234	GO:0003675	protein	PROTEIN	SYN
5254	5262	GO:0016020	membrane	MEMBRANE	PREF
5783	5800	GO:0030104	water homeostasis	WATER HOMEOSTASIS	PREF
5789	5800	GO:0042592	homeostasis	HOMEOSTASIS	SYN
6251	6263	GO:0051179	localization	LOCALIZATION	PREF
6435	6439	GO:0005623	cell	CELL	PREF
6461	6482	GO:0005783	endoplasmic reticulum	ENDOPLASMIC RETICULUM	PREF
6506	6513	GO:0003675	protein	PROTEIN	SYN
6850	6860	GO:0008152	metabolism	METABOLISM	SYN
7437	7444	GO:0003675	protein	PROTEIN	SYN
7469	7482	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
7469	7482	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
7521	7534	GO:0005576	extracellular	EXTRACELLULAR	SYN
7553	7561	GO:0016020	membrane	MEMBRANE	PREF
7640	7648	GO:0016020	membrane	MEMBRANE	PREF
11151	11158	GO:0042603	capsule	CAPSULE	PREF
