StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
42	52	GO:0007599	hemostasis	HEMOSTASIS	PREF
487	497	GO:0007599	hemostasis	HEMOSTASIS	PREF
558	568	GO:0007599	hemostasis	HEMOSTASIS	PREF
763	773	GO:0007599	hemostasis	HEMOSTASIS	PREF
999	1009	GO:0007599	hemostasis	HEMOSTASIS	PREF
1090	1100	GO:0005694	chromosome	CHROMOSOME	PREF
1457	1468	GO:0050817	Coagulation	COAGULATION	PREF
1518	1526	GO:0005202	collagen	COLLAGEN	SYN
1579	1589	GO:0005694	chromosome	CHROMOSOME	PREF
1842	1852	GO:0005694	chromosome	CHROMOSOME	PREF
2137	2147	GO:0005694	chromosome	CHROMOSOME	PREF
2813	2822	GO:0009058	formation	FORMATION	SYN
3205	3216	GO:0050817	coagulation	COAGULATION	PREF
3859	3868	GO:0009058	formation	FORMATION	SYN
3873	3878	GO:0019835	lysis	LYSIS	SYN
4563	4572	GO:0009058	formation	FORMATION	SYN
4577	4582	GO:0019835	lysis	LYSIS	SYN
4632	4652	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
4654	4665	GO:0050817	coagulation	COAGULATION	PREF
4937	4947	GO:0005694	chromosome	CHROMOSOME	PREF
5237	5247	GO:0005694	chromosome	CHROMOSOME	PREF
5515	5525	GO:0005694	chromosome	CHROMOSOME	PREF
5550	5560	GO:0005694	chromosome	CHROMOSOME	PREF
5706	5716	GO:0005694	chromosome	CHROMOSOME	PREF
6046	6054	GO:0007610	behavior	BEHAVIOR	PREF
6410	6421	GO:0050817	coagulation	COAGULATION	PREF
6426	6438	GO:0042730	fibrinolysis	FIBRINOLYSIS	PREF
6573	6584	GO:0050817	coagulation	COAGULATION	PREF
6588	6608	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
8040	8047	GO:0003675	protein	PROTEIN	SYN
8322	8331	GO:0009058	formation	FORMATION	SYN
8495	8502	GO:0031430	midline	MIDLINE	SYN
9882	9893	GO:0050817	Coagulation	COAGULATION	PREF
9916	9926	GO:0005577	fibrinogen	FIBRINOGEN	SYN
9916	9926	GO:0008001	fibrinogen	FIBRINOGEN	SYN
10185	10199	GO:0003804	thromboplastin	THROMBOPLASTIN	SYN
10263	10274	GO:0050817	Coagulation	COAGULATION	PREF
10509	10517	GO:0019815	antibody	ANTIBODY	SYN
10509	10517	GO:0042571	antibody	ANTIBODY	SYN
10509	10517	GO:0003823	antibody	ANTIBODY	SYN
10688	10699	GO:0009056	degradation	DEGRADATION	SYN
10911	10919	GO:0019815	antibody	ANTIBODY	SYN
10911	10919	GO:0042571	antibody	ANTIBODY	SYN
10911	10919	GO:0003823	antibody	ANTIBODY	SYN
10965	10975	GO:0005577	fibrinogen	FIBRINOGEN	SYN
10965	10975	GO:0008001	fibrinogen	FIBRINOGEN	SYN
11033	11043	GO:0005577	fibrinogen	FIBRINOGEN	SYN
11033	11043	GO:0008001	fibrinogen	FIBRINOGEN	SYN
11289	11297	GO:0005202	collagen	COLLAGEN	SYN
12257	12266	GO:0009058	formation	FORMATION	SYN
14705	14715	GO:0007599	hemostasis	HEMOSTASIS	PREF
14815	14835	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
15366	15386	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
16879	16889	GO:0065007	regulation	REGULATION	SYN
16934	16945	GO:0050817	coagulation	COAGULATION	PREF
16928	16945	GO:0007596	blood coagulation	BLOOD COAGULATION	PREF
17002	17013	GO:0050817	coagulation	COAGULATION	PREF
17124	17138	GO:0003804	thromboplastin	THROMBOPLASTIN	SYN
17203	17214	GO:0050817	coagulation	COAGULATION	PREF
17497	17506	GO:0009058	formation	FORMATION	SYN
17659	17670	GO:0050817	coagulation	COAGULATION	PREF
17733	17744	GO:0050817	Coagulation	COAGULATION	PREF
18200	18210	GO:0005577	fibrinogen	FIBRINOGEN	SYN
18200	18210	GO:0008001	fibrinogen	FIBRINOGEN	SYN
18275	18282	GO:0003675	protein	PROTEIN	SYN
19704	19712	GO:0005202	collagen	COLLAGEN	SYN
19780	19789	GO:0009058	formation	FORMATION	SYN
19791	19799	GO:0005202	Collagen	COLLAGEN	SYN
19903	19911	GO:0005202	collagen	COLLAGEN	SYN
19964	19972	GO:0005202	Collagen	COLLAGEN	SYN
20109	20117	GO:0005202	collagen	COLLAGEN	SYN
20432	20440	GO:0005202	collagen	COLLAGEN	SYN
20473	20481	GO:0005202	collagen	COLLAGEN	SYN
20940	20950	GO:0007599	hemostasis	HEMOSTASIS	PREF
23961	23971	GO:0005577	fibrinogen	FIBRINOGEN	SYN
23961	23971	GO:0008001	fibrinogen	FIBRINOGEN	SYN
25979	25988	GO:0009058	formation	FORMATION	SYN
26692	26702	GO:0005694	chromosome	CHROMOSOME	PREF
28011	28022	GO:0050817	coagulation	COAGULATION	PREF
29022	29031	GO:0009058	formation	FORMATION	SYN
29782	29793	GO:0050817	coagulation	COAGULATION	PREF
29895	29904	GO:0009058	formation	FORMATION	SYN
30007	30023	GO:0004283	plasmin activity	PLASMIN ACTIVITY	SYN
30053	30058	GO:0019835	lysis	LYSIS	SYN
30114	30123	GO:0009058	formation	FORMATION	SYN
30257	30268	GO:0050817	coagulation	COAGULATION	PREF
30494	30505	GO:0050817	coagulation	COAGULATION	PREF
30780	30789	GO:0009058	formation	FORMATION	SYN
31020	31040	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
31136	31139	GO:0008243	uPA	UPA	SYN
31170	31173	GO:0008243	uPA	UPA	SYN
31245	31254	GO:0009058	formation	FORMATION	SYN
31375	31386	GO:0050817	coagulation	COAGULATION	PREF
31663	31666	GO:0008243	uPA	UPA	SYN
31964	31967	GO:0031299	tPA	TPA	SYN
31972	31975	GO:0008243	uPA	UPA	SYN
32983	32986	GO:0008243	uPA	UPA	SYN
33209	33217	GO:0005202	collagen	COLLAGEN	SYN
33291	33301	GO:0008152	metabolism	METABOLISM	SYN
33305	33313	GO:0005202	collagen	COLLAGEN	SYN
