StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
150	157	GO:0003675	protein	PROTEIN	SYN
232	243	GO:0032502	development	DEVELOPMENT	SYN
621	628	GO:0003675	protein	PROTEIN	SYN
886	907	GO:0014069	post-synaptic density	POST-SYNAPTIC DENSITY	SYN
914	921	GO:0003675	protein	PROTEIN	SYN
934	940	GO:0003777	dynein	DYNEIN	SYN
981	988	GO:0003675	protein	PROTEIN	SYN
1491	1498	GO:0003675	protein	PROTEIN	SYN
1499	1506	GO:0003675	protein	PROTEIN	SYN
1543	1550	GO:0003675	protein	PROTEIN	SYN
1670	1681	GO:0032502	development	DEVELOPMENT	SYN
2173	2184	GO:0032502	development	DEVELOPMENT	SYN
2167	2184	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
2297	2306	GO:0009058	formation	FORMATION	SYN
2357	2361	GO:0030424	axon	AXON	PREF
2357	2370	GO:0007411	axon guidance	AXON GUIDANCE	PREF
2421	2439	GO:0001764	neuronal migration	NEURONAL MIGRATION	SYN
2527	2538	GO:0032502	development	DEVELOPMENT	SYN
2521	2538	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
3098	3101	GO:0005574	DNA	DNA	SYN
3102	3109	GO:0005488	binding	BINDING	PREF
3230	3233	GO:0005574	DNA	DNA	SYN
3234	3241	GO:0005488	binding	BINDING	PREF
3296	3299	GO:0004062	PST	PST	SYN
3337	3340	GO:0004062	PST	PST	SYN
3474	3481	GO:0003675	protein	PROTEIN	SYN
4024	4035	GO:0032502	development	DEVELOPMENT	SYN
4191	4195	GO:0005623	cell	CELL	PREF
4549	4562	GO:0006351	transcription	TRANSCRIPTION	SYN
4772	4785	GO:0006351	transcription	TRANSCRIPTION	SYN
4772	4792	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
4818	4825	GO:0003675	protein	PROTEIN	SYN
4826	4833	GO:0003675	protein	PROTEIN	SYN
5006	5017	GO:0032502	development	DEVELOPMENT	SYN
5410	5417	GO:0003675	protein	PROTEIN	SYN
5858	5865	GO:0003675	protein	PROTEIN	SYN
5921	5924	GO:0004062	PST	PST	SYN
6736	6739	GO:0004062	PST	PST	SYN
6834	6841	GO:0003675	protein	PROTEIN	SYN
6942	6945	GO:0004062	PST	PST	SYN
8094	8101	GO:0003675	protein	PROTEIN	SYN
8102	8109	GO:0003675	protein	PROTEIN	SYN
8306	8309	GO:0005574	DNA	DNA	SYN
8310	8317	GO:0005488	binding	BINDING	PREF
8306	8317	GO:0003677	DNA binding	DNA BINDING	PREF
8466	8473	GO:0003675	protein	PROTEIN	SYN
8663	8666	GO:0004062	PST	PST	SYN
8785	8788	GO:0004062	PST	PST	SYN
8964	8970	GO:0003777	Dynein	DYNEIN	SYN
9065	9072	GO:0003675	protein	PROTEIN	SYN
9273	9276	GO:0004062	PST	PST	SYN
