StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
10	34	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
156	159	GO:0005574	DNA	DNA	SYN
156	166	GO:0006281	DNA repair	DNA REPAIR	PREF
289	292	GO:0005574	DNA	DNA	SYN
428	450	GO:0000725	recombinational repair	RECOMBINATIONAL REPAIR	PREF
791	815	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
1024	1031	GO:0003675	protein	PROTEIN	SYN
1164	1171	GO:0003675	protein	PROTEIN	SYN
1317	1324	GO:0003675	protein	PROTEIN	SYN
1424	1427	GO:0005574	DNA	DNA	SYN
1424	1434	GO:0006281	DNA repair	DNA REPAIR	PREF
1667	1689	GO:0000725	recombinational repair	RECOMBINATIONAL REPAIR	PREF
1693	1696	GO:0005574	DNA	DNA	SYN
1759	1766	GO:0051320	S phase	S PHASE	PREF
1789	1792	GO:0005574	DNA	DNA	SYN
1887	1890	GO:0005574	DNA	DNA	SYN
1910	1914	GO:0005623	Cell	CELL	PREF
2041	2045	GO:0005623	cell	CELL	PREF
2065	2087	GO:0000725	recombinational repair	RECOMBINATIONAL REPAIR	PREF
2162	2169	GO:0003675	protein	PROTEIN	SYN
2170	2177	GO:0003675	protein	PROTEIN	SYN
2556	2565	GO:0009058	formation	FORMATION	SYN
2607	2610	GO:0005574	DNA	DNA	SYN
2913	2916	GO:0005574	DNA	DNA	SYN
3059	3081	GO:0000725	recombinational repair	RECOMBINATIONAL REPAIR	PREF
3325	3349	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
3377	3380	GO:0005574	DNA	DNA	SYN
3479	3486	GO:0003675	protein	PROTEIN	SYN
3752	3755	GO:0005574	DNA	DNA	SYN
3901	3916	GO:0035822	gene conversion	GENE CONVERSION	PREF
4022	4031	GO:0009058	formation	FORMATION	SYN
4115	4119	GO:0005623	cell	CELL	PREF
4288	4295	GO:0003675	protein	PROTEIN	SYN
4368	4392	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
4465	4489	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
4520	4524	GO:0005623	cell	CELL	PREF
4610	4617	GO:0003675	protein	PROTEIN	SYN
