StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
213	226	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
213	226	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
197	248	GO:0005260	cystic fibrosis transmembrane conductance regulator	CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR	SYN
447	452	GO:0070701	mucus	MUCUS	SYN
720	732	GO:0006954	inflammation	INFLAMMATION	SYN
1206	1218	GO:0006954	inflammation	INFLAMMATION	SYN
1324	1329	GO:0070701	mucus	MUCUS	SYN
2259	2272	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
2259	2272	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
2243	2294	GO:0005260	cystic fibrosis transmembrane conductance regulator	CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR	SYN
2378	2385	GO:0003675	protein	PROTEIN	SYN
2427	2436	GO:0006810	transport	TRANSPORT	PREF
2875	2882	GO:0003675	protein	PROTEIN	SYN
3062	3071	GO:0007586	digestion	DIGESTION	PREF
3326	3335	GO:0007586	digestion	DIGESTION	PREF
3578	3583	GO:0070701	mucus	MUCUS	SYN
3636	3648	GO:0006954	inflammation	INFLAMMATION	SYN
3665	3670	GO:0070701	Mucus	MUCUS	SYN
3894	3906	GO:0006954	inflammation	INFLAMMATION	SYN
4332	4342	GO:0005694	chromosome	CHROMOSOME	PREF
4557	4567	GO:0005694	chromosome	CHROMOSOME	PREF
4722	4734	GO:0006954	inflammation	INFLAMMATION	SYN
4762	4766	GO:0005623	cell	CELL	PREF
7068	7080	GO:0006954	inflammation	INFLAMMATION	SYN
7261	7276	GO:0010467	gene expression	GENE EXPRESSION	PREF
7393	7397	GO:0005623	cell	CELL	PREF
7727	7731	GO:0005623	cell	CELL	PREF
7858	7870	GO:0006954	inflammation	INFLAMMATION	SYN
7894	7898	GO:0005623	cell	CELL	PREF
7947	7951	GO:0005623	cell	CELL	PREF
7947	7965	GO:0008283	cell proliferation	CELL PROLIFERATION	PREF
8201	8210	GO:0023052	signaling	SIGNALING	PREF
8280	8283	GO:0004713	JAK	JAK	SYN
8446	8450	GO:0005623	cell	CELL	PREF
8446	8458	GO:0009986	cell surface	CELL SURFACE	PREF
9833	9848	GO:0010467	gene expression	GENE EXPRESSION	PREF
9878	9881	GO:0005562	RNA	RNA	SYN
10558	10573	GO:0010467	gene expression	GENE EXPRESSION	PREF
10803	10808	GO:0070701	mucus	MUCUS	SYN
10920	10925	GO:0070701	mucus	MUCUS	SYN
11340	11343	GO:0000407	PAS	PAS	SYN
11639	11642	GO:0000407	PAS	PAS	SYN
11652	11657	GO:0070701	mucus	MUCUS	SYN
11710	11715	GO:0070701	mucus	MUCUS	SYN
11790	11795	GO:0070701	mucus	MUCUS	SYN
11928	11933	GO:0070701	mucus	MUCUS	SYN
12006	12011	GO:0070701	mucus	MUCUS	SYN
12063	12068	GO:0070701	mucus	MUCUS	SYN
12191	12196	GO:0070701	mucus	MUCUS	SYN
12211	12216	GO:0070701	mucus	MUCUS	SYN
12250	12255	GO:0070701	mucus	MUCUS	SYN
12355	12360	GO:0070701	mucus	MUCUS	SYN
12583	12586	GO:0000407	PAS	PAS	SYN
13013	13016	GO:0000407	PAS	PAS	SYN
13026	13031	GO:0070701	mucus	MUCUS	SYN
13302	13307	GO:0070701	mucus	MUCUS	SYN
13557	13566	GO:0046903	secretion	SECRETION	PREF
13587	13592	GO:0070701	mucus	MUCUS	SYN
13691	13706	GO:0010467	gene expression	GENE EXPRESSION	PREF
13789	13793	GO:0005623	cell	CELL	PREF
14141	14146	GO:0070701	mucus	MUCUS	SYN
14354	14359	GO:0070701	mucus	MUCUS	SYN
14407	14422	GO:0010467	gene expression	GENE EXPRESSION	PREF
16021	16026	GO:0070701	mucus	MUCUS	SYN
17337	17340	GO:0005574	DNA	DNA	SYN
17761	17771	GO:0005694	chromosome	CHROMOSOME	PREF
19362	19371	GO:0006810	transport	TRANSPORT	PREF
19356	19371	GO:0042044	fluid transport	FLUID TRANSPORT	PREF
19535	19547	GO:0006954	Inflammation	INFLAMMATION	SYN
19645	19657	GO:0006954	inflammation	INFLAMMATION	SYN
19702	19714	GO:0006954	inflammation	INFLAMMATION	SYN
19876	19880	GO:0005623	cell	CELL	PREF
19874	19891	GO:0042110	T cell activation	T CELL ACTIVATION	PREF
19876	19891	GO:0001775	cell activation	CELL ACTIVATION	PREF
19907	19915	GO:0008337	selectin	SELECTIN	SYN
19907	19915	GO:0030246	selectin	SELECTIN	SYN
19986	19990	GO:0005623	cell	CELL	PREF
20058	20062	GO:0005623	cell	CELL	PREF
20058	20070	GO:0009986	cell surface	CELL SURFACE	PREF
20262	20276	GO:0003823	immunoglobulin	IMMUNOGLOBULIN	SYN
20536	20540	GO:0005623	cell	CELL	PREF
20721	20725	GO:0005623	cell	CELL	PREF
20716	20732	GO:0005173	stem cell factor	STEM CELL FACTOR	SYN
20758	20762	GO:0005623	cell	CELL	PREF
20753	20778	GO:0060374	mast cell differentiation	MAST CELL DIFFERENTIATION	PREF
20758	20778	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
20826	20834	GO:0003823	antibody	ANTIBODY	SYN
20826	20834	GO:0019815	antibody	ANTIBODY	SYN
20826	20834	GO:0042571	antibody	ANTIBODY	SYN
