StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6	15	GO:0000239	Pachytene	PACHYTENE	PREF
6	26	GO:0051598	Pachytene Checkpoint	PACHYTENE CHECKPOINT	SYN
95	103	GO:0007129	Synapsis	SYNAPSIS	PREF
128	135	GO:0007126	meiosis	MEIOSIS	SYN
128	135	GO:0051321	meiosis	MEIOSIS	SYN
148	158	GO:0005694	chromosome	CHROMOSOME	PREF
159	167	GO:0007129	synapsis	SYNAPSIS	PREF
351	360	GO:0000239	pachytene	PACHYTENE	PREF
351	371	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
412	420	GO:0007129	synapsis	SYNAPSIS	PREF
518	525	GO:0007126	meiosis	MEIOSIS	SYN
518	525	GO:0051321	meiosis	MEIOSIS	SYN
677	684	GO:0045202	synapse	SYNAPSE	PREF
777	780	GO:0005662	RPA	RPA	SYN
925	934	GO:0051323	metaphase	METAPHASE	PREF
1027	1035	GO:0007129	synapsis	SYNAPSIS	PREF
1221	1236	GO:0042148	strand invasion	STRAND INVASION	PREF
1440	1447	GO:0007126	meiosis	MEIOSIS	SYN
1440	1447	GO:0051321	meiosis	MEIOSIS	SYN
1497	1500	GO:0005574	DNA	DNA	SYN
1530	1539	GO:0000239	pachytene	PACHYTENE	PREF
1530	1550	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
1757	1764	GO:0007126	meiosis	MEIOSIS	SYN
1757	1764	GO:0051321	meiosis	MEIOSIS	SYN
1807	1817	GO:0005694	chromosome	CHROMOSOME	PREF
1995	1999	GO:0005623	cell	CELL	PREF
2025	2035	GO:0005694	chromosome	CHROMOSOME	PREF
2036	2044	GO:0007610	behavior	BEHAVIOR	PREF
2145	2155	GO:0005694	chromosome	CHROMOSOME	PREF
2156	2164	GO:0007129	synapsis	SYNAPSIS	PREF
2179	2182	GO:0005574	DNA	DNA	SYN
2565	2572	GO:0007126	meiosis	MEIOSIS	SYN
2565	2572	GO:0051321	meiosis	MEIOSIS	SYN
2611	2614	GO:0005574	DNA	DNA	SYN
2824	2832	GO:0007129	synapsis	SYNAPSIS	PREF
2879	2882	GO:0005574	DNA	DNA	SYN
3096	3106	GO:0005694	chromosome	CHROMOSOME	PREF
3185	3192	GO:0045202	synapse	SYNAPSE	PREF
3382	3390	GO:0007129	synapsis	SYNAPSIS	PREF
3394	3401	GO:0007114	budding	BUDDING	SYN
3594	3597	GO:0005574	DNA	DNA	SYN
3594	3609	GO:0006260	DNA replication	DNA REPLICATION	PREF
3627	3649	GO:0000725	recombinational repair	RECOMBINATIONAL REPAIR	PREF
3763	3773	GO:0005694	chromosome	CHROMOSOME	PREF
3800	3810	GO:0005694	chromosome	CHROMOSOME	PREF
4167	4177	GO:0005694	chromosome	CHROMOSOME	PREF
4178	4186	GO:0007129	synapsis	SYNAPSIS	PREF
4217	4226	GO:0000239	pachytene	PACHYTENE	PREF
4244	4252	GO:0051324	prophase	PROPHASE	PREF
4236	4254	GO:0007128	meiotic prophase I	MEIOTIC PROPHASE I	PREF
4422	4431	GO:0000239	pachytene	PACHYTENE	PREF
4422	4442	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
4487	4494	GO:0007126	meiosis	MEIOSIS	SYN
4487	4494	GO:0051321	meiosis	MEIOSIS	SYN
4555	4558	GO:0005574	DNA	DNA	SYN
4566	4575	GO:0023052	signaling	SIGNALING	PREF
4648	4657	GO:0000239	pachytene	PACHYTENE	PREF
4648	4668	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
4726	4735	GO:0000239	pachytene	PACHYTENE	PREF
4726	4746	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
4790	4800	GO:0005694	chromosome	CHROMOSOME	PREF
4782	4800	GO:0005711	meiotic chromosome	MEIOTIC CHROMOSOME	SYN
4782	4800	GO:0000794	meiotic chromosome	MEIOTIC CHROMOSOME	SYN
4801	4811	GO:0008152	metabolism	METABOLISM	SYN
4868	4878	GO:0005694	chromosome	CHROMOSOME	PREF
4879	4887	GO:0007129	synapsis	SYNAPSIS	PREF
5119	5127	GO:0007129	synapsis	SYNAPSIS	PREF
5205	5213	GO:0007129	synapsis	SYNAPSIS	PREF
5365	5374	GO:0000239	pachytene	PACHYTENE	PREF
5365	5385	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
5536	5545	GO:0000239	pachytene	PACHYTENE	PREF
5536	5556	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
5789	5798	GO:0000239	pachytene	PACHYTENE	PREF
5897	5906	GO:0000239	pachytene	PACHYTENE	PREF
5907	5915	GO:0007129	synapsis	SYNAPSIS	PREF
6037	6044	GO:0007126	meiosis	MEIOSIS	SYN
6037	6044	GO:0051321	meiosis	MEIOSIS	SYN
6064	6071	GO:0007126	meiosis	MEIOSIS	SYN
6064	6071	GO:0051321	meiosis	MEIOSIS	SYN
6150	6170	GO:0000795	synaptonemal complex	SYNAPTONEMAL COMPLEX	PREF
6333	6342	GO:0000239	pachytene	PACHYTENE	PREF
6333	6353	GO:0051598	pachytene checkpoint	PACHYTENE CHECKPOINT	SYN
6462	6469	GO:0003675	protein	PROTEIN	SYN
6700	6707	GO:0003675	protein	PROTEIN	SYN
6723	6730	GO:0003675	protein	PROTEIN	SYN
6916	6923	GO:0003675	protein	PROTEIN	SYN
7083	7096	GO:0003899	transcriptase	TRANSCRIPTASE	SYN
7083	7096	GO:0034062	transcriptase	TRANSCRIPTASE	SYN
